Subject,TrialId,RT,bin,right_gaze_x,right_gaze_y,left_gaze_x,left_gaze_y
1200,1,286,0,0.5163827666666667,0.3816993833333333,0.49064675,0.3816993833333333
1200,1,286,50,0.5155301833333333,0.37298186666666666,0.49185449999999997,0.37298186666666666
1200,1,286,100,0.5153167333333333,0.38628898333333334,0.4914852,0.38628898333333334
1200,1,286,150,0.5170706,0.3725378833333334,0.4907364833333333,0.3725378833333334
1200,1,286,200,0.5176817166666666,0.3652956333333333,0.4930806166666667,0.3652956333333333
1200,1,286,250,0.51511674,0.37038826,0.4945775,0.37038826
1200,1,286,300,0.5155328,0.35311991666666664,0.4938914,0.35311991666666664
1200,1,286,350,0.5188739666666666,0.35106683333333333,0.49425015,0.35106683333333333
1200,1,286,400,0.5285558333333333,0.3808589333333333,0.50521345,0.3808589333333333
1200,1,286,450,0.5322442666666667,0.41098005,0.5089818833333333,0.41098005
1200,1,286,500,0.5273170166666666,0.41896886666666666,0.51001345,0.41896886666666666
1200,1,286,550,0.5351317,0.3964871166666667,0.5098768833333334,0.3964871166666667
1200,1,286,600,0.53705244,0.37201726,0.51092568,0.37201726
1200,1,286,650,0.5402012,0.37421968,0.5071084333333333,0.14518306666666667
1200,1,286,700,0.5316163666666667,0.39944105,0.5070444333333333,0.39944105
1200,1,286,750,0.53665834,0.40517378,0.5070990166666667,0.17097815
1200,1,286,800,0.5314312666666666,0.43123685,0.51183505,0.43123685
1200,1,286,850,0.536097975,0.403659075,0.5141321999999999,0.12292726
1200,1,286,900,0.5328947,0.40272183333333333,0.5108202666666667,0.40272183333333333
1200,1,286,950,0.5323659000000001,0.43361856666666665,0.5100107333333334,0.43361856666666665
1200,1,286,1000,0.5339330833333333,0.39377795,0.5081590833333334,0.39377795
1200,1,286,1050,0.5295550833333333,0.41974843333333334,0.5121504666666666,0.41974843333333334
1200,1,286,1100,0.5266585333333333,0.41395203333333336,0.5080079833333333,0.41395203333333336
1200,1,286,1150,0.528825175,0.40028237499999997,0.50906842,0.12022589999999998
1200,1,286,1200,0.5353836833333333,0.40300348333333336,0.5169499666666667,0.40300348333333336
1200,1,286,1250,0.53858925,0.39901696666666664,0.5142806333333333,0.39901696666666664
1200,1,286,1300,0.53987282,0.39639612,0.5160654166666667,0.16366343333333333
1200,1,286,1350,0.5307547166666666,0.4204705166666667,0.5156395666666667,0.4204705166666667
1200,1,286,1400,0.532879,0.42482515,0.51779305,-0.05011656666666667
1200,1,286,1450,0.5375234666666666,0.4143418,0.5112209600000001,-0.15139492
1200,1,286,1500,0.53348118,0.39886362000000003,0.5141072166666667,0.16571968333333334
1200,1,286,1550,0.5418013166666666,0.40430941666666664,0.5172147666666667,0.40430941666666664
1200,1,286,1600,0.53637132,0.3997058,0.5176315333333333,0.1664215
1200,1,286,1650,0.52904824,0.4555826,0.51395556,0.4555826
1200,1,286,1700,0.5372698,0.44832151666666664,0.51306025,0.44832151666666664
1200,1,286,1750,0.53627828,0.43260976,0.512974,0.43260976
1200,1,286,1800,0.535888275,0.40462855,0.5135034,0.12370284000000001
1200,1,286,1850,0.53703925,0.42223385,0.5138414333333333,-0.52592205
1200,1,286,1900,0.5385594,0.4042943666666667,0.5114905,0.4042943666666667
1200,1,286,1950,0.5360057833333334,0.40144888333333334,0.51288145,0.40144888333333334
1200,1,286,2000,0.53670736,0.40414296,0.50748128,0.40414296
