Subject,TrialId,RT,bin,right_gaze_x,right_gaze_y,left_gaze_x,left_gaze_y
1220,1,277,0,0.528232,0.46409105,0.5343907999999999,0.46409105
1220,1,277,50,0.5294343833333334,0.4486890333333333,0.53390495,0.4486890333333333
1220,1,277,100,0.5305198333333333,0.46692463333333334,0.5359528166666667,0.46692463333333334
1220,1,277,150,0.53193505,0.46932318333333334,0.5361963166666667,0.46932318333333334
1220,1,277,200,0.50548045,0.47994601666666664,0.5152667,0.47994601666666664
1220,1,277,250,0.49870818,0.48977196,0.51128112,0.48977196
1220,1,277,300,0.4997749166666666,0.4851089833333333,0.5109792333333333,0.4851089833333333
1220,1,277,350,0.5209922833333334,0.4791717,0.5320746666666667,0.4791717
1220,1,277,400,0.5310183666666667,0.4760747833333333,0.5388412166666667,0.4760747833333333
1220,1,277,450,0.53007585,0.48003361666666666,0.5388834333333333,0.48003361666666666
1220,1,277,500,0.5289252,0.4787931166666667,0.5390733666666667,0.4787931166666667
1220,1,277,550,0.5278041166666667,0.4794919833333333,0.5404535333333333,0.4794919833333333
1220,1,277,600,0.5273182200000001,0.47580868,0.53885774,0.47580868
1220,1,277,650,0.5272972166666667,0.47568451666666667,0.5379876333333333,0.47568451666666667
1220,1,277,700,0.5340222666666667,0.47255901666666666,0.5404595833333333,0.47255901666666666
1220,1,277,750,0.5305266833333333,0.4777729333333333,0.5413729333333334,0.4777729333333333
1220,1,277,800,0.5334200666666666,0.4732776,0.5426977,0.4732776
1220,1,277,850,0.5333627400000001,0.47270858,0.5419845799999999,0.47270858
1220,1,277,900,0.5308183,0.46957231666666666,0.5434878,0.46957231666666666
1220,1,277,950,0.5339642666666666,0.46716426666666666,0.5459441166666666,0.46716426666666666
1220,1,277,1000,0.53309275,0.46495291666666666,0.5486026666666667,0.46495291666666666
1220,1,277,1050,0.5348237833333334,0.4652062833333333,0.5502910666666667,0.4652062833333333
1220,1,277,1100,0.5338554833333333,0.4653212,0.5515969666666667,0.4653212
1220,1,277,1150,0.53109268,0.4698635,0.5543865,0.4698635
1220,1,277,1200,0.5315935666666667,0.4681180833333333,0.55386175,0.4681180833333333
1220,1,277,1250,0.5288596999999999,0.4651271,0.5517775166666666,0.4651271
1220,1,277,1300,0.53137765,0.46716843333333335,0.5519711666666667,0.46716843333333335
1220,1,277,1350,0.5327110833333334,0.46640583333333335,0.55161295,0.46640583333333335
1220,1,277,1400,0.5368783333333333,0.4638293333333333,0.5532871,0.4638293333333333
1220,1,277,1450,0.53880196,0.47010336,0.5536888799999999,0.47010336
1220,1,277,1500,0.5369117833333333,0.46763335,0.5500687,0.46763335
1220,1,277,1550,0.53878595,0.4656377,0.5504290833333333,0.4656377
1220,1,277,1600,0.5388262,0.4655766,0.5516660833333333,0.4655766
1220,1,277,1650,0.5349286666666666,0.4601065,0.5462176666666667,0.4601065
1220,1,277,1700,0.5390562833333333,0.4612304,0.547339,0.4612304
1220,1,277,1750,0.5407784,0.460549,0.54958016,0.460549
1220,1,277,1800,0.5373708833333334,0.45939135,0.5504665,0.45939135
1220,1,277,1850,0.5385509833333333,0.46768393333333336,0.5495156666666666,0.46768393333333336
1220,1,277,1900,0.5372510333333333,0.46909511666666664,0.5495717333333333,0.46909511666666664
1220,1,277,1950,0.5403379833333333,0.46726460000000003,0.5490626,0.46726460000000003
1220,1,277,2000,0.53701705,0.475145,0.5495138333333334,0.475145
1220,3,329,0,0.5322154833333334,0.4571724833333333,0.5304946166666666,0.4571724833333333
1220,3,329,50,0.5311736333333333,0.45425675,0.5346338166666667,0.45425675
1220,3,329,100,0.5353077333333334,0.4515999333333333,0.5327745166666666,0.4515999333333333
1220,3,329,150,0.5377032333333334,0.4491242166666667,0.5325053,0.4491242166666667
1220,3,329,200,0.5384772,0.44694766666666663,0.53190855,0.44694766666666663
1220,3,329,250,0.5369775999999999,0.45984545,0.5340730166666667,0.45984545
1220,3,329,300,0.5371992166666667,0.4589435,0.53394145,0.4589435
1220,3,329,350,0.53662375,0.4573626,0.5349204833333333,0.4573626
1220,3,329,400,0.5375970166666667,0.46735705,0.5349331333333334,0.46735705
1220,3,329,450,0.5392929666666666,0.4536338,0.5354104833333333,0.4536338
1220,3,329,500,0.5418362166666667,0.45973135,0.5403311,0.45973135
1220,3,329,550,0.538917,0.4682219833333333,0.5413685333333333,0.4682219833333333
1220,3,329,600,0.54233025,0.46538071666666664,0.5392645,0.46538071666666664
1220,3,329,650,0.5392935166666667,0.4693113666666667,0.5373016833333333,0.4693113666666667
1220,3,329,700,0.5417671166666667,0.4641875833333333,0.5392327333333333,0.4641875833333333
1220,3,329,750,0.54325825,0.46333085,0.54395965,0.46333085
1220,3,329,800,0.5440495,0.46035625,0.54267245,0.46035625
1220,3,329,850,0.5421053166666666,0.470368,0.5429755333333334,0.470368
1220,3,329,900,0.5437979833333333,0.46486055,0.5445492333333333,0.46486055
1220,3,329,950,0.5440323166666666,0.4645512666666667,0.5444690833333333,0.4645512666666667
1220,3,329,1000,0.5440907,0.4649853,0.54450245,0.4649853
1220,3,329,1050,0.5383034833333333,0.47510304999999997,0.54628395,0.47510304999999997
1220,3,329,1100,0.533777,0.4597926666666667,0.5395241166666667,0.4597926666666667
1220,3,329,1150,0.5386317666666667,0.46710526666666663,0.54112775,0.46710526666666663
1220,3,329,1200,0.53681225,0.45965345,0.5437012,0.45965345
1220,3,329,1250,0.5389512,0.45651435,0.5427454,0.45651435
1220,3,329,1300,0.5372193666666667,0.44737238333333335,0.5437488166666666,0.44737238333333335
1220,3,329,1350,0.5394687,0.4507305833333333,0.5445225833333334,0.4507305833333333
1220,3,329,1400,0.53918215,0.45917623333333335,0.54450445,0.45917623333333335
1220,3,329,1450,0.5377544,0.4678633,0.5455912833333333,0.4678633
1220,3,329,1500,0.5387847833333334,0.4667903,0.5449935166666666,0.4667903
1220,3,329,1550,0.5380208,0.4694484,0.5440466833333333,0.4694484
1220,3,329,1600,0.53843688,0.46093774000000004,0.54530042,0.46093774000000004
1220,3,329,1650,0.5393796,0.46799625,0.5459381,0.46799625
1220,3,329,1700,0.5355540666666667,0.46293635,0.5463000666666666,0.46293635
