Subject,TrialId,RT,bin,right_gaze_x,right_gaze_y,left_gaze_x,left_gaze_y
1092,1,528,0,0.49890585555555556,0.37847882222222223,0.4925829888888889,0.37847882222222223
1092,1,528,50,0.4983952625,0.40901975,0.49406225,0.40901975
1092,1,528,100,0.4970999625,0.4389633875,0.4942700625,0.4389633875
1092,1,528,150,0.4952330625,0.4144210875,0.4934321125,0.4144210875
1092,1,528,200,0.4941943875,0.403104325,0.4946368125,0.403104325
1092,1,528,250,0.49565865,0.4500547875,0.4972806,0.4500547875
1092,1,528,300,NA,NA,NA,NA
1092,1,528,350,0.49622694,0.49746782,0.50370616,0.49746782
1092,1,528,400,0.490871625,0.4397656125,0.49513066250000004,0.4397656125
1092,1,528,450,0.4912698625,0.39854768749999997,0.4943262375,0.39854768749999997
1092,1,528,500,0.49202834444444443,0.4026735,0.4947388,0.4026735
1092,1,528,550,0.5040505,0.4459540375,0.5079314375,0.4459540375
1092,1,528,600,0.50466725,0.434674675,0.510012575,0.434674675
1092,1,528,650,0.5035125,0.4295605625,0.5082082875,0.4295605625
1092,1,528,700,0.4974836125,0.425804,0.5004379375,0.425804
1092,1,528,750,0.4953214375,0.4354539625,0.499978375,0.4354539625
1092,1,528,800,0.4954551125,0.438689625,0.4993415,0.438689625
1092,1,528,850,0.5003510125,0.4292550125,0.5030093250000001,0.4292550125
1092,1,528,900,0.5050472125,0.41091951250000003,0.50795824999999994,0.41091951250000003
1092,1,528,950,0.5057339375000001,0.4016916875,0.5076402375,0.4016916875
1092,1,528,1000,0.50466955,0.4198527375,0.5057467375,0.4198527375
1092,1,528,1050,0.5028370444444444,0.4182051222222222,0.5046946333333333,0.4182051222222222
1092,1,528,1100,0.5044660875,0.40878075,0.5052639375,0.40878075
1092,1,528,1150,0.5014103875,0.4335229875,0.503772675,0.4335229875
1092,1,528,1200,0.504410275,0.4340345875,0.5068584375,0.4340345875
1092,1,528,1250,0.5090644249999999,0.42235425,0.50943735,0.42235425
1092,1,528,1300,0.5077315,0.44259539999999997,0.51077455,0.44259539999999997
