Subject,TrialId,RT,bin,right_gaze_x,right_gaze_y,left_gaze_x,left_gaze_y
1144,1,314,0,0.48851293333333334,0.41442065,0.4859299833333333,0.41442065
1144,1,314,50,0.47970996666666665,0.42110195,0.4750492,0.42110195
1144,1,314,100,0.47846555,0.42156451666666667,0.47510956666666665,0.42156451666666667
1144,1,314,150,0.47795506666666665,0.4164954,0.4754726166666667,0.4164954
1144,1,314,200,0.4772837,0.41372243333333336,0.4775478166666667,0.41372243333333336
1144,1,314,250,0.4780281666666667,0.41746723333333335,0.4757520666666667,0.41746723333333335
1144,1,314,300,0.47846713333333335,0.41311311666666667,0.47733323333333333,0.41311311666666667
1144,1,314,350,0.47920865,0.41919636666666665,0.47764911666666665,0.41919636666666665
1144,1,314,400,0.4770865833333333,0.4132609666666667,0.4756121333333333,0.4132609666666667
1144,1,314,450,0.478755,0.4132335833333333,0.47705733333333333,0.4132335833333333
1144,1,314,500,0.47561545,0.4158537333333333,0.4770918,0.4158537333333333
1144,1,314,550,0.47805586,0.40172538,0.47778642,0.40172538
1144,1,314,600,0.47703026666666665,0.4019651166666667,0.4781019166666667,0.4019651166666667
1144,1,314,650,0.47782025,0.4020158,0.47670681666666664,0.4020158
1144,1,314,700,0.49127161666666663,0.36471861666666666,0.49354886666666664,0.36471861666666666
1144,1,314,750,0.5290925666666666,0.28213156666666667,0.5394602666666667,0.28213156666666667
1144,1,314,800,0.527838,0.28160653333333335,0.5400811833333333,0.28160653333333335
1144,1,314,850,0.5270278166666666,0.2816056833333333,0.5410276833333334,0.2816056833333333
1144,1,314,900,0.5260275,0.28224855,0.5410729666666667,0.28224855
1144,1,314,950,0.54008275,0.2778974166666667,0.55178795,0.2778974166666667
1144,1,314,1000,0.64004995,0.2683054166666667,0.65148975,0.2683054166666667
1144,1,314,1050,0.6451249333333333,0.26631283333333333,0.6565867666666667,0.26631283333333333
1144,1,314,1100,0.62782792,0.26278044,0.63524776,0.26278044
1144,1,314,1150,0.39228341666666666,0.25900485,0.39023606666666666,0.25900485
1144,1,314,1200,0.33896325,0.2707216,0.35145186666666667,0.2707216
1144,1,314,1250,0.34003181666666665,0.2682663833333333,0.35534398333333334,0.2682663833333333
1144,1,314,1300,0.33877661666666664,0.2736585166666667,0.3529314333333333,0.2736585166666667
1144,1,314,1350,0.3298087,0.2699346833333333,0.34316495,0.2699346833333333
1144,1,314,1400,0.32974406666666667,0.27536741666666664,0.34224081666666667,0.27536741666666664
1144,1,314,1450,0.41910206666666666,0.2632516833333333,0.4294142833333333,0.2632516833333333
1144,1,314,1500,0.45757393333333335,0.26193001666666665,0.47253185,0.26193001666666665
1144,1,314,1550,0.4582429,0.26210818333333336,0.47351635000000003,0.26210818333333336
1144,1,314,1600,0.4583528333333333,0.26005875,0.47245159999999997,0.26005875
1144,1,314,1650,0.4588040333333333,0.26754815,0.4745271166666667,0.26754815
1144,1,314,1700,0.48738602,0.3842717,0.48445509999999997,0.3842717
1144,1,314,1750,0.48903083333333336,0.41277078333333334,0.4850900166666667,0.41277078333333334
1144,1,314,1800,0.48814645,0.39960341666666666,0.4851161666666667,0.39960341666666666
1144,1,314,1850,0.49129495,0.4090395333333333,0.48560475000000003,0.4090395333333333
1144,1,314,1900,0.4904873833333333,0.4024701,0.4867690333333333,0.4024701
1144,1,314,1950,0.4759241,0.42826825,0.47698701666666665,0.42826825
1144,1,314,2000,0.47153639999999997,0.4344208333333333,0.47225751666666665,0.4344208333333333
1144,1,314,2050,0.4707013666666667,0.44958,0.47227543333333333,0.44958
1144,1,314,2100,0.46989233333333336,0.4512942333333333,0.4702473833333333,0.4512942333333333
1144,1,314,2150,0.46956478333333335,0.43972468333333337,0.47073403333333336,0.43972468333333337
1144,1,314,2200,0.4693938166666667,0.43684265,0.4726364833333333,0.43684265
