Subject	condition	TrialId	pretrial_pupil	pretrial_rank
901	easy goal	2	3.1501973606557376	117
901	easy goal	3	2.89224811814346	45
901	easy goal	5	3.083531012195122	108
901	easy goal	6	2.97879733632287	80
901	easy goal	7	2.9105746902654865	53
901	easy goal	8	3.026682169642857	95
901	easy goal	9	3.1959512016460905	125
901	easy goal	10	2.9336464710743804	65
901	easy goal	11	2.880530437086093	38
901	easy goal	12	2.99010401754386	82
901	easy goal	13	2.9266424848484847	58
901	easy goal	14	2.8257136009852215	18
901	easy goal	15	3.396570700819672	134
901	easy goal	16	3.304526118852459	133
901	easy goal	17	3.0155115732484075	91
901	easy goal	18	2.945600014084507	72
901	easy goal	19	2.9110541313131315	55
901	easy goal	20	2.931275381147541	63
901	easy goal	21	2.9007077387755102	48
901	easy goal	22	2.6720099678899083	3
901	easy goal	23	2.8829738614718616	42
901	easy goal	24	2.848801729613734	26
901	easy goal	25	3.0496093086419753	103
901	easy goal	26	3.009014216	89
901	easy goal	27	3.007681309917355	88
901	easy goal	28	2.910992720588235	54
901	easy goal	29	2.931517346491228	64
901	easy goal	30	2.8784540963302754	37
901	easy goal	31	2.8970992643171805	47
901	easy goal	32	3.0203486415929204	93
901	easy goal	33	2.9393290894736843	70
901	easy goal	34	2.87701018061674	35
901	easy goal	35	2.8275456212765957	19
901	easy goal	36	2.948092943127962	74
901	easy goal	37	2.8408034678899083	23
901	easy goal	38	3.276262620408163	130
901	easy goal	39	3.132549646090535	113
901	easy goal	40	2.832450009708738	20
901	easy goal	41	2.8516103551020406	28
901	easy goal	42	2.935310938596491	66
901	easy goal	43	2.8910502552083335	44
901	easy goal	44	3.015686469945355	92
901	easy goal	45	3.055729078817734	104
901	easy goal	46	3.1124058368421053	111
901	easy goal	47	3.026907979166667	96
901	easy goal	48	3.0676967510204083	105
901	easy goal	49	3.1467846359447003	115
901	easy goal	50	3.227367826446281	128
901	easy goal	51	2.905238523809524	50
901	easy goal	53	2.8780604220183488	36
901	easy goal	54	2.930975938202247	61
901	easy goal	56	3.115758306930693	112
901	easy goal	57	3.0349653351955306	99
901	easy goal	58	3.1690437512437812	121
901	easy goal	59	3.1011291594202897	110
901	easy goal	60	3.0339624901960782	98
901	easy goal	61	3.045945039408867	100
901	easy goal	62	3.1903406487603307	123
901	easy goal	63	3.0461951591836733	101
901	easy goal	64	2.9090881004366813	52
901	easy goal	65	2.9310079674796747	62
901	easy goal	66	2.847612673553719	24
901	easy goal	67	2.870092233944954	32
901	easy goal	68	3.0112375289256197	90
901	easy goal	69	3.2065197295081966	127
901	easy goal	70	2.9290792163461536	59
901	easy goal	71	3.1841585853658536	122
901	easy goal	72	3.191836652542373	124
901	easy goal	73	2.945346615789474	71
901	easy goal	74	2.9018052093023257	49
901	easy goal	75	2.848147673076923	25
901	easy goal	76	2.9504076404958677	75
901	easy goal	77	2.9772672263157896	79
901	easy goal	78	2.999789637755102	86
901	easy goal	79	3.250164137096774	129
901	easy goal	80	2.911330418269231	57
901	easy goal	81	3.026666293785311	94
901	easy goal	82	NA	135
901	easy goal	83	2.8817796	41
901	easy goal	84	2.805687195876289	11
901	easy goal	85	2.770340713450292	7
901	easy goal	86	2.863216556097561	31
901	easy goal	87	2.9917123715846996	83
901	easy goal	88	2.8254185529953917	17
901	easy goal	89	NA	136
901	easy goal	90	3.049044725714286	102
901	easy goal	91	2.9741404151785713	78
901	easy goal	92	3.0758002252252252	106
901	easy goal	93	2.8089429955555554	13
901	easy goal	94	2.9974817785714287	84
901	easy goal	95	2.9112782377622377	56
901	easy goal	96	2.7546106733333335	6
901	easy goal	97	3.0025768241758244	87
901	easy goal	98	2.908280971698113	51
901	easy goal	99	3.1579545476190476	119
901	easy goal	100	2.9985035341614905	85
901	easy goal	101	3.2861362325581394	131
901	easy goal	102	2.8944009124087593	46
901	easy goal	103	2.834320084507042	21
901	easy goal	104	2.9466020507614212	73
901	easy goal	105	2.873247780373832	33
901	easy goal	106	2.8807019811320753	39
901	easy goal	107	2.8832276224489797	43
901	easy goal	108	2.6712745062240666	2
901	easy goal	109	2.8582347911111112	30
901	easy goal	110	2.8216831845493564	15
901	easy goal	111	2.936940951754386	67
901	easy goal	112	2.836037462264151	22
901	easy goal	113	2.8808919347826087	40
901	easy goal	114	2.9375152566371683	68
901	easy goal	115	2.80488974137931	10
901	easy goal	116	2.9573753209302325	76
901	easy goal	117	3.0920553392857144	109
901	easy goal	118	2.824595320261438	16
901	easy goal	119	3.2002204201680673	126
901	easy goal	120	2.7289126822429908	5
901	easy goal	121	3.0318177593984963	97
901	easy goal	122	2.7912567162162163	9
901	easy goal	123	3.0823707894736843	107
901	easy goal	124	2.638084972972973	1
901	easy goal	125	2.7851076715328467	8
901	easy goal	126	2.938998906862745	69
901	easy goal	127	3.146547489130435	114
901	easy goal	128	2.855461842342342	29
901	easy goal	129	2.8105890855855855	14
901	easy goal	130	2.806497012903226	12
901	easy goal	131	2.9849885023923446	81
901	easy goal	132	2.8764514487804878	34
901	easy goal	133	2.678649401785714	4
901	easy goal	134	2.851316744855967	27
901	easy goal	135	3.156400205128205	118
901	easy goal	136	2.963531593457944	77
901	easy goal	137	3.291304717948718	132
901	easy goal	138	3.148486386138614	116
901	easy goal	139	3.16343599378882	120
901	easy goal	140	2.929218701863354	60
