Subject	TrialId	pretrial_pupil	pretrial_rank
1163	1	3.792724551724138	135
1163	2	3.909656049019608	138
1163	3	3.7996674260869567	136
1163	4	3.1970165406698565	71
1163	5	3.4316572931937173	112
1163	6	3.211619115942029	74
1163	7	3.642973375	128
1163	8	2.908838135678392	14
1163	9	3.7314922417582417	134
1163	10	3.129526898148148	50
1163	11	3.5581588254716983	122
1163	12	3.300971272727273	95
1163	13	3.164334825136612	64
1163	14	3.8932584797297296	137
1163	15	3.486844755319149	118
1163	16	4.1474527225806455	139
1163	17	3.590526033898305	127
1163	18	3.577236310734463	126
1163	19	3.1502437068965516	58
1163	20	3.2681185257142857	85
1163	21	2.63218340969163	3
1163	22	3.35006241	102
1163	23	3.2705725071090046	87
1163	24	3.1674658441558443	66
1163	25	2.8912051936936938	12
1163	26	3.1721056264367817	68
1163	27	2.970038436893204	23
1163	28	3.2679707384615386	84
1163	29	3.5640001202531644	123
1163	30	3.654043777777778	130
1163	31	3.4572990295857986	113
1163	32	3.4035914125874127	108
1163	33	3.399933220657277	107
1163	34	3.656211901287554	131
1163	35	2.8777074427860696	10
1163	36	3.0118952680851065	29
1163	37	3.575777642156863	125
1163	38	3.4611980199004977	115
1163	39	3.5714696458333335	124
1163	40	3.300531505681818	94
1163	41	3.155678528846154	61
1163	42	3.131723156626506	51
1163	43	3.280359557377049	88
1163	44	3.3475092242990656	101
1163	45	3.143872425925926	56
1163	46	3.281240149425287	89
1163	47	3.0945489417040357	45
1163	48	3.053631788235294	34
1163	49	3.1962354171122995	70
1163	50	3.055572952606635	35
1163	51	3.287009885057471	91
1163	52	2.9972671712707184	27
1163	53	4.216533075471698	140
1163	54	3.1426652098765433	55
1163	55	3.2141609954545456	76
1163	56	3.139109146226415	54
1163	57	3.6652660890410957	132
1163	58	3.152098075117371	60
1163	59	3.1600501771428573	62
1163	60	3.407504810810811	109
1163	61	3.232629625	81
1163	62	3.482439062200957	117
1163	63	3.5473968549222796	120
1163	64	3.0569685922330097	36
1163	65	3.025547631313131	31
1163	66	3.1976712027972027	72
1163	67	3.2494343969849244	82
1163	68	2.9686951856287425	22
1163	69	2.860128220183486	8
1163	70	3.35819975	103
1163	71	2.889195090909091	11
1163	72	3.3436849487179487	100
1163	73	3.0414461964285713	32
1163	74	3.1603145075376884	63
1163	75	3.4104604390243902	110
1163	76	3.059271216080402	37
1163	77	3.0913766666666667	44
1163	78	3.1765663299492384	69
1163	79	3.0776922127659576	41
1163	80	2.836954	7
1163	81	3.1679934235294116	67
1163	82	3.722941699386503	133
1163	83	3.3078416761363636	97
1163	84	3.226074505952381	79
1163	85	3.3901969221556887	106
1163	86	3.6494150391061453	129
1163	87	3.268407653846154	86
1163	88	3.3231253398058254	99
1163	89	2.9971578208955223	26
1163	90	3.218569199029126	78
1163	91	2.704471786729858	5
1163	92	3.290568626262626	92
1163	93	3.0713483465909093	40
1163	94	3.1388928161764706	53
1163	95	3.3151558633540374	98
1163	96	3.496690094117647	119
1163	97	3.1242956597938143	48
1163	98	3.2069098287292817	73
1163	99	2.927469412087912	17
1163	100	2.8976227987012986	13
1163	101	3.461146358490566	114
1163	102	3.0144953048780487	30
1163	103	2.950192075630252	20
1163	104	2.5966211666666665	1
1163	105	3.086362088235294	42
1163	106	2.966081277108434	21
1163	107	2.9294674739336495	18
1163	108	3.13572963125	52
1163	109	3.1095229942528735	46
1163	110	2.9234393956043956	16
1163	111	2.6312076346153845	2
1163	112	3.373830708333333	105
1163	113	3.556715216216216	121
1163	114	2.759732062780269	6
1163	115	3.0890259590643274	43
1163	116	3.0517566315789475	33
1163	117	3.001685620192308	28
1163	118	2.9779995260416667	24
1163	119	3.1505668324022347	59
1163	120	3.4241924785714284	111
1163	121	3.1455534897959185	57
1163	122	3.212928530726257	75
1163	123	3.291929847953216	93
1163	124	3.121519390625	47
1163	125	3.1252289705882355	49
1163	126	3.0601036875	38
1163	127	2.943259145539906	19
1163	128	2.9174642577319587	15
1163	129	3.3721493699421967	104
1163	130	3.3047947808988765	96
1163	131	3.4657519411764706	116
1163	132	3.229099855140187	80
1163	133	3.1643428758169936	65
1163	134	3.257476385	83
1163	135	3.215847487804878	77
1163	136	3.2867453776595745	90
1163	137	2.6981164028436018	4
1163	138	3.068440272251309	39
1163	139	2.983441050847458	25
1163	140	2.8768660790697673	9
