Subject	TrialId	pretrial_pupil	pretrial_rank
1195	1	2.7097948555555558	83
1195	2	2.674285806451613	73
1195	3	2.6010689106145253	54
1195	4	2.7232221320754717	89
1195	5	2.6711329662162164	72
1195	6	2.749005298245614	101
1195	7	2.594170544247788	48
1195	8	2.471646096969697	7
1195	9	2.6775902155963305	75
1195	10	2.6896947632653063	79
1195	11	2.715950476470588	86
1195	12	2.76550028125	105
1195	13	2.5215326869918697	19
1195	14	2.661048953488372	69
1195	15	3.2043937064220183	136
1195	16	2.7059821686046512	81
1195	17	2.583417991836735	45
1195	18	2.63571086875	65
1195	19	2.6389533476190477	66
1195	20	2.6867193469387756	77
1195	21	2.582492844262295	43
1195	22	2.5732577224489797	37
1195	23	2.442964364864865	5
1195	24	2.4956899591836734	12
1195	25	2.511701851162791	18
1195	26	2.732846493877551	93
1195	27	2.4372662636363636	4
1195	28	2.873463212435233	127
1195	29	3.036334830882353	134
1195	30	2.7409662386831277	96
1195	31	2.783603781893004	110
1195	32	2.8028216280991733	116
1195	33	2.760495382222222	103
1195	34	2.5765407613168723	41
1195	35	2.5322320699588476	22
1195	36	2.562840534979424	33
1195	37	2.6207623113772454	60
1195	38	2.362636399082569	1
1195	39	2.510168529411765	17
1195	40	2.743638469387755	97
1195	41	2.5878149407407407	47
1195	42	2.546870987704918	25
1195	43	2.6005382365591396	53
1195	44	2.6316048512396693	64
1195	45	2.748290905349794	99
1195	46	2.6185850655737704	59
1195	47	2.5860197090163934	46
1195	48	2.714418670886076	84
1195	49	2.8205098770491803	119
1195	50	2.676540008196721	74
1195	51	2.844559692622951	124
1195	52	2.470682054054054	6
1195	53	2.7485724961832063	100
1195	54	2.561550876237624	31
1195	55	2.822087142857143	121
1195	56	2.604177819672131	56
1195	57	2.9196633594771244	129
1195	58	2.5054078424242423	16
1195	59	2.6657574132231403	71
1195	60	2.403518126126126	3
1195	61	2.551129079295154	26
1195	63	2.8797363066037738	128
1195	64	2.7912668242424243	112
1195	65	2.7078560867768595	82
1195	66	2.6231629385245903	61
1195	67	2.716418860655738	87
1195	68	2.7332923333333334	94
1195	69	2.4953516016260164	11
1195	70	2.5592812016460904	30
1195	71	2.5738259426229506	38
1195	72	2.562324063063063	32
1195	73	2.5756712252252254	39
1195	74	2.5460950448979593	24
1195	75	2.599444557377049	51
1195	76	2.5557771639344264	28
1195	77	2.600466465116279	52
1195	78	2.5808069343434346	42
1195	79	2.57603725	40
1195	80	2.4765705450819673	9
1195	81	2.5336272123893804	23
1195	83	2.4756524567901232	8
1195	84	2.505153665289256	15
1195	85	2.767832603305785	106
1195	86	2.799938720164609	115
1195	87	2.866648975609756	126
1195	88	2.4958801762295084	13
1195	89	2.556497991803279	29
1195	90	2.594580222222222	50
1195	91	2.4997856872427984	14
1195	92	2.7288115652173914	90
1195	93	2.829086295081967	122
1195	94	2.6407615778688527	67
1195	95	2.4899548564356437	10
1195	96	2.524948870967742	21
1195	97	2.732685436170213	92
1195	98	2.8076745163934427	117
1195	99	2.788116818930041	111
1195	100	2.7466587851239668	98
1195	101	2.7056332757201647	80
1195	102	2.798285908675799	114
1195	103	2.62339216872428	62
1195	104	2.6510628033707864	68
1195	105	2.614149024390244	57
1195	106	2.7684350901639343	107
1195	107	2.5657155294117646	34
1195	108	2.40299102991453	2
1195	109	2.7188389426229507	88
1195	110	2.6653525076923077	70
1195	111	2.5829204972972972	44
1195	112	2.554907259668508	27
1195	113	2.831206293577982	123
1195	114	2.7711338600823043	108
1195	116	2.6879965778688524	78
1195	117	2.6263082111801244	63
1195	118	2.9522111275720166	131
1195	119	2.8206470571428572	120
1195	120	2.796055979338843	113
1195	121	2.6835121074380166	76
1195	122	2.6041268518518517	55
1195	123	2.77709066255144	109
1195	124	2.730134694214876	91
1195	125	2.81414343852459	118
1195	126	2.7645265204918035	104
1195	127	2.924178614634146	130
1195	129	2.5709358536585367	36
1195	130	3.0092179402985075	133
1195	131	3.1880136893203885	135
1195	132	2.8562480860655737	125
1195	133	2.5237564615384613	20
1195	134	2.733719534351145	95
1195	135	2.617158214876033	58
1195	136	2.5943752215189875	49
1195	137	2.5663186477272726	35
1195	138	2.7514427004405286	102
1195	139	2.715931301369863	85
1195	140	2.9569214137931032	132
