Subject	TrialId	pretrial_pupil	pretrial_rank
1187	1	2.5678504144144143	96
1187	2	2.594268545045045	109
1187	4	2.534251056497175	86
1187	5	2.5680212551020407	97
1187	6	2.2521383167420814	6
1187	7	2.5868971315789473	105
1187	9	2.5418849849246232	89
1187	10	2.7317874957983195	126
1187	11	2.480372966183575	61
1187	12	2.517622608490566	78
1187	13	2.360555326446281	21
1187	14	2.3868872921810698	28
1187	15	2.076131966480447	1
1187	16	2.4614526576086955	52
1187	17	2.376719157360406	24
1187	18	2.3874812260869565	30
1187	19	2.51689012345679	76
1187	20	2.407564780104712	35
1187	21	2.3785129691629954	25
1187	22	2.753749390946502	128
1187	23	2.3476896363636364	14
1187	24	2.3367510228310504	13
1187	26	2.1067657916666667	2
1187	27	2.404547449704142	33
1187	28	2.259030334883721	7
1187	29	2.533287634920635	85
1187	30	2.5101061056910567	72
1187	31	2.360105577142857	20
1187	32	2.4957818978494624	67
1187	33	2.455155911504425	49
1187	34	2.866677855371901	131
1187	35	2.4312445168539325	42
1187	36	2.5162449085365854	74
1187	37	2.6057151453488374	115
1187	38	2.6514259132947977	123
1187	39	2.601335943877551	114
1187	40	2.5077233154761904	71
1187	41	2.5964399248826293	110
1187	42	2.447262683962264	46
1187	43	2.422911633484163	37
1187	44	2.4562985023474178	50
1187	46	2.5329832865497077	84
1187	47	2.424781409574468	38
1187	48	2.439298540880503	43
1187	49	2.4714097828282826	54
1187	50	2.6177070578512396	117
1187	51	2.516883015151515	75
1187	52	2.61637976	116
1187	53	2.5609850744186047	94
1187	54	2.5883371797235024	107
1187	55	2.2694629571428573	9
1187	56	2.401989049586777	31
1187	57	2.3870762285714284	29
1187	58	2.954051777777778	132
1187	59	2.801561563786008	130
1187	60	2.746657756198347	127
1187	61	2.4540435873015873	48
1187	62	2.350269410958904	17
1187	63	2.4276149428571427	40
1187	64	2.3806115384615385	26
1187	65	2.5798723496503495	99
1187	66	2.249639497206704	5
1187	67	2.5851982480620155	104
1187	68	2.475883069892473	56
1187	69	2.586916236734694	106
1187	70	2.479903580110497	60
1187	71	2.4808352769953053	62
1187	72	2.374304875	23
1187	73	2.500329575892857	69
1187	74	2.370832820754717	22
1187	75	2.233180187755102	4
1187	76	2.1290521296296294	3
1187	77	2.453370595628415	47
1187	78	2.3531890469483567	18
1187	79	2.5925502903225808	108
1187	80	2.4782184954954953	59
1187	81	2.5357089847715737	87
1187	82	2.626225343558282	119
1187	83	2.5120429907407407	73
1187	84	2.6348192641509436	121
1187	85	2.4837746463414634	63
1187	87	2.620615186746988	118
1187	88	2.5813364018691587	102
1187	89	2.5174887889908257	77
1187	90	2.495467111111111	66
1187	91	2.4760724759615385	57
1187	92	2.5812546899224804	101
1187	93	2.4776719210526315	58
1187	94	2.5815484403669724	103
1187	95	2.5070976473214284	70
1187	96	2.5293649033816425	82
1187	97	2.4730924979591835	55
1187	98	2.3502036958525347	16
1187	99	2.5552494903225806	92
1187	100	2.60056654676259	113
1187	101	2.661682357894737	124
1187	102	2.6313387282608693	120
1187	103	2.537461395348837	88
1187	104	2.518843559585492	79
1187	105	2.7860149754098362	129
1187	106	2.6912819218106994	125
1187	107	2.3266850950413223	11
1187	108	2.385870375510204	27
1187	109	2.332212420408163	12
1187	110	2.426972302197802	39
1187	111	2.2672365162790697	8
1187	112	2.404653004716981	34
1187	113	2.638303960784314	122
1187	114	2.5454242123893804	90
1187	115	2.597436392473118	111
1187	116	2.5984201520737327	112
1187	117	2.5741880203045686	98
1187	118	2.4672666863636366	53
1187	119	2.4460337596153847	45
1187	120	2.56130707253886	95
1187	121	2.5811125475113124	100
1187	122	2.4130180114285715	36
1187	123	2.527243475177305	81
1187	124	2.531732088235294	83
1187	125	2.4607114393939393	51
1187	126	2.5250627872340425	80
1187	127	2.5486759289617487	91
1187	128	2.484697788043478	64
1187	129	NA	133
1187	131	2.560728891089109	93
1187	132	2.4897715815602837	65
1187	133	2.498799237704918	68
1187	134	2.403810495283019	32
1187	135	2.441088752293578	44
1187	136	NA	134
1187	137	2.4303434037558684	41
1187	138	2.355169824742268	19
1187	139	2.2954137534246577	10
1187	140	2.34874499086758	15
