Subject	TrialId	pretrial_pupil	pretrial_rank
1154	1	2.5349669360730593	73
1154	2	2.605669515957447	84
1154	3	2.462991075	53
1154	4	2.858434954248366	124
1154	5	2.657681835106383	98
1154	6	2.618071104651163	86
1154	7	2.50040372972973	65
1154	8	2.4277134945054946	41
1154	9	2.6402091297297297	94
1154	10	2.40933846	37
1154	11	2.374202660869565	25
1154	12	2.365622269767442	23
1154	13	2.7373897699115046	114
1154	14	2.878663282828283	125
1154	15	2.208551194736842	3
1154	16	2.4603134832535885	52
1154	17	2.798770968152866	119
1154	18	2.340120366812227	18
1154	19	2.3659091953125	24
1154	20	2.722417124260355	112
1154	21	2.5766873136363637	78
1154	22	2.355282572093023	21
1154	23	2.397340116751269	33
1154	24	2.381241688118812	26
1154	25	2.4847621285714285	61
1154	26	2.9112698378378377	128
1154	27	2.3891380784313725	31
1154	28	2.2781078547717843	7
1154	29	2.7095305393258426	108
1154	30	2.4697201963190185	56
1154	31	2.4651490382513663	54
1154	32	2.346811221153846	19
1154	33	2.47056511814346	57
1154	34	2.5527227794117646	75
1154	36	2.637124421965318	93
1154	37	2.6361993684210527	91
1154	38	2.796222	118
1154	39	2.5149365833333333	70
1154	40	2.406073966292135	36
1154	41	2.439175108974359	43
1154	42	2.449707817610063	48
1154	43	2.282570631284916	9
1154	44	2.415020148148148	39
1154	45	2.3621221684210525	22
1154	46	2.592238605504587	80
1154	47	2.339617707317073	17
1154	48	2.298607956284153	14
1154	49	2.499152937062937	64
1154	50	2.52012715	71
1154	51	2.3834039024390243	29
1154	52	2.2982048294930877	13
1154	53	2.79975844	120
1154	54	2.8550046153846154	123
1154	55	2.7290982364864864	113
1154	56	2.5068431079545452	67
1154	57	2.6405564788732394	95
1154	58	2.384407431279621	30
1154	59	2.4168323282828283	40
1154	60	2.32444874375	15
1154	61	2.592530582089552	81
1154	62	2.5060377303370784	66
1154	63	2.4421004273504274	44
1154	64	2.240496522727273	5
1154	65	2.383030824817518	27
1154	66	2.5134207555555554	69
1154	67	2.8295680066225164	122
1154	68	2.5115983658536587	68
1154	69	2.712853	111
1154	70	2.2863887931034483	10
1154	71	2.397861098765432	34
1154	72	2.468931269230769	55
1154	73	2.451666881656805	49
1154	74	2.4875899913043478	62
1154	75	2.2119942361809044	4
1154	76	2.2889370593220337	11
1154	77	2.326379694736842	16
1154	78	2.5930060663265304	82
1154	79	2.448322370731707	47
1154	80	2.4775857521367524	59
1154	81	2.474522088888889	58
1154	82	2.4596396504854368	51
1154	83	2.6120134918032787	85
1154	84	2.455096	50
1154	85	2.6223343375	87
1154	86	2.7110575507246377	109
1154	87	2.7484678	115
1154	88	2.985097511904762	134
1154	89	2.589440180952381	79
1154	90	2.5991225333333334	83
1154	91	2.676626445054945	103
1154	92	2.4037660714285716	35
1154	93	2.395863325	32
1154	94	2.1964789462365593	2
1154	95	2.292649714285714	12
1154	97	2.9380335529411763	131
1154	98	2.6357352155172413	90
1154	99	2.3830519242424244	28
1154	100	2.642493875	96
1154	101	3.0054664470588235	135
1154	102	2.6720704470588235	101
1154	103	2.6613303684210527	99
1154	104	2.8955808300653594	127
1154	105	2.2798287535545025	8
1154	106	2.6887278181818184	105
1154	107	2.6334000738636365	89
1154	108	2.4319636791044776	42
1154	109	2.698897765957447	107
1154	110	2.6740290194805194	102
1154	111	2.6501597659574467	97
1154	112	2.5541885579710146	76
1154	113	2.6897825084745763	106
1154	114	2.6366697808988766	92
1154	115	2.444689523255814	45
1154	116	2.6690253136094673	100
1154	117	2.7735513620689654	116
1154	119	2.776026532934132	117
1154	120	2.951959051724138	132
1154	123	2.80336981512605	121
1154	124	2.6864109054054053	104
1154	125	2.960028786585366	133
1154	126	2.565969471153846	77
1154	127	2.4979162	63
1154	128	2.4098544444444445	38
1154	129	2.71199625	110
1154	130	2.484118281081081	60
1154	131	2.9297948	130
1154	132	2.631598375	88
1154	133	2.8839985698924733	126
1154	134	2.4474435	46
1154	135	2.1292155166666666	1
1154	136	2.929410067307692	129
1154	137	2.5266946132596684	72
1154	138	2.5368699507389163	74
1154	139	2.347906706521739	20
1154	140	2.26350598630137	6
