Subject	TrialId	pretrial_pupil	pretrial_rank
1236	2	3.884790230452675	131
1236	3	3.217725347107438	96
1236	4	3.563909658008658	126
1236	5	3.199901544715447	94
1236	6	3.593720118852459	127
1236	7	3.6760427407407406	129
1236	8	3.1534169170305675	82
1236	9	3.087952194214876	64
1236	10	3.0954790454545456	65
1236	11	3.0305457909836067	54
1236	12	3.3988924285714286	116
1236	13	3.1096763761061945	71
1236	14	3.4126345981735158	117
1236	15	2.9638345	40
1236	16	3.1880026163265307	91
1236	17	3.1658647454545457	86
1236	18	2.9021336322869957	29
1236	19	3.7181664567901236	130
1236	20	2.941766542222222	33
1236	21	2.706440330612245	9
1236	22	3.179789929752066	88
1236	23	3.3907792876106195	114
1236	24	2.700917881147541	8
1236	25	3.105855460869565	67
1236	26	3.359378963114754	111
1236	27	3.1828885064935064	90
1236	29	3.1077905169491524	69
1236	30	3.291655974137931	106
1236	31	3.394671049180328	115
1236	32	3.432885074074074	118
1236	33	3.132921819672131	75
1236	34	3.457621624489796	119
1236	35	3.109145106995885	70
1236	36	3.179260739837398	87
1236	37	2.881658388429752	24
1236	38	3.0004827096774194	50
1236	40	3.259066569672131	101
1236	41	3.179802163934426	89
1236	42	2.9489374824561403	35
1236	43	2.6120437213114753	2
1236	44	3.1498040950413224	80
1236	45	2.983428109589041	45
1236	46	3.238726524390244	100
1236	47	3.036615983471074	58
1236	48	2.9946889177489178	49
1236	49	3.025345143712575	53
1236	50	2.969380794238683	42
1236	51	2.930605893877551	30
1236	52	2.8970619217391302	28
1236	53	2.667943381147541	5
1236	54	2.7083273160377357	10
1236	55	2.840451429906542	18
1236	57	3.1032980875576035	66
1236	58	3.488266859504132	122
1236	59	3.156400864754098	84
1236	60	2.8723364628099173	23
1236	61	3.032461329218107	56
1236	62	2.9879110995670994	47
1236	63	3.2757513920454544	104
1236	64	3.3843035668202766	113
1236	65	3.2824643842975205	105
1236	66	3.2175661885245903	95
1236	67	3.2645457346938778	103
1236	68	3.3362727445887446	108
1236	69	3.106254603305785	68
1236	70	2.9535149903846154	38
1236	71	2.8714240593607308	22
1236	72	2.815272344262295	15
1236	73	2.641723836065574	4
1236	74	2.5827081694214877	1
1236	75	2.7388421152263374	12
1236	76	2.822030506122449	17
1236	77	2.6975501788990828	6
1236	78	3.1198742410714284	74
1236	79	2.978649532786885	43
1236	80	3.3571081031390135	110
1236	82	3.262073473251029	102
1236	83	2.8945170096153845	27
1236	84	2.6390970167364016	3
1236	85	3.227570602620087	97
1236	86	4.1518530081300815	132
1236	87	2.9350794504504503	32
1236	88	3.1096771959183673	72
1236	89	2.6986570273972603	7
1236	90	3.013228843621399	52
1236	91	3.1335891776859506	76
1236	92	3.1122366754385964	73
1236	93	2.759374044117647	14
1236	94	3.087729668032787	63
1236	95	3.0317062246696036	55
1236	96	3.0098962530612243	51
1236	97	3.151957151639344	81
1236	98	3.338494655172414	109
1236	99	3.138011236111111	77
1236	100	3.054897534591195	59
1236	101	2.8183098794642856	16
1236	102	2.9811605376884422	44
1236	103	2.8663641230769232	21
1236	105	3.5518715265700482	125
1236	106	2.8897857032520324	25
1236	107	2.7118776194690266	11
1236	108	3.0358647607655502	57
1236	109	2.758635008163265	13
1236	110	3.139005465116279	78
1236	111	2.857478787878788	20
1236	112	2.9346913991769545	31
1236	113	3.3161991954545456	107
1236	114	3.475415270491803	121
1236	115	3.154098017467249	83
1236	116	3.2288862809917354	98
1236	117	3.531281787755102	124
1236	118	3.2370869469387755	99
1236	119	2.9510392201834863	37
1236	120	2.966229012295082	41
1236	121	2.953578304597701	39
1236	122	3.1601676943231443	85
1236	124	3.1949615165289256	92
1236	125	3.3786550234741783	112
1236	126	2.985035436363636	46
1236	127	2.98901405785124	48
1236	128	2.844776058577406	19
1236	129	3.195931975409836	93
1236	130	2.8910204098360657	26
1236	131	3.6163624977578475	128
1236	132	3.0662248737373736	61
1236	133	3.0577999095238093	60
1236	134	2.945663434554974	34
1236	135	3.465958136585366	120
1236	136	3.080929279835391	62
1236	137	3.1491282266009852	79
1236	138	2.950283370967742	36
1236	139	3.492797855072464	123
