Subject	TrialId	pretrial_pupil	pretrial_rank
1147	2	3.460286210300429	123
1147	3	3.508038602620087	124
1147	4	3.395200719047619	117
1147	5	3.726219797520661	129
1147	6	3.757552367768595	130
1147	7	3.4278055	121
1147	8	3.3298526622807016	112
1147	9	3.1452602358078603	94
1147	11	3.4171795314009663	120
1147	12	3.5498135063829785	125
1147	13	3.2723597407407405	107
1147	14	3.2883968971193416	109
1147	15	3.2128092314049588	101
1147	16	3.2652737272727275	106
1147	17	3.300190893442623	111
1147	18	2.795659077669903	29
1147	19	3.146808911894273	95
1147	20	3.0484313089430892	74
1147	21	3.098415256521739	84
1147	22	3.371341260869565	116
1147	24	3.111429826446281	87
1147	25	3.073556941422594	82
1147	27	3.2155689624413144	102
1147	28	2.8682275301724136	43
1147	29	3.1023698364485983	86
1147	30	3.2744278268156424	108
1147	31	3.291815143442623	110
1147	32	3.63704512704918	128
1147	34	3.0206360364583333	71
1147	35	2.8224713224299065	32
1147	36	3.1002114254385966	85
1147	37	3.416365917355372	119
1147	38	2.854112381642512	38
1147	39	3.6073402735849056	127
1147	40	3.5725394114832536	126
1147	41	3.037641104265403	73
1147	42	2.856425129032258	40
1147	43	2.980295393939394	63
1147	44	2.9260208173913043	53
1147	45	3.409758101626016	118
1147	46	3.438414124423963	122
1147	47	2.442156817391304	3
1147	48	3.342928204918033	114
1147	50	3.1230719138755982	91
1147	51	3.131828856557377	93
1147	52	3.176939204347826	99
1147	53	2.894816637860082	48
1147	54	3.0931097564102563	83
1147	55	3.1194845109170304	89
1147	56	3.0281805144032923	72
1147	57	3.21645996969697	103
1147	58	3.065397650442478	75
1147	59	2.8930897142857144	47
1147	60	2.9049458858447488	49
1147	61	3.071045056521739	77
1147	62	2.856164203791469	39
1147	63	2.8662528082901555	42
1147	64	2.3952931790393013	1
1147	65	2.9147718078817735	51
1147	67	2.7546000480769233	21
1147	68	2.8219091072961375	31
1147	69	2.8184624589041096	30
1147	70	3.1119390534979425	88
1147	71	2.7733755067264574	24
1147	72	2.6865497683615818	13
1147	73	3.1751351844262294	98
1147	74	2.6719550535714287	9
1147	75	2.987257917073171	65
1147	76	2.7755395895196506	25
1147	77	2.713267087719298	17
1147	78	2.6768185675675675	10
1147	79	2.61785064573991	6
1147	80	2.9483122603305785	55
1147	81	3.0720707438423647	80
1147	82	2.9721614405286343	62
1147	83	3.150980634920635	96
1147	84	2.617547644549763	5
1147	85	2.833096994949495	35
1147	86	2.9678589033816425	61
1147	87	3.0719133333333333	79
1147	88	2.9173674139344263	52
1147	89	3.3443142909836063	115
1147	90	3.192142468599034	100
1147	91	3.070216850931677	76
1147	92	3.0093857479674795	67
1147	93	2.8765283991228072	44
1147	94	2.9675553733333335	60
1147	95	2.7911491832460733	27
1147	96	3.1218693253588516	90
1147	97	2.7674111708542712	22
1147	98	3.0721303621399176	81
1147	99	2.8313406231884057	34
1147	100	2.9095169295774648	50
1147	101	2.8309107709251102	33
1147	102	2.9641070044444446	58
1147	103	2.956427651982379	57
1147	104	3.2621728666666665	105
1147	105	2.843314730569948	37
1147	106	2.680795356828194	11
1147	107	2.987865646090535	66
1147	108	2.397696330396476	2
1147	109	3.010434345679012	69
1147	110	2.7948475555555556	28
1147	111	2.8340895223214284	36
1147	112	2.648226192982456	8
1147	113	2.8925884814814813	46
1147	114	3.334747889423077	113
1147	115	3.009603463114754	68
1147	116	3.2443792168141594	104
1147	117	2.967173648044693	59
1147	118	2.789428539823009	26
1147	119	2.950979811320755	56
1147	120	2.8579755175438595	41
1147	121	3.0123747352941175	70
1147	122	2.686456729591837	12
1147	123	2.6972216585365856	16
1147	124	2.7711389008264464	23
1147	125	2.7457793628318585	20
1147	126	2.927079858490566	54
1147	127	3.1302788105726873	92
1147	129	3.1614894612244897	97
1147	130	2.719783236842105	19
1147	131	2.6884789559471365	14
1147	132	2.9808898528138528	64
1147	133	3.07114286122449	78
1147	134	2.6213718942307693	7
1147	136	2.6954828520408163	15
1147	138	2.8893806435643565	45
1147	139	2.7152250925110133	18
1147	140	2.6098348994708993	4
