Subject	TrialId	pretrial_pupil	pretrial_rank
1176	3	3.8274600945945947	122
1176	4	3.328270463414634	109
1176	5	3.3452008592964826	111
1176	6	3.2187677652173914	96
1176	7	2.9514941469387757	50
1176	8	3.0541924115226338	76
1176	9	2.983430725490196	59
1176	10	2.9106980140186915	44
1176	11	3.227179027777778	98
1176	12	3.131406832402235	86
1176	14	3.1228262258064516	85
1176	15	3.054750735483871	77
1176	16	3.0753298940677967	81
1176	17	2.898948451476793	37
1176	18	2.8503515435897437	30
1176	19	3.1731366085106383	94
1176	20	3.2883635	106
1176	21	2.821539149068323	23
1176	22	3.2305817061611375	100
1176	23	2.8443551598360655	27
1176	24	2.9103269615384617	43
1176	25	2.9950343605150214	60
1176	26	2.6615065933333333	1
1176	27	2.875552	36
1176	28	2.7819731191709844	16
1176	29	3.225506112244898	97
1176	30	3.0670263316582913	80
1176	31	3.4107230534759356	113
1176	32	3.017850476851852	68
1176	33	2.6837140559440558	3
1176	34	2.718656380116959	4
1176	35	2.967344019512195	54
1176	36	2.78046667281106	14
1176	37	2.8046301	22
1176	38	2.9121134537815125	45
1176	39	2.7626892756756756	10
1176	40	2.9733902666666667	56
1176	41	2.829509858333333	25
1176	42	2.764952834645669	11
1176	43	2.8677685862068967	32
1176	44	3.0662501949152543	79
1176	45	3.249189647887324	101
1176	46	2.770080396551724	13
1176	47	2.799625079166667	21
1176	48	3.170699013215859	93
1176	49	2.781082730769231	15
1176	50	2.906186895734597	39
1176	51	3.0399218128654972	75
1176	52	3.0361178279069767	74
1176	53	2.9519840852272727	51
1176	54	3.138700465116279	88
1176	55	3.0027731404958677	63
1176	57	3.285296196969697	105
1176	58	3.0109222274881517	66
1176	59	4.241198965517241	124
1176	60	2.787220099447514	19
1176	61	3.194350825	95
1176	62	2.871322615942029	34
1176	63	3.6537198780487805	120
1176	64	3.6516015514018694	119
1176	65	3.6199948898305085	118
1176	66	3.577820710084034	117
1176	67	3.098811260869565	83
1176	68	3.150536463157895	90
1176	69	2.905447502369668	38
1176	70	2.9967659417475727	61
1176	71	3.486683817391304	115
1176	72	3.022683220779221	70
1176	73	3.4593413043478263	114
1176	75	2.9772818133971293	57
1176	76	2.966298903614458	53
1176	78	3.1358574401913875	87
1176	79	2.678855485380117	2
1176	80	3.27348462601626	103
1176	81	2.8235481420765027	24
1176	82	2.766364109947644	12
1176	83	2.870505351351351	33
1176	84	2.87188443	35
1176	85	4.023865666666667	123
1176	86	3.227561323529412	99
1176	87	2.849171049723757	28
1176	88	3.3137305961538464	107
1176	89	2.9096159719626167	42
1176	90	2.9175864084507044	47
1176	91	2.7422697238095237	7
1176	93	3.02282356875	71
1176	94	2.8492193153846155	29
1176	95	2.7233545086206896	5
1176	96	2.967435594736842	55
1176	97	2.959761325	52
1176	98	3.151697972972973	92
1176	100	3.02363875	72
1176	101	2.907779994949495	40
1176	102	2.977911350515464	58
1176	103	3.0029909726775954	64
1176	104	2.7837014609053496	18
1176	105	2.783019818930041	17
1176	106	3.013848710691824	67
1176	108	3.0962697268292683	82
1176	109	3.1222653387096773	84
1176	110	3.0587374685314686	78
1176	111	3.2642550336134453	102
1176	112	2.7542107113402063	9
1176	113	3.5366631847133756	116
1176	114	2.8637682488038276	31
1176	115	3.6924545810055864	121
1176	116	3.0098313366336633	65
1176	117	3.3221957421383648	108
1176	118	3.028156743478261	73
1176	119	3.150720286885246	91
1176	120	2.99833477245509	62
1176	121	3.018391406060606	69
1176	122	3.3813789416666666	112
1176	123	2.950154957081545	49
1176	125	3.332708713375796	110
1176	126	4.26540154	125
1176	127	2.91266455785124	46
1176	128	2.9083207911392406	41
1176	129	4.410040783919598	126
1176	130	2.741449088235294	6
1176	131	3.2791393417085426	104
1176	132	2.837044762162162	26
1176	133	3.138893905325444	89
1176	134	2.923969897560976	48
1176	135	2.7437522386363637	8
1176	136	2.7878198448275864	20
