Subject	TrialId	pretrial_pupil	pretrial_rank
1092	1	2.918927866995074	131
1092	2	2.77246383974359	111
1092	3	2.7091960487804876	91
1092	4	2.7620229553072626	110
1092	5	2.6866410773480665	82
1092	6	2.8579999712230215	125
1092	7	2.9802139555555556	135
1092	8	2.8852845704697985	130
1092	9	2.8572034306569343	124
1092	10	2.8319492481751825	121
1092	11	2.83806087654321	122
1092	12	2.7537798770053477	104
1092	13	2.879320164835165	128
1092	14	2.7767055621301777	113
1092	15	2.7750100833333335	112
1092	16	2.7161746363636365	96
1092	17	2.806042928571429	120
1092	18	2.580515766423358	45
1092	19	2.6816060337837837	78
1092	20	2.866570051948052	127
1092	21	2.636164641891892	64
1092	22	2.4881404825581397	18
1092	23	2.5618425785123966	38
1092	24	2.6601782666666667	73
1092	25	2.8800042313432836	129
1092	26	2.6385050844155846	66
1092	27	2.846446849056604	123
1092	28	2.7303525	100
1092	29	2.7406989294871793	102
1092	30	2.6827556091954023	81
1092	31	2.761445363636364	109
1092	32	2.650576530487805	71
1092	33	2.6487964772727275	69
1092	34	2.6648027025316456	75
1092	35	2.625848875862069	61
1092	36	2.5365409432624113	32
1092	37	2.6073311102941177	55
1092	38	2.5980850447761195	52
1092	39	2.708606616883117	89
1092	40	2.7610126199095024	108
1092	41	2.4528149322033896	14
1092	42	2.613796816091954	56
1092	43	2.714060756097561	94
1092	44	2.681845637037037	79
1092	45	2.6917586308724832	85
1092	46	2.58053581300813	46
1092	47	2.6284184857142856	63
1092	48	2.7121279646464647	93
1092	49	2.9278647030567684	133
1092	50	2.80050125	119
1092	51	2.5795394761904764	44
1092	52	2.5618382872340426	37
1092	53	2.650316677631579	70
1092	54	2.73478238028169	101
1092	55	2.7772116987951807	114
1092	56	2.71163809	92
1092	57	2.7782996875	115
1092	58	2.6664668618421055	76
1092	59	2.6824080695652173	80
1092	60	2.483568979310345	16
1092	61	2.5707756216216215	41
1092	62	2.596252288732394	51
1092	63	2.535069814159292	31
1092	64	3.0585013	136
1092	65	2.606383396226415	54
1092	66	2.7575071376811593	106
1092	67	2.497156899224806	21
1092	68	2.790353824427481	118
1092	69	2.538708785714286	33
1092	70	2.6176385384615384	57
1092	71	2.7553841189427315	105
1092	72	2.5716003622047245	42
1092	73	2.3515928437499998	3
1092	74	2.641877448529412	67
1092	75	2.692918238095238	87
1092	76	2.5845869133333332	48
1092	77	2.5703264466019418	40
1092	78	2.446862846153846	13
1092	79	2.692494981818182	86
1092	80	3.1503936830985917	137
1092	81	2.7148754012738854	95
1092	82	2.379625836065574	6
1092	83	2.6945042307692306	88
1092	84	2.5465188659793814	36
1092	85	2.863195081395349	126
1092	86	2.506510175182482	23
1092	87	2.5849526224489794	49
1092	88	2.355580675	4
1092	89	2.4875483288590603	17
1092	90	2.53921771875	34
1092	91	2.689821246835443	84
1092	92	2.6203497062146894	58
1092	94	2.758477255952381	107
1092	95	2.526103551282051	28
1092	96	2.3803626012658228	7
1092	97	2.3450298493150683	2
1092	98	2.510982262195122	24
1092	99	2.582243521008403	47
1092	100	2.7089573846153847	90
1092	101	2.6485080666666665	68
1092	102	2.7239037409638556	97
1092	103	2.4950413559322033	20
1092	104	2.491128246153846	19
1092	105	2.95461480794702	134
1092	106	2.5755504823529414	43
1092	107	2.7792109325842698	116
1092	108	2.651835367346939	72
1092	109	2.513753432	25
1092	110	2.6243772352941175	60
1092	111	2.5402450416666666	35
1092	112	2.44483699009901	12
1092	113	2.923913627906977	132
1092	114	2.727052145348837	98
1092	115	2.5247745	27
1092	116	2.5697362551724137	39
1092	117	2.62043	59
1092	118	2.527400432989691	29
1092	120	2.7283806823529413	99
1092	121	2.7416037391304346	103
1092	122	2.5176858309859154	26
1092	124	2.674377023809524	77
1092	125	2.6374268039215685	65
1092	126	2.687208683544304	83
1092	127	2.599312043715847	53
1092	128	2.419395745098039	10
1092	129	2.6635320387596897	74
1092	130	2.3807095958904108	8
1092	131	2.786143431654676	117
1092	132	2.414306974522293	9
1092	133	2.530004196969697	30
1092	134	2.3703478461538463	5
1092	135	2.628218081081081	62
1092	136	2.4627767177419355	15
1092	137	2.5867939864864864	50
1092	138	2.502747020979021	22
1092	139	2.4279324725274725	11
1092	140	2.344607139784946	1
