Subject	TrialId	pretrial_pupil	pretrial_rank
1222	1	2.8050918912133893	70
1222	2	2.7337954708737864	50
1222	3	3.26148326	128
1222	4	2.6791201516853933	32
1222	5	2.71292102283105	45
1222	6	2.8852200331491713	106
1222	7	2.8772461690140845	104
1222	8	2.8124133920704844	75
1222	9	2.7584936438356165	62
1222	11	2.8370229575471697	85
1222	12	2.8650814107142857	96
1222	13	2.668967909090909	29
1222	14	2.886031570048309	107
1222	15	2.773097784530387	64
1222	16	2.719663770700637	47
1222	17	2.7561349449541286	59
1222	18	2.7124727291666666	44
1222	19	3.4114045806451614	132
1222	20	2.8573882216494844	93
1222	21	2.575676752252252	11
1222	22	2.877217309782609	103
1222	23	2.65783225	24
1222	24	2.8173787721518986	77
1222	25	2.803404412037037	69
1222	26	2.690756219387755	38
1222	27	2.654644413934426	23
1222	28	2.9762710234375	116
1222	29	2.849379059259259	91
1222	30	2.7461468222222223	53
1222	31	2.805838686567164	71
1222	32	2.8811366545454544	105
1222	34	2.8477891022727273	88
1222	35	2.6318034454545454	17
1222	36	2.7823394676616915	67
1222	37	3.0124226875	121
1222	38	2.72307752293578	48
1222	39	2.750275590643275	56
1222	40	2.8228468626373626	79
1222	41	2.776512366515837	65
1222	42	2.8665950593220337	97
1222	43	2.6667325092592593	27
1222	44	2.581616123222749	13
1222	45	2.6764584449339206	30
1222	46	2.605323761506276	15
1222	48	2.7793749758454105	66
1222	49	3.320820125	130
1222	50	2.705030138211382	43
1222	51	2.850919006097561	92
1222	52	2.617770320224719	16
1222	53	3.36523052293578	131
1222	54	2.7259736419753087	49
1222	55	2.8085710327868854	72
1222	56	2.81099	74
1222	57	2.8223565376344086	78
1222	58	2.837908310734463	86
1222	59	2.701631536723164	42
1222	60	2.679153875	33
1222	61	2.8716789428571428	99
1222	62	2.7548579870129872	57
1222	63	2.6508993529411766	22
1222	64	2.569525802083333	10
1222	66	2.697170355450237	40
1222	67	2.9845497536945813	119
1222	68	3.2716819058823527	129
1222	69	3.496359545945946	134
1222	70	2.8618787049180328	95
1222	71	2.813762463917526	76
1222	72	2.8230447539267014	80
1222	73	2.943026497005988	114
1222	74	2.978765219354839	117
1222	75	2.7176354975609756	46
1222	76	2.984487385786802	118
1222	77	2.8488639061032863	90
1222	78	2.9534534977375566	115
1222	79	2.663377222222222	26
1222	80	2.745593543352601	52
1222	81	2.8770393333333333	102
1222	82	2.8351549080459773	84
1222	83	2.8990180134529147	110
1222	84	2.847980734439834	89
1222	85	2.6830027021276597	35
1222	86	3.0047125844155844	120
1222	87	2.683395960591133	36
1222	88	2.4293001666666667	2
1222	89	2.895447038674033	108
1222	90	2.8410306853932585	87
1222	91	2.743559424242424	51
1222	93	2.7584189261083742	61
1222	94	2.6779592868852458	31
1222	95	3.0735876875	124
1222	96	2.8293432573099415	83
1222	97	2.763539551440329	63
1222	98	2.80914245	73
1222	99	2.578912045045045	12
1222	100	2.5533229907407407	7
1222	101	2.6672935082872926	28
1222	102	2.75523409375	58
1222	103	2.5569656813186814	8
1222	104	2.5141934829545454	5
1222	105	2.550738845410628	6
1222	106	2.504807317757009	4
1222	107	2.4142102336065574	1
1222	108	2.639373393442623	18
1222	109	2.5597417882882882	9
1222	110	2.693643155172414	39
1222	111	2.5980290416666665	14
1222	112	2.6606030432098766	25
1222	113	2.789535159340659	68
1222	114	2.6905441497005986	37
1222	115	2.6412613012048194	21
1222	116	2.640755458937198	19
1222	117	2.9343247844827585	112
1222	118	3.1189775714285712	125
1222	119	2.746313715151515	54
1222	120	2.93656486627907	113
1222	121	2.6412500368421052	20
1222	122	2.9223824658385094	111
1222	123	3.0608859713114756	122
1222	124	2.7464892424242424	55
1222	125	2.758213770700637	60
1222	126	3.1755049596412555	126
1222	127	2.502050441048035	3
1222	128	2.6818659791666666	34
1222	129	2.8720162333333334	100
1222	130	2.8615726419753087	94
1222	131	2.6987111502590673	41
1222	132	NA	135
1222	133	2.8989041515151515	109
1222	134	2.866727178571429	98
1222	135	3.2192867586206897	127
1222	136	3.0726777884615384	123
1222	137	2.8265572153846152	81
1222	138	3.470516603550296	133
1222	139	2.828190343195266	82
1222	140	2.8740742236842105	101
