Subject,TrialId,RT,bin,right_gaze_x,right_gaze_y,left_gaze_x,left_gaze_y
1020,1,409,0,0.50195208,0.45949946,0.4944342,0.440533075
1020,1,409,50,NA,NA,NA,NA
1020,1,409,100,0.5028331333333333,0.46784281666666666,0.499114975,0.44665285
1020,1,409,150,0.5038405833333333,0.43113685,0.4995937,0.43113685
1020,1,409,200,0.5030611166666666,0.42967696666666666,0.5032691833333334,0.42967696666666666
1020,1,409,250,0.5030271333333334,0.43586991666666663,0.5033747666666667,0.43586991666666663
1020,1,409,300,0.5116434,0.43737196666666667,0.51636125,0.43737196666666667
1020,1,409,350,0.5172443333333333,0.4339067,0.5233382666666666,0.4339067
1020,1,409,400,0.5181176666666667,0.4378649666666667,0.5206868666666666,0.4378649666666667
1020,1,409,450,0.5166402333333333,0.4348042833333333,0.5215922666666667,0.4348042833333333
1020,1,409,500,0.51672775,0.4377838,0.5184214333333333,0.4377838
1020,1,409,550,0.5170914166666667,0.44188896666666666,0.5186174,0.44188896666666666
1020,1,409,600,0.5177494833333334,0.44661206666666664,0.5157102333333333,0.44661206666666664
1020,1,409,650,0.51705865,0.4494345,0.5185735333333333,0.4494345
1020,1,409,700,0.5163197666666667,0.45145911666666666,0.5184692833333333,0.45145911666666666
1020,1,409,750,0.5157191,0.44903445,0.5174847833333334,0.44903445
1020,1,409,800,0.5199607333333334,0.44515913333333335,0.5223058166666666,0.44515913333333335
1020,1,409,850,0.5223911833333333,0.44591721666666667,0.5203198,0.44591721666666667
1020,1,409,900,0.5222413833333333,0.44593665,0.5197358166666667,0.44593665
1020,1,409,950,0.5253187166666666,0.4464836,0.5221663833333333,0.4464836
1020,1,409,1000,0.5260290833333333,0.4383338,0.5227388166666667,0.4383338
1020,1,409,1050,0.5252408,0.44387811666666666,0.52146925,0.44387811666666666
1020,1,409,1100,0.5265325000000001,0.4458802666666667,0.5225823166666667,0.4458802666666667
1020,1,409,1150,0.5255888333333334,0.445008,0.5231621833333333,0.445008
1020,1,409,1200,0.5221257,0.43927651666666667,0.5141941166666667,0.43927651666666667
1020,1,409,1250,0.5198969166666667,0.44478656666666666,0.5179984166666667,0.44478656666666666
1020,1,409,1300,0.5193730333333333,0.43638555,0.5120330333333334,0.43638555
1020,1,409,1350,0.51842805,0.4372761,0.5121228666666666,0.4372761
1020,1,409,1400,0.51836445,0.43949211666666665,0.5144941000000001,0.43949211666666665
1020,1,409,1450,0.5171469833333333,0.4406811666666667,0.5136598833333333,0.4406811666666667
1020,1,409,1500,0.5095814833333333,0.43846235,0.5057936333333334,0.43846235
1020,1,409,1550,0.5099676833333333,0.4325829666666667,0.5054001833333334,0.4325829666666667
