Subject	condition	TrialId	bin	pupil_change
946	easy goal	1	-200	-0.021592718894009266
946	easy goal	1	-150	-0.014618123655914047
946	easy goal	1	-100	0.0015812096774194078
946	easy goal	1	-50	0.016068543010752705
946	easy goal	1	0	0.022159876344086078
946	easy goal	1	50	0.036742709677419404
946	easy goal	1	100	0.024981376344086037
946	easy goal	1	150	0.01630637634408605
946	easy goal	1	200	0.009251209677419473
946	easy goal	1	250	0.018456376344085996
946	easy goal	1	300	0.008834043010752598
946	easy goal	1	350	0.0065767096774193385
946	easy goal	1	400	0.0038610430107527036
946	easy goal	1	450	0.024453543010752716
946	easy goal	1	500	0.041146543010752636
946	easy goal	1	550	0.07793270967741923
946	easy goal	1	600	0.10744554301075267
946	easy goal	1	650	0.12501737634408605
946	easy goal	1	700	NA
946	easy goal	1	750	NA
946	easy goal	1	800	-0.46248862365591387
946	easy goal	1	850	0.08915887634408597
946	easy goal	1	900	0.08305620967741938
946	easy goal	1	950	0.08384670967741936
946	easy goal	1	1e3	0.08058087634408599
946	easy goal	1	1050	0.08559354301075268
946	easy goal	1	1100	0.06991020967741934
946	easy goal	1	1150	0.06088904301075263
946	easy goal	2	-200	0.005826778801843283
946	easy goal	2	-150	0.003365231182795562
946	easy goal	2	-100	-0.0028222688172043764
946	easy goal	2	-50	-0.005962935483870983
946	easy goal	2	0	-0.0013779354838709956
946	easy goal	2	50	0.0050025645161289045
946	easy goal	2	100	0.012436231182795687
946	easy goal	2	150	0.016306731182795648
946	easy goal	2	200	0.028681731182795673
946	easy goal	2	250	0.02625239784946228
946	easy goal	2	300	0.028005897849462242
946	easy goal	2	350	0.027545397849462194
946	easy goal	2	400	0.02010356451612901
946	easy goal	2	450	0.013356231182795645
946	easy goal	2	500	0.042222897849462315
946	easy goal	2	550	0.05634473118279567
946	easy goal	2	600	-0.3363699354838712
946	easy goal	2	650	NA
946	easy goal	2	700	NA
946	easy goal	2	750	-0.07264243548387106
946	easy goal	2	800	0.01617539784946224
946	easy goal	2	850	-0.01886326881720442
946	easy goal	2	900	-0.010938935483871074
946	easy goal	2	950	-0.0038662688172044213
946	easy goal	2	1e3	0.005507731182795646
946	easy goal	2	1050	-0.01918093548387101
946	easy goal	2	1100	-0.04157943548387114
946	easy goal	2	1150	-0.0647169354838711
946	easy goal	3	-200	0.007099654377880389
946	easy goal	3	-150	0.006207559139785139
946	easy goal	3	-100	-0.00220277419354827
946	easy goal	3	-50	-0.005307274193548188
946	easy goal	3	0	-0.006980440860214913
946	easy goal	3	50	-0.0017729408602148815
946	easy goal	3	100	-0.02942594086021481
946	easy goal	3	150	-0.01526060752688152
946	easy goal	3	200	-0.01541660752688149
946	easy goal	3	250	-0.008382107526881585
946	easy goal	3	300	0.0015167258064517537
946	easy goal	3	350	0.0027693924731184705
946	easy goal	3	400	0.009340059139785048
946	easy goal	3	450	0.021138392473118477
946	easy goal	3	500	0.0439020591397851
946	easy goal	3	550	0.07715205913978518
946	easy goal	3	600	0.05536489247311841
946	easy goal	3	650	-0.3618757741935483
946	easy goal	3	700	NA
946	easy goal	3	750	0.03932522580645159
946	easy goal	3	800	0.020963392473118514
946	easy goal	3	850	-0.023213774193548236
946	easy goal	3	900	-0.01953544086021493
946	easy goal	3	950	-0.04347660752688154
946	easy goal	3	1e3	-0.007785607526881548
946	easy goal	3	1050	-0.01961860752688153
946	easy goal	3	1100	-0.033086774193548184
946	easy goal	3	1150	-0.05752610752688159
946	easy goal	4	-200	0.025670554621848498
946	easy goal	4	-150	0.01989624509803911
946	easy goal	4	-100	-0.07476783823529431
946	easy goal	4	-50	NA
946	easy goal	4	0	NA
946	easy goal	4	50	-0.00854487394958005
946	easy goal	4	100	-0.0038375882352944166
946	easy goal	4	150	0.011698745098038957
946	easy goal	4	200	0.031058578431372386
946	easy goal	4	250	0.03781357843137223
946	easy goal	4	300	0.04250957843137241
946	easy goal	4	350	0.018692578431372286
946	easy goal	4	400	-0.01336775490196107
946	easy goal	4	450	-0.028597088235294315
946	easy goal	4	500	-0.028039921568627706
946	easy goal	4	550	0.009609411764705644
946	easy goal	4	600	-0.0525959215686278
946	easy goal	4	650	NA
946	easy goal	4	700	NA
946	easy goal	4	750	-0.16043278823529422
946	easy goal	4	800	0.08277524509803887
946	easy goal	4	850	0.08846707843137236
946	easy goal	4	900	0.10338424509803897
946	easy goal	4	950	0.09636107843137236
946	easy goal	4	1e3	0.10290507843137231
946	easy goal	4	1050	0.08656041176470564
946	easy goal	4	1100	0.03573507843137228
946	easy goal	4	1150	-0.0054797549019610274
946	easy goal	5	-200	0.08322423809523823
946	easy goal	5	-150	0.07676638095238116
946	easy goal	5	-100	0.07773418095238113
946	easy goal	5	-50	-0.41211661904761865
946	easy goal	5	0	-0.5098611190476189
946	easy goal	5	50	0.0410988809523812
946	easy goal	5	100	0.09376721428571444
946	easy goal	5	150	0.11270088095238122
946	easy goal	5	200	0.11181421428571452
946	easy goal	5	250	0.11412421428571447
946	easy goal	5	300	0.08384054761904773
946	easy goal	5	350	0.09253388095238109
946	easy goal	5	400	0.05519838095238113
946	easy goal	5	450	0.03056438095238116
946	easy goal	5	500	0.04002904761904776
946	easy goal	5	550	0.0644845476190478
946	easy goal	5	600	0.10331071428571452
946	easy goal	5	650	0.13895438095238113
946	easy goal	5	700	0.06334188095238114
946	easy goal	5	750	NA
946	easy goal	5	800	NA
946	easy goal	5	850	0.03702188095238109
946	easy goal	5	900	0.15378271428571458
946	easy goal	5	950	0.16613854761904778
946	easy goal	5	1e3	0.1612545476190478
946	easy goal	5	1050	0.16792038095238118
946	easy goal	5	1100	0.18484654761904773
946	easy goal	5	1150	0.17940988095238106
946	easy goal	6	-200	0.009438437788018244
946	easy goal	6	-150	0.007058413978494456
946	easy goal	6	-100	-0.0032499193548389815
946	easy goal	6	-50	-0.012222586021505574
946	easy goal	6	0	-0.0025974193548389626
946	easy goal	6	50	0.0038224139784944398
946	easy goal	6	100	0.020493413978494246
946	easy goal	6	150	0.024135247311827628
946	easy goal	6	200	0.03769824731182769
946	easy goal	6	250	0.04147241397849447
946	easy goal	6	300	0.04804274731182775
946	easy goal	6	350	0.015972780645160965
946	easy goal	6	400	NA
946	easy goal	6	450	-0.209359919354839
946	easy goal	6	500	0.12747041397849435
946	easy goal	6	550	0.16288624731182755
946	easy goal	6	600	0.20315841397849432
946	easy goal	6	650	0.23172074731182776
946	easy goal	6	700	0.2813235806451611
946	easy goal	6	750	0.29022974731182766
946	easy goal	6	800	0.27489791397849433
946	easy goal	6	850	0.22930141397849435
946	easy goal	6	900	0.1812705806451611
946	easy goal	6	950	0.16274891397849434
946	easy goal	6	1e3	0.12525708064516108
946	easy goal	6	1050	0.1172482473118277
946	easy goal	6	1100	0.10193308064516104
946	easy goal	6	1150	-0.08160821935483895
946	easy goal	7	-200	-0.003491861751152189
946	easy goal	7	-150	-0.004235123655914015
946	easy goal	7	-100	-0.0022372903225806873
946	easy goal	7	-50	0.0033663763440859493
946	easy goal	7	0	0.007179876344085938
946	easy goal	7	50	0.006748709677419251
946	easy goal	7	100	0.015213876344086033
946	easy goal	7	150	0.0014562096774191808
946	easy goal	7	200	0.006307709677419264
946	easy goal	7	250	0.0047683763440860005
946	easy goal	7	300	0.019690209677419412
946	easy goal	7	350	0.002743043010752529
946	easy goal	7	400	0.0013272096774193571
946	easy goal	7	450	0.012918209677419338
946	easy goal	7	500	0.034249043010752635
946	easy goal	7	550	0.054048709677419295
946	easy goal	7	600	0.043664959677419346
946	easy goal	7	650	NA
946	easy goal	7	700	NA
946	easy goal	7	750	-0.32602329032258065
946	easy goal	7	800	0.016264876344085948
946	easy goal	7	850	9.110430107525472e-4
946	easy goal	7	900	0.005526209677419273
946	easy goal	7	950	0.0011748763440859733
946	easy goal	7	1e3	0.004095043010752623
946	easy goal	7	1050	-0.004045123655914029
946	easy goal	7	1100	-0.03724062365591404
946	easy goal	7	1150	-0.07418412365591398
946	easy goal	8	-200	-0.0027144976958527627
946	easy goal	8	-150	0.0010283118279568182
946	easy goal	8	-100	-5.395215053765797e-4
946	easy goal	8	-50	0.0030378118279567414
946	easy goal	8	0	-3.5968817204320064e-4
946	easy goal	8	50	-0.005724188172043269
946	easy goal	8	100	-0.008600021505376606
946	easy goal	8	150	-0.016390354838709875
946	easy goal	8	200	-0.004701688172043195
946	easy goal	8	250	-0.006426854838709935
946	easy goal	8	300	-0.0054728548387098135
946	easy goal	8	350	0.0035083118279567818
946	easy goal	8	400	0.02360931182795678
946	easy goal	8	450	0.022479811827956848
946	easy goal	8	500	NA
946	easy goal	8	550	NA
946	easy goal	8	600	-0.36134935483870967
946	easy goal	8	650	0.07125878801843312
946	easy goal	8	700	0.09255881182795678
946	easy goal	8	750	0.09743147849462346
946	easy goal	8	800	0.0905018118279568
946	easy goal	8	850	0.0822576451612902
946	easy goal	8	900	0.04976464516129009
946	easy goal	8	950	0.025629145161290223
946	easy goal	8	1e3	-0.011364021505376595
946	easy goal	8	1050	-0.04765168817204324
946	easy goal	8	1100	-0.06955835483870983
946	easy goal	8	1150	-0.0741631881720431
946	easy goal	9	-200	0.004518617511520543
946	easy goal	9	-150	-7.612634408603233e-4
946	easy goal	9	-100	-0.007609096774193673
946	easy goal	9	-50	9.45069892472968e-4
946	easy goal	9	0	0.0021535698924728397
946	easy goal	9	50	-0.002434263440860359
946	easy goal	9	100	-0.01528859677419366
946	easy goal	9	150	-0.021355430107527013
946	easy goal	9	200	-0.029200763440860495
946	easy goal	9	250	-0.05176659677419374
946	easy goal	9	300	-0.03957643010752706
946	easy goal	9	350	-0.04474426344086028
946	easy goal	9	400	-0.03444159677419371
946	easy goal	9	450	-0.02777743010752694
946	easy goal	9	500	-0.017338263440860462
946	easy goal	9	550	0.01563406989247292
946	easy goal	9	600	0.03511323655913956
946	easy goal	9	650	0.0033389032258062854
946	easy goal	9	700	NA
946	easy goal	9	750	NA
946	easy goal	9	800	-0.14667489677419382
946	easy goal	9	850	-0.0033874301075271043
946	easy goal	9	900	-0.0377405967741938
946	easy goal	9	950	-0.04950393010752707
946	easy goal	9	1e3	-0.03345826344086045
946	easy goal	9	1050	-0.04148209677419371
946	easy goal	9	1100	-0.07436293010752704
946	easy goal	9	1150	-0.10298426344086035
946	easy goal	10	-200	0.016717645161290293
946	easy goal	10	-150	0.003639478494623575
946	easy goal	10	-100	-0.0016478548387096985
946	easy goal	10	-50	-0.008207521505376366
946	easy goal	10	0	-0.01328802150537641
946	easy goal	10	50	-0.012686688172043104
946	easy goal	10	100	-0.014104354838709717
946	easy goal	10	150	-0.00355252150537629
946	easy goal	10	200	0.004772645161290316
946	easy goal	10	250	0.026650145161290384
946	easy goal	10	300	0.04055114516129025
946	easy goal	10	350	0.04424731182795694
946	easy goal	10	400	0.060877478494623626
946	easy goal	10	450	0.066375811827957
946	easy goal	10	500	0.07848931182795697
946	easy goal	10	550	0.10119397849462364
946	easy goal	10	600	0.12982497849462363
946	easy goal	10	650	0.14897664516129025
946	easy goal	10	700	0.1640384784946236
946	easy goal	10	750	0.03693014516129023
946	easy goal	10	800	NA
946	easy goal	10	850	NA
946	easy goal	10	900	-0.06936915483870978
