Subject	condition	TrialId	bin	pupil_change
920	no goal	1	-200	0.019557589861750952
920	no goal	1	-150	-0.015771672043010998
920	no goal	1	-100	0.003312494623655793
920	no goal	1	-50	7.363279569891171e-4
920	no goal	1	0	-0.011094338709677501
920	no goal	1	50	0.022854994623655662
920	no goal	1	100	-0.007861838709677604
920	no goal	1	150	-0.031085838709677665
920	no goal	1	200	-0.052409338709677566
920	no goal	1	250	-0.06788483870967754
920	no goal	1	300	-0.046139005376344265
920	no goal	1	350	-0.041016338709677656
920	no goal	1	400	-0.05687500537634419
920	no goal	1	450	-0.07848400537634426
920	no goal	1	500	-0.07761633870967755
920	no goal	1	550	-0.02669433870967756
920	no goal	1	600	-0.048470838709677645
920	no goal	1	650	-0.036109505376344275
920	no goal	1	700	-0.04703433870967766
920	no goal	1	750	-0.035153005376344325
920	no goal	1	800	-0.06897117204301091
920	no goal	1	850	-0.16200567204301097
920	no goal	1	900	NA
920	no goal	1	950	-0.4392818387096775
920	no goal	1	1e3	-0.20832667204301095
920	no goal	1	1050	-0.14645500537634426
920	no goal	1	1100	-0.13855750537634437
920	no goal	1	1150	-0.2150785053763443
920	no goal	2	-200	-0.014700737327189208
920	no goal	2	-150	-0.010248618279570096
920	no goal	2	-100	-0.0021987849462366724
920	no goal	2	-50	0.013950381720429986
920	no goal	2	0	0.015647881720429968
920	no goal	2	50	-0.0025819516129034583
920	no goal	2	100	-0.005532784946236695
920	no goal	2	150	-0.0022866182795700705
920	no goal	2	200	-0.03829878494623684
920	no goal	2	250	-0.0331489516129034
920	no goal	2	300	-0.029991284946236707
920	no goal	2	350	-0.027719618279570035
920	no goal	2	400	-0.01606728494623666
920	no goal	2	450	-0.020219118279570125
920	no goal	2	500	-0.0012209516129034388
920	no goal	2	550	0.03747871505376329
920	no goal	2	600	0.07020654838709661
920	no goal	2	650	0.09825538172042991
920	no goal	2	700	0.09511688172042991
920	no goal	2	750	0.07060654838709657
920	no goal	2	800	-0.0025542849462366992
920	no goal	2	850	-0.11730345161290323
920	no goal	2	900	NA
920	no goal	2	950	NA
920	no goal	2	1e3	-0.3459386516129033
920	no goal	2	1050	-0.15611311827957
920	no goal	2	1100	-0.12900511827956995
920	no goal	2	1150	-0.1399869516129034
920	no goal	3	-200	-7.301382488465537e-5
920	no goal	3	-150	0.013042795698924822
920	no goal	3	-100	-0.0013628709677417177
920	no goal	3	-50	-0.01185737096774179
920	no goal	3	0	2.626290322581178e-4
920	no goal	3	50	-0.01006970430107527
920	no goal	3	100	-0.011739870967741798
920	no goal	3	150	-0.025321370967741934
920	no goal	3	200	-0.006032870967741744
920	no goal	3	250	0.004520295698924907
920	no goal	3	300	-0.010918037634408462
920	no goal	3	350	0.009102129032258155
920	no goal	3	400	0.013602795698924789
920	no goal	3	450	0.025533629032258236
920	no goal	3	500	0.11383146236559145
920	no goal	3	550	0.12029796236559147
920	no goal	3	600	0.15344362903225814
920	no goal	3	650	0.12084462903225816
920	no goal	3	700	0.06995979569892485
920	no goal	3	750	0.011875795698924755
920	no goal	3	800	-0.056583037634408605
920	no goal	3	850	-0.11214303763440851
920	no goal	3	900	-0.12700153763440847
920	no goal	3	950	-0.17681587096774187
920	no goal	3	1e3	-0.21798853763440854
920	no goal	3	1050	-0.2533232043010752
