Subject	condition	TrialId	pretrial_pupil	pretrial_rank
964	goal + feedback	2	2.684217144927536	70
964	goal + feedback	3	2.8106259411764705	97
964	goal + feedback	4	2.6101430344827588	48
964	goal + feedback	5	2.7792477955801105	91
964	goal + feedback	6	2.9538289583333333	113
964	goal + feedback	7	NA	126
964	goal + feedback	8	2.5408170709219857	30
964	goal + feedback	9	2.794349956284153	94
964	goal + feedback	10	2.7006494161073826	73
964	goal + feedback	11	2.7923434076923077	93
964	goal + feedback	12	2.7403110216450215	82
964	goal + feedback	13	2.83477133	99
964	goal + feedback	14	2.7439632926829267	83
964	goal + feedback	15	2.3947609285714284	4
964	goal + feedback	16	2.722462	78
964	goal + feedback	17	3.164471727272727	120
964	goal + feedback	18	NA	127
964	goal + feedback	19	2.664401712962963	64
964	goal + feedback	20	NA	128
964	goal + feedback	21	NA	129
964	goal + feedback	22	3.104381179775281	119
964	goal + feedback	23	2.6297245606060606	52
964	goal + feedback	24	2.5773857291666666	40
964	goal + feedback	25	3.027311831081081	115
964	goal + feedback	26	2.7347700573248406	81
964	goal + feedback	27	2.7493224545454544	85
964	goal + feedback	28	2.7587010182926828	87
964	goal + feedback	29	2.7256933440860216	79
964	goal + feedback	30	3.88668474	125
964	goal + feedback	31	2.857919234042553	104
964	goal + feedback	32	2.367254988764045	3
964	goal + feedback	33	2.809355675	96
964	goal + feedback	34	2.50357234375	20
964	goal + feedback	35	2.8770492209302327	108
964	goal + feedback	36	2.7468021152263375	84
964	goal + feedback	37	2.7011064603174604	74
964	goal + feedback	38	2.3231767971014494	1
964	goal + feedback	39	2.5718223125	39
964	goal + feedback	40	NA	130
964	goal + feedback	41	3.00092862962963	114
964	goal + feedback	42	2.869914659090909	105
964	goal + feedback	43	2.653914118811881	61
964	goal + feedback	44	2.918489980582524	111
964	goal + feedback	45	2.6778682795031057	69
964	goal + feedback	46	2.7110085576923075	77
964	goal + feedback	48	2.8510988802083332	102
964	goal + feedback	49	3.3571603333333333	123
964	goal + feedback	50	2.876791144927536	107
964	goal + feedback	51	2.8007445	95
964	goal + feedback	52	2.8905422093023256	109
964	goal + feedback	53	3.0842980273972604	118
964	goal + feedback	54	2.6397115319148936	58
964	goal + feedback	55	2.7916732408163267	92
964	goal + feedback	56	2.657941530805687	62
964	goal + feedback	57	2.669811833333333	66
964	goal + feedback	58	2.4847115769230768	14
964	goal + feedback	59	2.609788138888889	46
964	goal + feedback	60	2.6165831585365855	49
964	goal + feedback	61	2.6042458125	44
964	goal + feedback	62	2.554317539473684	33
964	goal + feedback	63	2.9294718674698794	112
964	goal + feedback	64	2.6480954090909092	59
964	goal + feedback	65	2.5201652841530056	27
964	goal + feedback	66	2.7676375661375663	89
964	goal + feedback	67	2.508479205479452	23
964	goal + feedback	68	2.6744742918660287	67
964	goal + feedback	69	2.453983111675127	9
