Subject	condition	TrialId	pretrial_pupil	pretrial_rank
976	goal + feedback	1	3.9808104844444445	129
976	goal + feedback	2	3.8500232589285712	120
976	goal + feedback	3	4.23992265497076	135
976	goal + feedback	4	3.819869952879581	115
976	goal + feedback	5	3.9021900096153845	126
976	goal + feedback	6	3.8344966144578314	116
976	goal + feedback	7	3.6914018956521737	91
976	goal + feedback	8	3.85772515	122
976	goal + feedback	9	4.1533035865384615	134
976	goal + feedback	10	3.721378872180451	101
976	goal + feedback	11	3.73025528125	103
976	goal + feedback	12	3.547295317948718	53
976	goal + feedback	13	3.8593176542056074	124
976	goal + feedback	14	3.951033151724138	127
976	goal + feedback	15	3.8392467574257427	118
976	goal + feedback	16	3.498918218181818	40
976	goal + feedback	17	3.15662375	5
976	goal + feedback	18	3.7118581377245508	97
976	goal + feedback	20	4.397025455958549	137
976	goal + feedback	21	3.6905306	90
976	goal + feedback	22	3.797917347593583	114
976	goal + feedback	23	3.1982393964497042	7
976	goal + feedback	24	3.5666982256637167	57
976	goal + feedback	25	3.7559032797927463	105
976	goal + feedback	26	3.8356410576923077	117
976	goal + feedback	27	3.7160911593406594	98
976	goal + feedback	28	3.4135086755555557	29
976	goal + feedback	29	4.019126380597015	131
976	goal + feedback	30	4.304757147321428	136
976	goal + feedback	31	3.6124464305555555	77
976	goal + feedback	32	3.661939875	83
976	goal + feedback	33	3.58218501986755	62
976	goal + feedback	34	3.588939157480315	66
976	goal + feedback	35	3.7557597727272727	104
976	goal + feedback	36	3.6441012592592594	79
976	goal + feedback	37	3.5425321	50
976	goal + feedback	38	3.7568313775510203	106
976	goal + feedback	39	3.609044260416667	75
976	goal + feedback	40	3.8579371244444443	123
976	goal + feedback	41	3.4434153886255925	34
976	goal + feedback	42	3.5976469051724136	71
976	goal + feedback	44	3.9627053640552994	128
976	goal + feedback	45	3.7108790478723406	96
976	goal + feedback	46	3.763964360465116	109
976	goal + feedback	47	3.6381645544554457	78
976	goal + feedback	48	3.5464918407079646	52
976	goal + feedback	49	3.691917591346154	92
976	goal + feedback	50	3.5925535504587156	69
976	goal + feedback	51	3.598717242105263	72
976	goal + feedback	52	3.7720998613138685	111
976	goal + feedback	53	3.77873877486911	113
976	goal + feedback	54	3.5223246818181817	45
976	goal + feedback	55	3.0611369505494506	3
976	goal + feedback	56	3.6623048092783503	84
976	goal + feedback	57	3.842296892857143	119
976	goal + feedback	58	3.7162305833333336	99
976	goal + feedback	59	3.762187619047619	107
976	goal + feedback	60	4.0401256666666665	133
976	goal + feedback	61	3.7649088406593405	110
976	goal + feedback	62	3.65538632278481	80
976	goal + feedback	63	3.6053212857142856	74
976	goal + feedback	64	3.5501949710144927	54
976	goal + feedback	65	3.2828227761904762	11
976	goal + feedback	66	3.5714154153846156	59
976	goal + feedback	67	3.4162578095238096	31
976	goal + feedback	68	3.7228280263157894	102
976	goal + feedback	69	3.8653799655172416	125
976	goal + feedback	70	3.5828550127388534	63
976	goal + feedback	71	3.3924995315789475	23
976	goal + feedback	73	3.523584881656805	46
976	goal + feedback	74	3.5743927103448274	60
976	goal + feedback	75	3.1573663506493506	6
976	goal + feedback	76	2.989094219178082	2
976	goal + feedback	77	3.6587819294871795	82
976	goal + feedback	78	3.4042413295454543	26
976	goal + feedback	79	3.3843607908496733	21
976	goal + feedback	80	3.3013493555555558	12
976	goal + feedback	81	3.235703525	8
976	goal + feedback	82	3.4892769130434784	38
976	goal + feedback	83	3.7210968258426966	100
976	goal + feedback	84	3.4753119794871794	36
976	goal + feedback	85	3.77828459375	112
976	goal + feedback	86	3.544787285714286	51
976	goal + feedback	87	3.2610577272727275	10
976	goal + feedback	88	3.677913	87
976	goal + feedback	89	3.696412280542986	93
976	goal + feedback	90	3.3818612450331127	20
976	goal + feedback	91	3.6669581041666666	86
976	goal + feedback	92	3.5954422842105265	70
976	goal + feedback	93	3.591155	68
976	goal + feedback	94	3.4825173	37
976	goal + feedback	95	3.581858716049383	61
976	goal + feedback	96	3.4081671451612903	28
976	goal + feedback	97	3.533725450236967	47
976	goal + feedback	98	3.4011395714285713	25
976	goal + feedback	99	3.503284619354839	42
976	goal + feedback	100	3.6644117846153845	85
976	goal + feedback	101	3.320697142857143	13
976	goal + feedback	102	3.583078948051948	64
976	goal + feedback	103	3.534114042056075	48
976	goal + feedback	104	3.5839101967213116	65
976	goal + feedback	105	3.491225107843137	39
976	goal + feedback	106	3.656463933823529	81
976	goal + feedback	107	3.5579734396551723	56
976	goal + feedback	108	3.2457657512195124	9
976	goal + feedback	109	3.850890618556701	121
976	goal + feedback	110	3.348284385964912	16
976	goal + feedback	111	3.6894024285714284	88
976	goal + feedback	112	3.567778724137931	58
976	goal + feedback	113	4.02801052739726	132
976	goal + feedback	114	3.763377172839506	108
976	goal + feedback	115	3.990817656626506	130
976	goal + feedback	116	3.690040617977528	89
976	goal + feedback	117	3.609434596590909	76
976	goal + feedback	118	3.6026390786516855	73
976	goal + feedback	119	3.387321491017964	22
976	goal + feedback	120	3.1346430765550237	4
976	goal + feedback	121	3.589693704142012	67
976	goal + feedback	122	3.416064520408163	30
976	goal + feedback	123	3.375120552083333	19
976	goal + feedback	124	3.5003804496644295	41
976	goal + feedback	125	3.4668603488372094	35
976	goal + feedback	126	3.400659147239264	24
976	goal + feedback	127	3.4068252840236686	27
976	goal + feedback	128	3.3537643741007193	17
976	goal + feedback	129	3.341883790322581	15
976	goal + feedback	130	3.708169311764706	95
976	goal + feedback	131	3.510991552845528	43
976	goal + feedback	132	3.5565065	55
976	goal + feedback	133	3.5116160451612903	44
976	goal + feedback	134	3.539495106918239	49
976	goal + feedback	135	3.704416765957447	94
976	goal + feedback	136	3.421107702020202	32
976	goal + feedback	137	3.3586753553719007	18
976	goal + feedback	138	2.9419890528634363	1
976	goal + feedback	139	3.334671408536585	14
976	goal + feedback	140	3.435446153846154	33
