Subject	condition	TrialId	pretrial_pupil	pretrial_rank
972	goal + feedback	1	2.824503609053498	36
972	goal + feedback	2	2.9610998237704917	100
972	goal + feedback	3	2.8478051515151517	45
972	goal + feedback	4	2.81545697979798	32
972	goal + feedback	5	2.946990112107623	96
972	goal + feedback	6	3.0004445567567566	111
972	goal + feedback	7	2.901081126126126	74
972	goal + feedback	8	2.880208859030837	57
972	goal + feedback	9	2.8552986233183857	49
972	goal + feedback	10	2.9661331125541124	102
972	goal + feedback	12	3.0058946157894737	113
972	goal + feedback	13	3.1143001959183674	129
972	goal + feedback	14	2.8915705560747664	66
972	goal + feedback	15	3.007754194805195	116
972	goal + feedback	16	2.999289245283019	110
972	goal + feedback	17	2.9198751120689654	82
972	goal + feedback	18	2.799060765432099	25
972	goal + feedback	19	2.8504502112676056	47
972	goal + feedback	20	2.837391564593301	44
972	goal + feedback	21	2.9612327746478875	101
972	goal + feedback	22	2.8704480044444445	53
972	goal + feedback	23	2.906602125	78
972	goal + feedback	24	2.988832265486726	107
972	goal + feedback	25	3.0233671818181818	121
972	goal + feedback	26	2.930896472972973	89
972	goal + feedback	27	2.8216239848484848	34
972	goal + feedback	28	2.94516967219917	95
972	goal + feedback	29	3.067328608490566	126
972	goal + feedback	30	2.8815832314049588	59
972	goal + feedback	31	2.988684777777778	106
972	goal + feedback	32	2.9930960963302753	108
972	goal + feedback	33	2.803979099056604	26
972	goal + feedback	34	3.000645300970874	112
972	goal + feedback	35	2.9232909158878506	84
972	goal + feedback	36	2.92674072	87
972	goal + feedback	37	2.876314580952381	56
972	goal + feedback	38	3.113825512437811	128
972	goal + feedback	39	2.8933499488372094	67
972	goal + feedback	40	2.9570579736842104	99
972	goal + feedback	41	2.8708263791469193	54
972	goal + feedback	43	3.0134294306220095	119
972	goal + feedback	44	2.8322700865384616	41
972	goal + feedback	45	3.027954193832599	122
972	goal + feedback	46	2.9554606923076925	98
972	goal + feedback	47	2.936291632124352	92
972	goal + feedback	48	2.832025102409639	40
972	goal + feedback	49	2.8825675707317076	60
972	goal + feedback	50	2.900087978723404	72
972	goal + feedback	51	2.9127228109452736	80
972	goal + feedback	52	2.9411502901554405	93
972	goal + feedback	53	2.825449906862745	37
972	goal + feedback	54	2.874796108597285	55
972	goal + feedback	55	2.9264653545454546	86
972	goal + feedback	56	2.79903993814433	24
972	goal + feedback	57	2.94420427510917	94
972	goal + feedback	59	3.3542869529411763	135
972	goal + feedback	60	2.9047893349753693	77
972	goal + feedback	61	2.815314178082192	31
972	goal + feedback	62	2.8843475970149255	61
972	goal + feedback	63	3.0954126710526317	127
972	goal + feedback	64	3.0142453	120
972	goal + feedback	65	2.7792159098360654	20
972	goal + feedback	66	2.811993242798354	30
972	goal + feedback	67	2.888838408071749	63
972	goal + feedback	68	2.8941660484581497	68
972	goal + feedback	69	2.8989379866666667	69
972	goal + feedback	70	3.0094127662337664	118
972	goal + feedback	71	2.899575214285714	71
972	goal + feedback	72	3.1946310789473684	133
972	goal + feedback	73	2.923398292079208	85
972	goal + feedback	74	2.7614184361702128	15
972	goal + feedback	75	3.1576408280542987	132
972	goal + feedback	76	2.967223685185185	103
972	goal + feedback	77	2.7641684112149534	16
972	goal + feedback	78	3.0059780653266333	115
972	goal + feedback	79	2.8991376432160805	70
972	goal + feedback	80	2.795599004878049	23
972	goal + feedback	81	2.7823427705882353	21
972	goal + feedback	82	2.7559456636363637	14
972	goal + feedback	83	3.577967131004367	136
972	goal + feedback	84	3.230948958139535	134
972	goal + feedback	85	2.93374531	90
972	goal + feedback	86	3.030610983471074	123
972	goal + feedback	87	2.8485260564102566	46
972	goal + feedback	88	3.055095987654321	124
972	goal + feedback	89	2.984268385321101	105
972	goal + feedback	90	2.9020356421052633	75
972	goal + feedback	91	2.92922611299435	88
972	goal + feedback	92	2.8341490052083333	42
972	goal + feedback	93	2.752285845238095	13
972	goal + feedback	94	2.880861102362205	58
972	goal + feedback	95	2.804502536231884	27
972	goal + feedback	96	2.785914399014778	22
972	goal + feedback	97	2.748822414141414	11
972	goal + feedback	98	2.8356099796954313	43
972	goal + feedback	99	2.703514942222222	4
972	goal + feedback	100	2.743644696969697	9
972	goal + feedback	101	2.9984498	109
972	goal + feedback	102	2.750601782786885	12
972	goal + feedback	103	2.909104087719298	79
972	goal + feedback	104	2.9341540180995476	91
972	goal + feedback	105	2.90228426	76
972	goal + feedback	106	2.7425493834196892	8
972	goal + feedback	107	2.765274706521739	17
972	goal + feedback	108	2.983960223776224	104
972	goal + feedback	109	2.920438158940397	83
972	goal + feedback	110	3.0059366820276496	114
972	goal + feedback	111	2.8255897644230767	38
972	goal + feedback	112	2.7088241721311475	5
972	goal + feedback	113	3.1237206333333334	131
972	goal + feedback	114	3.008463041284404	117
972	goal + feedback	115	2.89056435	65
972	goal + feedback	116	2.854266942386831	48
972	goal + feedback	117	2.7209767512690357	6
972	goal + feedback	118	2.9147503588516748	81
972	goal + feedback	119	2.9495750217391303	97
972	goal + feedback	120	2.858006819672131	50
972	goal + feedback	121	3.0658407466063347	125
972	goal + feedback	122	3.1234046270491804	130
972	goal + feedback	124	2.8882377290640395	62
972	goal + feedback	125	2.6961658879310346	3
972	goal + feedback	126	2.8604786872037913	51
972	goal + feedback	127	2.77592905	18
972	goal + feedback	128	2.592630240740741	2
972	goal + feedback	129	2.540639693989071	1
972	goal + feedback	130	2.822127890625	35
972	goal + feedback	131	2.8107271256038646	28
972	goal + feedback	132	2.778444330232558	19
972	goal + feedback	133	2.8900863455497383	64
972	goal + feedback	134	2.8119160408163264	29
972	goal + feedback	135	2.74757981147541	10
972	goal + feedback	136	2.815522880165289	33
972	goal + feedback	137	2.723082030456853	7
972	goal + feedback	138	2.8314076359447005	39
972	goal + feedback	139	2.8645457375	52
972	goal + feedback	140	2.900161872	73
