Subject	condition	TrialId	pretrial_pupil	pretrial_rank
1008	goal + feedback	1	2.5436832572815535	91
1008	goal + feedback	2	2.6239966909871244	112
1008	goal + feedback	3	2.5541581756756755	93
1008	goal + feedback	4	2.5622100319634704	95
1008	goal + feedback	5	2.5180590289855074	81
1008	goal + feedback	6	2.4434134	43
1008	goal + feedback	7	2.510766729468599	76
1008	goal + feedback	8	2.578769435	105
1008	goal + feedback	9	2.47011068161435	53
1008	goal + feedback	10	2.6006520755813956	108
1008	goal + feedback	11	2.4780919340101524	60
1008	goal + feedback	12	2.4463343548387098	44
1008	goal + feedback	13	2.570995886877828	100
1008	goal + feedback	14	2.3857368648648647	17
1008	goal + feedback	15	2.5714625192307694	101
1008	goal + feedback	16	2.5295363973214284	86
1008	goal + feedback	17	2.47882045	61
1008	goal + feedback	18	2.5118952615384615	78
1008	goal + feedback	19	2.5209790947867297	82
1008	goal + feedback	20	2.6899282182741118	120
1008	goal + feedback	21	2.4473210520833333	45
1008	goal + feedback	22	2.514528658653846	80
1008	goal + feedback	23	2.4612866717171715	50
1008	goal + feedback	24	2.4320076446280994	37
1008	goal + feedback	25	2.500203549586777	69
1008	goal + feedback	26	2.233702782312925	2
1008	goal + feedback	27	2.5117583301886794	77
1008	goal + feedback	28	2.4245821711229945	34
1008	goal + feedback	29	2.6544455562913907	117
1008	goal + feedback	30	2.493401061643836	66
1008	goal + feedback	31	2.387322582474227	18
1008	goal + feedback	32	2.5658526626506024	97
1008	goal + feedback	33	2.435993117117117	41
1008	goal + feedback	34	2.5446729746835444	92
1008	goal + feedback	35	2.461487693548387	51
1008	goal + feedback	36	2.5365861762114537	89
1008	goal + feedback	37	2.390606832512315	20
1008	goal + feedback	38	2.4928793875598085	64
1008	goal + feedback	39	2.4301966602870815	35
1008	goal + feedback	40	2.503789478787879	74
1008	goal + feedback	41	2.7219315666666666	123
1008	goal + feedback	42	2.5425482626262625	90
1008	goal + feedback	43	2.3516727055837565	9
1008	goal + feedback	44	2.6254921	113
1008	goal + feedback	45	2.4761471624365483	57
1008	goal + feedback	46	2.413755475409836	28
1008	goal + feedback	47	2.356306048128342	10
1008	goal + feedback	48	2.4130870410958902	27
1008	goal + feedback	49	2.3673164474885846	11
1008	goal + feedback	50	2.3268064504504506	7
1008	goal + feedback	51	2.5032487307692306	73
1008	goal + feedback	52	2.4156643721973095	30
1008	goal + feedback	53	2.4207896715686275	33
1008	goal + feedback	54	2.3819852751091704	15
