Subject	condition	TrialId	pretrial_pupil	pretrial_rank
1068	goal + feedback	1	3.666701633744856	133
1068	goal + feedback	2	3.437280572769953	127
1068	goal + feedback	3	3.360613502057613	121
1068	goal + feedback	4	3.322912462555066	116
1068	goal + feedback	5	3.265435720164609	107
1068	goal + feedback	6	3.090296742857143	71
1068	goal + feedback	7	3.2966281346938775	111
1068	goal + feedback	8	3.269717806584362	108
1068	goal + feedback	9	3.1324965578512396	82
1068	goal + feedback	11	3.753871719827586	135
1068	goal + feedback	12	3.1854278140495866	92
1068	goal + feedback	13	3.275607243902439	109
1068	goal + feedback	14	3.1703446428571427	90
1068	goal + feedback	15	3.0515976625514405	66
1068	goal + feedback	16	3.1248640905349796	80
1068	goal + feedback	17	3.080912658436214	69
1068	goal + feedback	18	3.2210160781893005	96
1068	goal + feedback	19	2.9483314933333333	37
1068	goal + feedback	20	3.05315975308642	67
1068	goal + feedback	21	2.9367593719008265	34
1068	goal + feedback	22	2.9355913427230047	33
1068	goal + feedback	23	2.9860963456790124	52
1068	goal + feedback	24	3.25107111790393	102
1068	goal + feedback	25	2.96840443	45
1068	goal + feedback	26	2.799165455958549	11
1068	goal + feedback	27	3.138234757201646	85
1068	goal + feedback	28	3.1812743155737704	91
1068	goal + feedback	29	3.401627293577982	125
1068	goal + feedback	30	3.082662069672131	70
1068	goal + feedback	31	3.0963170748898676	74
1068	goal + feedback	32	3.353796099173554	120
1068	goal + feedback	33	3.2397041893004115	99
1068	goal + feedback	34	3.027567493877551	59
1068	goal + feedback	35	2.7476372367346937	5
1068	goal + feedback	36	3.186318838842975	93
1068	goal + feedback	37	3.023938524590164	58
1068	goal + feedback	38	2.9165958870292887	30
1068	goal + feedback	39	2.8308736106557375	15
1068	goal + feedback	40	2.735900995515695	4
1068	goal + feedback	41	3.127831889473684	81
1068	goal + feedback	42	2.8903864876033056	25
1068	goal + feedback	43	3.2527795371900825	105
1068	goal + feedback	44	3.352722599173554	119
1068	goal + feedback	45	3.2847440630252103	110
1068	goal + feedback	46	3.035123177272727	62
1068	goal + feedback	47	2.8940166995884775	26
1068	goal + feedback	48	3.120771658436214	78
1068	goal + feedback	49	2.994549938271605	54
1068	goal + feedback	50	2.7697822016460907	9
1068	goal + feedback	51	3.028389880658436	60
1068	goal + feedback	52	2.7642876517857142	8
1068	goal + feedback	53	2.8570039390243904	17
1068	goal + feedback	54	2.9704250857142855	46
1068	goal + feedback	55	2.8709998524590166	20
1068	goal + feedback	56	2.9524220905349794	39
1068	goal + feedback	57	3.3522334890510948	118
1068	goal + feedback	58	3.335582987654321	117
1068	goal + feedback	59	3.1112803083333334	76
1068	goal + feedback	60	3.2367633305785124	97
1068	goal + feedback	61	2.6966465573770493	1
1068	goal + feedback	62	2.8616605707762557	18
1068	goal + feedback	63	2.849138918478261	16
1068	goal + feedback	64	3.621621991735537	132
1068	goal + feedback	65	2.8130115429864255	12
1068	goal + feedback	66	3.1932546547619047	95
1068	goal + feedback	67	2.9823880098039215	51
1068	goal + feedback	68	3.1339351224489795	83
1068	goal + feedback	69	3.0049099436619717	55
1068	goal + feedback	70	2.993833108597285	53
1068	goal + feedback	71	2.9791715679012345	49
1068	goal + feedback	72	2.9602324344262296	42
1068	goal + feedback	73	2.8211264719101123	13
1068	goal + feedback	74	3.2516245118110234	103
1068	goal + feedback	75	3.7487009752066114	134
1068	goal + feedback	76	3.4672077418032785	128
1068	goal + feedback	77	3.096227076923077	73
1068	goal + feedback	78	3.586457135802469	131
1068	goal + feedback	79	3.0690884834710745	68
1068	goal + feedback	80	3.048301705263158	64
1068	goal + feedback	81	2.9803398411764706	50
1068	goal + feedback	83	3.476338624242424	130
1068	goal + feedback	84	3.306153440329218	112
1068	goal + feedback	85	3.9078814574468086	136
1068	goal + feedback	86	3.321141493877551	114
1068	goal + feedback	87	3.145383868312757	86
1068	goal + feedback	88	3.1902820786026203	94
1068	goal + feedback	89	3.0512810927835052	65
1068	goal + feedback	90	2.924624652892562	32
1068	goal + feedback	92	3.3135067181818183	113
1068	goal + feedback	93	2.7515362094594593	7
1068	goal + feedback	94	3.4712788966942147	129
1068	goal + feedback	95	2.8741894144144142	21
1068	goal + feedback	96	2.915291420353982	29
1068	goal + feedback	97	2.951379136585366	38
1068	goal + feedback	98	3.1565780625	88
1068	goal + feedback	99	3.2602010532786885	106
1068	goal + feedback	100	3.112383991416309	77
1068	goal + feedback	101	2.975739161157025	48
1068	goal + feedback	102	2.9123133902439022	28
1068	goal + feedback	103	2.9375416432160804	35
1068	goal + feedback	104	3.3863348979591836	123
1068	goal + feedback	105	2.8826959127906977	22
1068	goal + feedback	106	3.2385048201754385	98
1068	goal + feedback	107	3.251652590909091	104
1068	goal + feedback	109	2.9632910285714287	43
1068	goal + feedback	110	3.0129581041666667	56
1068	goal + feedback	111	2.9598742215189873	41
1068	goal + feedback	112	3.1061754855967076	75
1068	goal + feedback	113	3.36959721875	122
1068	goal + feedback	114	3.1602206735751297	89
1068	goal + feedback	115	2.884439740088106	23
1068	goal + feedback	116	3.122947287179487	79
1068	goal + feedback	117	2.9220716008230454	31
1068	goal + feedback	118	3.02387806779661	57
1068	goal + feedback	119	2.8264806063348415	14
1068	goal + feedback	120	3.0431539262672813	63
1068	goal + feedback	121	3.028792319672131	61
1068	goal + feedback	122	2.8698657972972974	19
1068	goal + feedback	123	2.965125695473251	44
1068	goal + feedback	124	3.3915444504132233	124
1068	goal + feedback	125	3.09584781147541	72
1068	goal + feedback	126	2.9539207906976745	40
1068	goal + feedback	127	2.7824910164609054	10
1068	goal + feedback	128	2.749471839506173	6
1068	goal + feedback	129	2.9401526139534884	36
1068	goal + feedback	130	3.2397972972972973	100
1068	goal + feedback	131	2.970650957943925	47
