Subject	TrialId	bin	pupil_change
1137	1	-200	-0.04160748847926258
1137	1	-150	-0.004899440860214914
1137	1	-100	-0.03249744086021492
1137	1	-50	0.02669105913978509
1137	1	0	0.05924789247311849
1137	1	50	0.03528755913978513
1137	1	100	0.03865072580645168
1137	1	150	0.026647225806451773
1137	1	200	0.06997905913978508
1137	1	250	0.05007339247311848
1137	1	300	0.09282239247311834
1137	1	350	0.07466255913978508
1137	1	400	0.12736955913978512
1137	1	450	0.14875572580645172
1137	1	500	0.168384559139785
1137	1	550	0.1359318924731184
1137	1	600	0.10247872580645168
1137	1	650	0.014281892473118432
1137	1	700	-0.05219927419354834
1137	1	750	-0.136460940860215
1137	1	800	-0.2247707741935482
1137	1	850	-0.21713477419354824
1137	1	900	-0.2574967741935483
1137	1	950	-0.2746321075268816
1137	1	1e3	-0.24906744086021493
1137	1	1050	-0.25023094086021486
1137	1	1100	-0.2599037741935483
1137	1	1150	-0.2820064408602149
1137	2	-200	-0.0011332666666662068
1137	2	-150	0.008373400000000567
1137	2	-100	0.017365566666666925
1137	2	-50	0.019694566666667097
1137	2	0	-0.044300266666666165
1137	2	50	-0.09303726666666634
1137	2	100	-0.11866493333333288
1137	2	150	-0.20223676666666623
1137	2	200	-0.24988643333333282
1137	2	250	-0.2645510999999996
1137	2	300	-0.3466237666666661
1137	2	350	-0.38921343333333286
1137	2	400	-0.47185943333333297
1137	2	450	-0.5033725999999995
1137	2	500	-0.4875975999999996
1137	2	550	-0.49633509999999953
1137	2	600	-0.4754893857142852
1137	2	650	-0.5347050999999995
1137	2	700	NA
1137	2	750	-1.0203665999999996
1137	2	800	-0.6474160999999995
1137	2	850	-0.6392775999999996
1137	2	900	-0.6317740999999996
1137	2	950	-0.6368070999999995
1137	2	1e3	-0.6205510999999996
1137	2	1050	-0.6014140999999996
1137	2	1100	-0.6188833857142854
1137	2	1150	-0.6457652666666662
1137	3	-200	0.041120199999999864
1137	3	-150	0.01041369999999997
1137	3	-100	-0.028882466666666717
1137	3	-50	-0.008742633333333213
1137	3	0	-0.013908800000000054
1137	3	50	-0.07528763333333328
1137	3	100	-0.04629630000000007
1137	3	150	-0.1552859666666667
1137	3	200	-0.1408123000000001
1137	3	250	-0.2640558
1137	3	300	-0.28740063333333343
1137	3	350	-0.2989163000000001
1137	3	400	-0.20028506190476195
1137	3	450	-0.2448776333333333
1137	3	500	-0.25890006190476195
1137	3	550	-0.20790413333333327
1137	3	600	-0.14583280000000007
1137	3	650	-0.14972096666666657
1137	3	700	-0.22705563333333334
1137	3	750	-0.28456913333333334
1137	3	800	-0.3626784666666667
1137	3	850	-0.3755459666666667
1137	3	900	NA
1137	3	950	NA
1137	3	1e3	-0.2654798833333333
1137	3	1050	-0.30104630000000004
1137	3	1100	-0.4287128
1137	3	1150	-0.47272446666666673
1137	4	-200	0.022772323809523813
1137	4	-150	-0.016273533333333257
1137	4	-100	-0.02273986666666672
