Subject	TrialId	bin	pupil_change
1183	1	-200	-0.010990419354838719
1183	1	-150	0.01009558064516125
1183	1	-100	0.01773558064516127
1183	1	-50	1.3874731182794697e-4
1183	1	0	-0.015147752688172034
1183	1	50	0.024436247311827957
1183	1	100	-0.0017646193548386258
1183	1	150	0.016910247311828035
1183	1	200	0.02873115207373265
1183	1	250	0.03042724731182796
1183	1	300	0.024210747311827967
1183	1	350	0.039878247311827986
1183	1	400	0.04915674731182795
1183	1	450	0.08972858064516138
1183	1	500	0.1194465806451613
1183	1	550	0.12624708064516135
1183	1	600	0.13131874731182794
1183	1	650	0.15465308064516128
1183	1	700	0.20984958064516146
1183	1	750	NA
1183	1	800	NA
1183	1	850	0.21711408064516124
1183	1	900	0.18195374731182792
1183	1	950	0.07553408064516128
1183	1	1e3	0.07954608064516133
1183	1	1050	0.0895060806451613
1183	1	1100	0.09894824731182794
1183	1	1150	0.10739591397849457
1183	2	-200	-0.0034191559139786034
1183	2	-150	0.011369677419354796
1183	2	-100	-0.0014523225806451886
1183	2	-50	-0.009148489247311856
1183	2	0	0.002892344086021422
1183	2	50	0.021451010752688182
1183	2	100	0.0017948440860215225
1183	2	150	-0.030538155913978498
1183	2	200	-0.020222822580645266
1183	2	250	-0.016539822580645236
1183	2	300	-0.013452155913978562
1183	2	350	-0.002349989247311927
1183	2	400	-0.014278822580645167
1183	2	450	4.596774193548203e-4
1183	2	500	-0.022311322580645204
1183	2	550	-0.013564489247311831
1183	2	600	0.004933510752688146
1183	2	650	0.012476177419354842
1183	2	700	0.008241844086021466
1183	2	750	0.016354844086021503
1183	2	800	0.07548807741935475
1183	2	850	NA
1183	2	900	NA
1183	2	950	NA
1183	2	1e3	-0.020078655913978505
1183	2	1050	NA
1183	2	1100	NA
1183	2	1150	NA
1183	3	-200	-0.01023694930875558
1183	3	-150	0.02152036021505384
1183	3	-100	0.009540860215053884
1183	3	-50	-0.004566139784946133
1183	3	0	-0.014551973118279493
1183	3	50	-0.034770806451612714
1183	3	100	-0.0345821397849461
1183	3	150	-0.043358639784946064
1183	3	200	-0.022488806451612737
1183	3	250	-0.04411763978494602
1183	3	300	-0.01096630645161271
1183	3	350	-0.019925306451612723
1183	3	400	-0.028239639784946036
1183	3	450	-0.013846473118279393
1183	3	500	0.011939693548387234
1183	3	550	0.04582069354838728
1183	3	600	0.06453436021505395
1183	3	650	0.07041336021505391
1183	3	700	0.09222519354838732
1183	3	750	NA
1183	3	800	NA
1183	3	850	NA
1183	3	900	0.28773419354838725
1183	3	950	0.09381599354838714
1183	3	1e3	-0.24130280645161273
1183	3	1050	NA
1183	3	1100	NA
1183	3	1150	NA
1183	4	-200	-0.021964723502304193
1183	4	-150	-0.0018937806451614137
1183	4	-100	0.01005741935483855
1183	4	-50	0.006844752688172011
1183	4	0	0.008625252688172047
1183	4	50	0.01448308602150535
1183	4	100	0.04433175268817191
1183	4	150	0.06357825268817201
1183	4	200	0.058920919354838563
1183	4	250	0.08796508602150532
1183	4	300	0.09072521935483868
1183	4	350	0.0677964193548387
1183	4	400	0.10686258602150527
1183	4	450	0.11576808602150528
1183	4	500	0.11401458602150523
1183	4	550	0.10719175268817198
1183	4	600	0.16299591935483862
1183	4	650	0.1763297526881719
1183	4	700	NA
1183	4	750	NA
1183	4	800	1.4858884193548385
1183	4	850	0.08484841935483867
1183	4	900	0.09608658602150529
1183	4	950	0.09991308602150524
1183	4	1e3	0.1280415860215053
1183	4	1050	0.15909541935483854
1183	4	1100	0.15205091935483864
1183	4	1150	0.16132691935483864
1183	5	-200	-0.023230373271889575
1183	5	-150	-0.013567182795698981
1183	5	-100	0.013639650537634237
1183	5	-50	0.008430317204300986
1183	5	0	0.01859931720430093
1183	5	50	0.027275817204300907
1183	5	100	0.02149498387096756
1183	5	150	0.02254998387096759
1183	5	200	0.026741483870967492
1183	5	250	-0.0012330161290323716
1183	5	300	-0.0210469161290324
1183	5	350	-0.02366423041474665
1183	5	400	-0.04174051612903251
1183	5	450	-0.0011211827956991716
1183	5	500	0.020506983870967648
1183	5	550	0.007489483870967521
1183	5	600	0.07607915053763421
1183	5	650	0.08502798387096762
1183	5	700	NA
1183	5	750	NA
1183	5	800	NA
1183	5	850	NA
1183	5	900	0.0050919838709675425
1183	5	950	-0.043683016129032394
1183	5	1e3	-0.09117418279569896
1183	5	1050	-0.040346849462365775
1183	5	1100	-0.018090349462365724
1183	5	1150	0.07965548387096746
1183	6	-200	0.06564589861751159
1183	6	-150	0.015280446236559145
1183	6	-100	-0.02225572043010741
1183	6	-50	-0.029748720430107456
1183	6	0	-0.03986288709677418
1183	6	50	-0.04442855376344087
1183	6	100	-0.027516220430107447
1183	6	150	-0.05945055376344088
1183	6	200	-0.040989553763440746
1183	6	250	-0.06128705376344098
1183	6	300	-0.08554288709677427
1183	6	350	-0.0379472204301076
1183	6	400	-0.08431838709677415
1183	6	450	-0.049658887096774094
1183	6	500	-0.0511258870967742
1183	6	550	-0.0254450537634409
1183	6	600	-0.002200887096774166
1183	6	650	-0.002801220430107554
1183	6	700	-0.012516387096774384
1183	6	750	NA
1183	6	800	NA
1183	6	850	NA
1183	6	900	-0.14339488709677406
1183	6	950	0.05789461290322576
1183	6	1e3	-0.09755038709677422
1183	6	1050	-0.08197005376344084
1183	6	1100	-0.0625448870967742
1183	6	1150	-0.020126387096774206
1183	7	-200	0.031067520737327152
1183	7	-150	-0.005797026881720457
1183	7	-100	-0.010541026881720391
1183	7	-50	0.0029613064516128182
1183	7	0	-0.022868693548387126
1183	7	50	0.028146806451612827
1183	7	100	0.012760806451612853
1183	7	150	-0.0038628602150537392
1183	7	200	-3.066935483870825e-4
1183	7	250	0.00930197311827959
1183	7	300	0.021594806451612936
1183	7	350	-0.02608919354838705
1183	7	400	-0.02102952688172044
1183	7	450	-0.016262526881720325
1183	7	500	0.03878330645161291
1183	7	550	0.0437731397849462
1183	7	600	0.06971580645161286
1183	7	650	0.2230548064516129
1183	7	700	NA
1183	7	750	NA
1183	7	800	NA
1183	7	850	0.3368968064516129
1183	7	900	0.03409080645161285
1183	7	950	0.010066973118279568
1183	7	1e3	0.020711806451612896
1183	7	1050	0.06741180645161286
1183	7	1100	0.06619947311827956
1183	7	1150	0.05491747311827955
1183	8	-200	0.02855402304147476
1183	8	-150	0.026042851612903296
1183	8	-100	0.007801737327188997
1183	8	-50	-0.016175048387096824
1183	8	0	-0.04794238172043008
1183	8	50	-0.06245988172043012
1183	8	100	-0.053730381720430063
