Subject	TrialId	bin	pupil_change
1129	2	-200	8.43299539170569e-4
1129	2	-150	0.030734870967741967
1129	2	-100	0.004399204301075284
1129	2	-50	-0.018030295698924597
1129	2	0	-0.01808762903225795
1129	2	50	0.0011785376344087457
1129	2	100	0.024580537634408744
1129	2	150	-0.029265129032257864
1129	2	200	-0.04681079569892469
1129	2	250	-0.05672446236559129
1129	2	300	-0.06364312903225795
1129	2	350	-0.0015717956989245903
1129	2	400	0.005225204301075426
1129	2	450	0.05800687096774201
1129	2	500	0.11336603763440878
1129	2	550	0.18157453763440876
1129	2	600	0.1615567043010754
1129	2	650	0.17891187096774205
1129	2	700	0.07983470430107535
1129	2	750	NA
1129	2	800	NA
1129	2	850	0.01957620430107543
1129	2	900	0.027768704301075475
1129	2	950	0.036474370967741976
1129	2	1e3	0.05361087096774216
1129	2	1050	0.09382687096774218
1129	2	1100	0.1416885376344088
1129	2	1150	0.1422510376344087
1129	3	-200	-0.020330896551724226
1129	3	-150	0.006680770114942354
1129	3	-100	-0.009787896551724332
1129	3	-50	0.01693150344827572
1129	3	0	0.009328436781609032
1129	3	50	0.020773270114942493
1129	3	100	0.029062270114942407
1129	3	150	0.008613103448275705
1129	3	200	0.01252860344827574
1129	3	250	0.037391436781609055
1129	3	300	-0.017572063218390888
1129	3	350	0.0010951034482757915
1129	3	400	0.05004727011494229
1129	3	450	0.06376993678160907
1129	3	500	0.13818030344827575
1129	3	550	NA
1129	3	600	NA
1129	3	650	0.19494110344827567
1129	3	700	0.2551757701149424
1129	3	750	0.20208043678160914
1129	3	800	0.19526510344827583
1129	3	850	0.22089427011494242
1129	3	900	0.2280986034482757
1129	3	950	0.1728361034482757
1129	3	1e3	0.1727366034482757
1129	3	1050	0.16066010344827575
1129	3	1100	NA
1129	3	1150	NA
1129	4	-200	0.024491972350230564
1129	4	-150	-6.290752688170956e-4
1129	4	-100	-0.016619241935483735
1129	4	-50	-0.010059241935483687
1129	4	0	-0.0012664086021504743
1129	4	50	0.028575924731182978
1129	4	100	0.03636085806451632
1129	4	150	0.06183240092165913
1129	4	200	0.08417525806451624
