Subject	TrialId	bin	pupil_change
1176	3	-200	0.019557955665024718
1176	3	-150	-0.3295372586206897
1176	3	-100	0.022849241379310214
1176	3	-50	0.046409408045977006
1176	3	0	0.1276152413793102
1176	3	50	-0.030135758620689623
1176	3	100	-0.05389609195402301
1176	3	150	-0.07488592528735631
1176	3	200	-0.0827339252873563
1176	3	250	-0.19459075862068964
1176	3	300	-0.11996575862068966
1176	3	350	-0.15711409195402304
1176	3	400	-0.09273275862068972
1176	3	450	-0.006054425287356298
1176	3	500	0.029378574712643674
1176	3	550	0.049534241379310374
1176	3	600	0.16129507471264368
1176	3	650	0.018788408045977034
1176	3	700	0.11100574137931025
1176	3	750	-0.08979442528735622
1176	3	800	NA
1176	3	850	NA
1176	3	900	0.034140841379310324
1176	3	950	-0.021129425287356323
1176	3	1e3	-0.021984091954022993
1176	3	1050	0.13933624137931022
1176	3	1100	0.309741408045977
1176	3	1150	0.29329574137931047
1176	4	-200	-0.45892832142857154
1176	4	-150	0.12041387857142842
1176	4	-100	0.016674845238095
1176	4	-50	0.246744345238095
1176	4	0	0.01867617857142852
1176	4	50	-0.16575332142857144
1176	4	100	-0.06418452142857145
1176	4	150	-0.18577765476190486
1176	4	200	0.23054067857142846
1176	4	250	0.08578701190476161
1176	4	300	-0.06222932142857163
1176	4	350	-0.15953232142857177
1176	4	400	-0.33726898809523836
1176	4	450	0.04639517857142842
1176	4	500	-0.0037329214285716007
1176	4	550	0.2936576785714283
1176	4	600	0.3401275119047618
1176	4	650	0.434551011904762
1176	4	700	1.3673336785714283
1176	4	750	NA
1176	4	800	NA
1176	4	850	NA
1176	4	900	NA
1176	4	950	0.46066467857142834
1176	4	1e3	-0.18004598809523817
1176	4	1050	0.13028151190476164
1176	4	1100	NA
1176	4	1150	NA
1176	5	-200	-0.030335663594470232
1176	5	-150	-0.006153973118279736
1176	5	-100	-0.0062573064516132275
1176	5	-50	0.00702669354838692
1176	5	0	0.04077619354838687
1176	5	50	0.07640279354838686
1176	5	100	0.16427269354838692
1176	5	150	0.2185691935483869
1176	5	200	0.3242387935483868
1176	5	250	0.2829633602150536
1176	5	300	0.3079663602150535
1176	5	350	0.4249308602150535
1176	5	400	0.3459089935483869
1176	5	450	0.4284963602150536
1176	5	500	0.5254864435483869
1176	5	550	0.45907539354838695
1176	5	600	0.5419961935483869
1176	5	650	0.679264593548387
1176	5	700	0.6035169435483869
1176	5	750	1.4677681935483866
1176	5	800	NA
1176	5	850	NA
1176	5	900	NA
1176	5	950	NA
1176	5	1e3	-0.19781430645161313
1176	5	1050	0.031197593548386936
1176	5	1100	0.2829361935483869
1176	5	1150	0.35802469354838684
1176	6	-200	-0.08434789861751175
1176	6	-150	0.010958053763440686
1176	6	-100	0.05956158709677419
1176	6	-50	0.10171124423963114
1176	6	0	-0.08084994623655928
1176	6	50	-0.057821446236559305
1176	6	100	-0.020479112903225866
1176	6	150	-0.06465044623655936
1176	6	200	-0.14600877956989264
1176	6	250	-0.021353779569892668
1176	6	300	-0.09301811290322586
1176	6	350	-0.009768412903226054
1176	6	400	0.040921244239631234
1176	6	450	0.04428758709677405
1176	6	500	0.13688138709677408
1176	6	550	0.019375887096773958
1176	6	600	0.32567622043010735
1176	6	650	0.243765587096774
1176	6	700	0.2519265537634406
1176	6	750	0.1836255537634408
1176	6	800	0.14589388709677398
1176	6	850	0.10554618709677407
1176	6	900	0.6875663870967742
1176	6	950	NA
1176	6	1e3	NA
1176	6	1050	NA
1176	6	1100	NA
1176	6	1150	NA
1176	7	-200	0.019523046082949098
1176	7	-150	0.041565069892472994
1176	7	-100	-0.014154763440860307
1176	7	-50	0.014054903225806306
1176	7	0	-0.06424209677419361
1176	7	50	-0.09798376344086046
1176	7	100	-0.04735209677419361
1176	7	150	NA
1176	7	200	NA
1176	7	250	-0.12087743010752705
1176	7	300	-0.0069886967741937586
1176	7	350	-0.01306709677419371
1176	7	400	-0.03410759677419387
1176	7	450	-0.030126763440860405
1176	7	500	-0.043369096774193684
1176	7	550	0.23419073655913958
1176	7	600	0.1314644032258062
1176	7	650	0.1577124032258063
1176	7	700	0.379910569892473
1176	7	750	0.31016223655913966
1176	7	800	0.20188373655913958
1176	7	850	0.2553172365591397
1176	7	900	0.2696785698924729
1176	7	950	0.21989606989247293
1176	7	1e3	0.24823756989247295
1176	7	1050	0.201889069892473
1176	7	1100	0.4255630698924729
1176	7	1150	0.45431556989247285
1176	8	-200	0.012433168067227005
1176	8	-150	-0.01771295098039194
1176	8	-100	0.004811382352941318
1176	8	-50	NA
1176	8	0	NA
1176	8	50	NA
1176	8	100	0.27482588235294125
1176	8	150	-0.06147711764705854
1176	8	200	-0.07574651764705864
1176	8	250	0.11764754901960799
1176	8	300	0.09160108235294136
1176	8	350	0.05199904901960806
1176	8	400	0.18153721568627468
1176	8	450	0.13518921568627476
1176	8	500	0.19008721568627482
1176	8	550	0.06437721568627468
1176	8	600	0.17349121568627476
1176	8	650	0.2789328823529414
1176	8	700	0.10788721568627468
1176	8	750	0.3191083823529414
1176	8	800	0.32738504901960813
1176	8	850	0.23899054901960812
1176	8	900	0.18743321568627472
1176	8	950	0.12165368235294131
1176	8	1e3	0.1257518823529414
1176	8	1050	0.2516488823529414
1176	8	1100	0.22708571568627467
1176	8	1150	0.14429988235294133
1176	9	-200	-0.007604930875576089
1176	9	-150	0.007478188172042932
1176	9	-100	0.004211854838709635
1176	9	-50	0.011376354838709654
1176	9	0	-0.014193978494623671
1176	9	50	-0.021199478494623742
