Subject	TrialId	bin	pupil_change
1157	2	-200	0.0367982672811058
1157	2	-150	-0.00228432795698937
1157	2	-100	-0.002057661290322773
1157	2	-50	-0.019556661290322852
1157	2	0	-0.01903266129032281
1157	2	50	-0.031052494623656113
1157	2	100	-0.02161699462365611
1157	2	150	-0.0095908279569894
1157	2	200	9.086720430104833e-4
1157	2	250	0.004079505376343977
1157	2	300	0.01653450537634386
1157	2	350	0.027777672043010515
1157	2	400	0.05773117204301063
1157	2	450	0.09865683870967719
1157	2	500	0.1265263387096772
1157	2	550	0.17224550537634395
1157	2	600	0.23026300537634392
1157	2	650	0.2481703387096771
1157	2	700	0.23981983870967727
1157	2	750	NA
1157	2	800	0.06457233870967705
1157	2	850	0.2677055053763439
1157	2	900	0.26909233870967725
1157	2	950	0.23192267204301045
1157	2	1e3	0.2286520053763438
1157	2	1050	0.24445433870967723
1157	2	1100	0.23808267204301048
1157	2	1150	0.24581750537634392
1157	3	-200	0.02634750691244227
1157	3	-150	0.014263435483870879
1157	3	-100	-0.00693056451612913
1157	3	-50	-0.015084064516129128
1157	3	0	-0.022987564516129266
1157	3	50	-0.04762023118279587
1157	3	100	-0.058023897849462415
1157	3	150	-0.06643156451612915
1157	3	200	-0.06537639784946252
1157	3	250	-0.06834739784946249
1157	3	300	-0.05995256451612918
1157	3	350	-0.0413505645161291
1157	3	400	-0.023146564516129137
1157	3	450	0.021098602150537566
1157	3	500	0.04221793548387076
1157	3	550	0.08470026881720412
1157	3	600	0.11661910215053761
1157	3	650	0.13914860215053756
1157	3	700	0.17857126881720417
1157	3	750	0.17117860215053748
1157	3	800	0.16631976881720423
1157	3	850	0.15389960215053758
1157	3	900	NA
1157	3	950	NA
1157	3	1e3	NA
1157	3	1050	-0.22219506451612903
1157	3	1100	0.1416719354838708
1157	3	1150	0.15678010215053742
1157	4	-200	0.03109876666666689
1157	4	-150	0.018893100000000107
1157	4	-100	-0.004599899999999805
1157	4	-50	-0.014805066666666589
1157	4	0	-0.03058689999999986
1157	4	50	-0.05199589999999995
1157	4	100	-0.05329156666666653
1157	4	150	-0.06486606666666665
1157	4	200	-0.06659623333333327
1157	4	250	-0.05603756666666652
1157	4	300	-0.06438239999999988
1157	4	350	-0.06388539999999991
1157	4	400	-0.06961923333333327
1157	4	450	-0.057127733333333174
1157	4	500	-0.041682733333333166
1157	4	550	-0.015088733333333234
1157	4	600	-0.0013673999999999076
1157	4	650	0.01179643333333343
1157	4	700	0.017082600000000097
1157	4	750	0.0330211000000001
1157	4	800	0.01453793333333353
1157	4	850	-0.003661566666666468
1157	4	900	-0.02119606666666655
1157	4	950	-0.02466473333333319
1157	4	1e3	-0.05112156666666653
1157	4	1050	NA
1157	4	1100	NA
1157	4	1150	NA
1157	5	-200	-0.013116506912442245
1157	5	-150	-0.013410268817204196
1157	5	-100	-0.0016471021505374643
1157	5	-50	0.012984231182795902
1157	5	0	0.017375731182795857
1157	5	50	0.040061564516129154
1157	5	100	0.05100373118279592
1157	5	150	0.056052564516129166
1157	5	200	0.07742989784946253
1157	5	250	0.0704432311827959
1157	5	300	0.08579323118279587
1157	5	350	0.08479406451612921
1157	5	400	0.10906589784946245
1157	5	450	0.13547173118279585
1157	5	500	0.14735506451612923
1157	5	550	0.18682389784946243
1157	5	600	0.2025912311827959
1157	5	650	0.21664556451612924
1157	5	700	0.22275073118279587
1157	5	750	0.22439523118279592
1157	5	800	0.17058566451612922
1157	5	850	NA
1157	5	900	NA
1157	5	950	NA
1157	5	1e3	-0.11555293548387083
1157	5	1050	0.0930483978494625
1157	5	1100	0.12011956451612926
1157	5	1150	0.12050106451612923
1157	6	-200	-0.3023792962962963
1157	6	-150	-0.1102789629629628
1157	6	-100	0.10328803703703719
1157	6	-50	0.09517887037037043
1157	6	0	0.06300170370370377
1157	6	50	0.06697520370370376
1157	6	100	0.08545953703703717
1157	6	150	0.049486203703703824
1157	6	200	0.04646787037037048
1157	6	250	0.01898870370370383
1157	6	300	-0.029536296296296245
1157	6	350	-0.0544682962962962
1157	6	400	-0.07023796296296288
1157	6	450	-0.07514212962962952
1157	6	500	-0.04600179629629612
1157	6	550	-0.03889596296296283
1157	6	600	-0.018114796296296126
1157	6	650	0.009799537037037176
1157	6	700	0.030211537037037123
1157	6	750	0.04972587037037046
1157	6	800	0.013784537037037081
1157	6	850	0.025458370370370575
1157	6	900	0.007270953703703897
1157	6	950	NA
1157	6	1e3	NA
1157	6	1050	NA
1157	6	1100	NA
1157	6	1150	-0.279700296296296
1157	7	-200	0.002015500000000244
1157	7	-150	-0.008820499999999898
1157	7	-100	-1.1933333333313811e-4
1157	7	-50	0.016364833333333495
1157	7	0	-0.009440499999999815
1157	7	50	0.0015950000000002351
1157	7	100	-0.01011749999999978
1157	7	150	-0.04440233333333321
1157	7	200	-0.0715064047619046
1157	7	250	-0.09215283333333309
1157	7	300	-0.11616433333333324
1157	7	350	-0.09709416666666655
1157	7	400	-0.0911814999999998
1157	7	450	-0.09284183333333314
1157	7	500	-0.07261983333333312
1157	7	550	-0.03809766666666651
1157	7	600	-0.0049079999999999124
1157	7	650	0.017416166666666715
1157	7	700	0.047608666666666855
1157	7	750	0.047144500000000145
1157	7	800	0.03631533333333348
1157	7	850	0.03123550000000012
1157	7	900	0.022404166666666853
1157	7	950	0.0548875000000002
1157	7	1e3	0.03728316666666672
1157	7	1050	0.04112366666666686
1157	7	1100	0.025338766666666856
1157	7	1150	NA
1157	8	-200	0.027580253456220966
1157	8	-150	-0.0047065322580646845
1157	8	-100	-0.007078532258064725
1157	8	-50	-0.013433532258064687
1157	8	0	-0.006958365591398137
1157	8	50	-0.013036198924731327
1157	8	100	-0.017619532258064712
1157	8	150	-0.0302050322580647
1157	8	200	-0.03640383225806483
1157	8	250	-0.046422175115207596
1157	8	300	-0.05073136559139805
1157	8	350	-0.06226236559139808
1157	8	400	-0.0552000322580648
1157	8	450	-0.046600032258064715
1157	8	500	-0.031045232258064638
1157	8	550	-0.004607746543779013
1157	8	600	0.028680134408601916
1157	8	650	0.06454663440860202
1157	8	700	0.08899830107526863
1157	8	750	0.09089796774193526
1157	8	800	0.057286301075268664
1157	8	850	0.02473413440860191
1157	8	900	0.02208446774193525
1157	8	950	-0.22607003225806466
1157	8	1e3	NA
1157	8	1050	NA
1157	8	1100	-0.5500676989247314
1157	8	1150	0.116922134408602
1157	9	-200	-0.0086662738095240055
1157	9	-150	-0.013317607142857272
1157	9	-100	0.003446392857142729
1157	9	-50	0.008909559523809266
1157	9	0	0.01444189285714259
1157	9	50	NA
1157	9	100	-0.1739461071428574
1157	9	150	0.022409592857142613
1157	9	200	0.1700958928571427
1157	9	250	0.1214820595238093
1157	9	300	0.11158955952380929
1157	9	350	0.11692355952380933
1157	9	400	0.10873622619047607
1157	9	450	0.08666405952380929
1157	9	500	0.06480867857142839
1157	9	550	0.056284392857142596
1157	9	600	0.06314505952380929
1157	9	650	0.07041039285714268
1157	9	700	0.08227689285714268
1157	9	750	0.11341205952380935
1157	9	800	0.13238672619047595
1157	9	850	0.16806639285714273
1157	9	900	0.1603273928571427
1157	9	950	0.17217372619047597
1157	9	1e3	0.1784575595238093
1157	9	1050	0.1623313928571426
1157	9	1100	0.1661673928571427
1157	9	1150	0.14052972619047602
1157	10	-200	-0.018094165898617627
1157	10	-150	-0.011332118279569961
1157	10	-100	0.016114381720430043
1157	10	-50	0.017922881720430144
1157	10	0	-0.0015952849462366192
1157	10	50	-1.914516129032003e-4
1157	10	100	-0.016262451612903222
1157	10	150	-0.020469784946236597
1157	10	200	-0.05315628494623659
1157	10	250	-0.06154561827956995
1157	10	300	-0.059329951612903185
1157	10	350	-0.059860618279569934
1157	10	400	-0.045100784946236594
1157	10	450	-0.03629995161290337
1157	10	500	-0.013350784946236649
1157	10	550	0.023661715053763393
