Subject	TrialId	bin	pupil_change
1244	2	-200	-0.01187392626728093
1244	2	-150	0.012011645161290533
1244	2	-100	0.0011724784946238742
1244	2	-50	7.139784946237349e-4
1244	2	0	-4.518817204276123e-5
1244	2	50	0.009149811827957302
1244	2	100	-0.004352188172042896
1244	2	150	0.004159978494623795
1244	2	200	0.02646231182795722
1244	2	250	0.015862045161290528
1244	2	300	0.02624307373271912
1244	2	350	0.039766978494623885
1244	2	400	0.06634631182795725
1244	2	450	0.06652097849462384
1244	2	500	0.14560397849462378
1244	2	550	0.16899797849462384
1244	2	600	0.212327478494624
1244	2	650	0.2574661451612905
1244	2	700	0.2866194784946239
1244	2	750	0.3248659784946238
1244	2	800	0.2917979784946239
1244	2	850	0.2816546451612905
1244	2	900	0.2850544784946239
1244	2	950	0.2248558118279572
1244	2	1e3	0.24637797849462384
1244	2	1050	0.18755114516129048
1244	2	1100	0.21039731182795718
1244	2	1150	0.21554464516129057
1244	3	-200	0.019026433179723284
1244	3	-150	-0.016871043010752818
1244	3	-100	0.019306456989247156
1244	3	-50	-0.02928037634408609
1244	3	0	0.004647456989247105
1244	3	50	-0.015423376344086229
1244	3	100	-0.05052037634408616
1244	3	150	-0.01520004301075284
1244	3	200	-0.07219604301075289
1244	3	250	-0.03784354301075273
1244	3	300	-0.05878320967741953
1244	3	350	-0.049139876344086154
1244	3	400	-0.035638543010752866
1244	3	450	-0.04435870967741954
1244	3	500	0.03748929032258045
1244	3	550	0.03838412365591385
1244	3	600	0.05633762365591388
1244	3	650	0.08539512365591391
1244	3	700	0.09285229032258042
1244	3	750	0.08184112365591385
1244	3	800	-0.0333208763440862
1244	3	850	0.004820956989247079
1244	3	900	-0.06072220967741959
1244	3	950	-0.01010120967741949
1244	3	1e3	-0.0053817096774195035
1244	3	1050	-0.03261787634408623
1244	3	1100	-0.04528454301075291
1244	3	1150	-0.03349687634408616
1244	4	-200	-0.010537327188939865
1244	4	-150	-0.01932694623655899
1244	4	-100	-0.009935279569892375
1244	4	-50	0.009067887096774344
1244	4	0	0.03248788709677427
1244	4	50	0.04950138709677435
1244	4	100	0.03828672043010769
1244	4	150	0.03514588709677424
1244	4	200	0.04765388709677428
1244	4	250	0.03376522043010769
1244	4	300	0.014967053763440985
1244	4	350	0.009369053763440993
1244	4	400	0.08818038709677427
1244	4	450	0.10179472043010773
1244	4	500	0.09998355376344104
1244	4	550	0.16728888709677436
1244	4	600	0.18931172043010766
1244	4	650	0.214017553763441
1244	4	700	0.23069872043010756
1244	4	750	0.1892882204301077
1244	4	800	0.14326605376344093
1244	4	850	0.1184658870967743
1244	4	900	0.1285473870967743
1244	4	950	0.10087422043010763
1244	4	1e3	0.09313088709677435
1244	4	1050	0.1518672204301077
1244	4	1100	0.17472788709677434
1244	4	1150	0.17586355376344098
1244	5	-200	-0.045392751724137884
1244	5	-150	-0.03379388505747113
1244	5	-100	0.005739781609195378
1244	5	-50	0.010122281609195483
1244	5	0	0.0557591149425288
1244	5	50	0.09525394827586209
1244	5	100	0.10169328160919548
1244	5	150	0.14047994827586216
1244	5	200	0.05877961494252867
1244	5	250	0.10400444827586204
1244	5	300	0.1170576149425288
1244	5	350	0.12131328160919545
1244	5	400	0.07962594827586204
1244	5	450	0.13493794827586206
1244	5	500	0.12153761494252868
1244	5	550	0.1922754482758621
1244	5	600	0.23151894827586217
1244	5	650	0.2834704482758621
1244	5	700	0.2825882816091955
1244	5	750	0.3085089482758621
1244	5	800	0.3362008768472908
1244	5	850	0.29674411494252867
1244	5	900	0.20769878160919544
1244	5	950	0.2436086149425288
1244	5	1e3	0.2752967816091955
1244	5	1050	0.3324977816091954
1244	5	1100	0.36405494827586216
1244	5	1150	0.3841061149425287
1244	6	-200	0.012850064516129198
1244	6	-150	0.004289231182795783
1244	6	-100	-0.008919435483870863
1244	6	-50	-0.026685268817204122
