Subject	TrialId	bin	pupil_change
1236	2	-200	0.006724331797235005
1236	2	-150	0.0014540698924732087
1236	2	-100	-0.003949430107526834
1236	2	-50	-0.016348263440860194
1236	2	0	0.010998569892473128
1236	2	50	7.627365591398316e-4
1236	2	100	0.0153242365591398
1236	2	150	0.02756056989247317
1236	2	200	0.033996069892473134
1236	2	250	0.07275540322580643
1236	2	300	0.06291740322580648
1236	2	350	0.0719590698924731
1236	2	400	0.08559273655913986
1236	2	450	0.10252906989247323
1236	2	500	0.09552023655913973
1236	2	550	0.09677990322580647
1236	2	600	0.13002106989247308
1236	2	650	0.13756623655913977
1236	2	700	0.13811090322580646
1236	2	750	0.08367190322580649
1236	2	800	-0.04850576344086018
1236	2	850	-0.15092126344086018
1236	2	900	-0.12088749677419361
1236	2	950	NA
1236	2	1e3	-0.3053220967741934
1236	2	1050	-0.14378409677419354
1236	2	1100	-0.1721282634408602
1236	2	1150	-0.16243559677419359
1236	3	-200	0.01008579262672831
1236	3	-150	0.003723435483871107
1236	3	-100	0.005313602150537777
1236	3	-50	-0.015979064516128922
1236	3	0	-0.004824731182795657
1236	3	50	-0.031181897849462237
1236	3	100	-0.028907397849462207
1236	3	150	-0.045928731182795536
1236	3	200	-0.05738506451612883
1236	3	250	-0.04880456451612888
1236	3	300	-0.0999545645161289
1236	3	350	-0.1026008978494622
1236	3	400	-0.18472856451612896
1236	3	450	-0.15651639784946222
1236	3	500	-0.2099305645161289
1236	3	550	-0.25050656451612885
1236	3	600	-0.18994939784946227
1236	3	650	-0.11272939784946212
1236	3	700	-0.2695055645161289
1236	3	750	-0.1940077311827956
1236	3	800	-0.3378637311827955
1236	3	850	-0.2673187311827956
1236	3	900	-0.2713920645161289
1236	3	950	-0.3062293978494622
1236	3	1e3	-0.22699089784946228
1236	3	1050	-0.19317223118279556
1236	3	1100	-0.2296468978494622
1236	3	1150	-0.22372523118279553
1236	4	-200	-0.07448155760368655
1236	4	-150	-0.00835312903225797
1236	4	-100	0.020455704301075423
1236	4	-50	0.021535870967742083
1236	4	0	0.053256704301075354
1236	4	50	0.08265887096774198
1236	4	100	0.10455070430107538
1236	4	150	0.07520520430107536
1236	4	200	0.08313703763440879
1236	4	250	0.09672820430107547
1236	4	300	0.07915320430107535
1236	4	350	0.0841637043010753
1236	4	400	0.051592537634408776
1236	4	450	0.028418870967742055
1236	4	500	0.038113537634408834
1236	4	550	0.01895003763440865
1236	4	600	0.04752903763440871
1236	4	650	0.043086204301075424
1236	4	700	0.05697153763440865
1236	4	750	0.042515537634408705
1236	4	800	0.019096204301075392
1236	4	850	-0.003041295698924603
1236	4	900	-0.03711229569892457
1236	4	950	-0.029078629032257997
1236	4	1e3	-0.09010846236559138
1236	4	1050	-0.04254596236559127
1236	4	1100	-0.05288679569892466
1236	4	1150	-0.06913212903225789
1236	5	-200	-0.03414288479262658
1236	5	-150	0.03684209139784963
1236	5	-100	-0.005194075268817026
1236	5	-50	-0.006429908602150351
1236	5	0	0.01461525806451632
1236	5	50	-0.053651075268816996
1236	5	100	-0.05840874193548373
1236	5	150	-0.05304974193548362
1236	5	200	-0.06277907526881703
1236	5	250	-0.09265857526881709
1236	5	300	-0.11660390860215027
1236	5	350	-0.10255590860215029
1236	5	400	-0.043057075268817004
1236	5	450	-0.060835241935483696
1236	5	500	-0.06729724193548374
1236	5	550	-0.0627897419354837
1236	5	600	-0.005565408602150231
1236	5	650	0.058304091397849644
1236	5	700	0.08506792473118303
1236	5	750	0.13242009139784963
1236	5	800	0.10055509139784968
1236	5	850	0.0898830913978496
1236	5	900	0.10766342473118302
1236	5	950	0.08609759139784967
1236	5	1e3	0.07196892473118299
1236	5	1050	0.17611509139784962
1236	5	1100	0.19268192473118298
1236	5	1150	0.17578342473118305
1236	6	-200	0.012085304147465337
1236	6	-150	0.025997994623655856
1236	6	-100	-0.030359672043010894
1236	6	-50	-0.009853338709677528
1236	6	0	1.1549462365575043e-4
1236	6	50	0.0128126612903224
1236	6	100	0.004440327956989121
1236	6	150	-0.041838838709677605
1236	6	200	0.01220649462365575
1236	6	250	0.03834666129032249
1236	6	300	0.04269982795698916
1236	6	350	0.08317599462365588
1236	6	400	0.1541603279569891
1236	6	450	0.1388876612903224
1236	6	500	0.1030714946236558
1236	6	550	0.1790338279569892
1236	6	600	0.12375066129032253
1236	6	650	NA
1236	6	700	NA
1236	6	750	-0.25435783870967743
1236	6	800	0.006023661290322502
1236	6	850	-0.006425505376344158
1236	6	900	0.05718666129032254
1236	6	950	-0.06313917204301085
1236	6	1e3	-0.052492005376344165
1236	6	1050	0.0042241612903225105
1236	6	1100	0.054632494623655825
1236	6	1150	-0.032227838709677416
1236	7	-200	0.018617087557603718
1236	7	-150	-0.024036150537634454
1236	7	-100	-0.024209317204300973
1236	7	-50	0.01724884946236564
1236	7	0	0.009276682795699006
1236	7	50	0.038461682795699094
1236	7	100	0.06563934946236565
1236	7	150	0.06195851612903236
1236	7	200	0.04510918279569894
1236	7	250	0.04905868279569906
1236	7	300	0.059437682795699054
1236	7	350	0.04834934946236554
1236	7	400	0.08764401612903239
1236	7	450	0.07925384946236565
1236	7	500	0.05669301612903229
1236	7	550	0.10975651612903221
1236	7	600	0.12862134946236572
1236	7	650	0.13389251612903239
1236	7	700	0.14577351612903233
1236	7	750	0.21136318279569907
1236	7	800	0.2798628494623656
1236	7	850	0.29526218279569894
1236	7	900	0.3104148494623657
1236	7	950	0.29497651612903236
1236	7	1e3	0.33644834946236574
1236	7	1050	0.3621006827956989
1236	7	1100	0.33517384946236567
1236	7	1150	0.3718295161290323
1236	8	-200	0.05866508294930866
1236	8	-150	0.03192639247311827
1236	8	-100	-0.05105710752688183
1236	8	-50	-0.04390510752688185
1236	8	0	-0.005406774193548476
1236	8	50	0.041336392473118266
1236	8	100	0.014247225806451583
1236	8	150	0.06962205913978492
1236	8	200	0.0642592258064516
1236	8	250	0.08411805913978483
1236	8	300	0.04763405913978488
1236	8	350	0.15678672580645156
1236	8	400	0.13367172580645156
1236	8	450	0.23097972580645143
1236	8	500	0.2433747258064515
1236	8	550	0.32393539247311814
1236	8	600	0.31438505913978493
1236	8	650	0.31275022580645157
1236	8	700	0.33112089247311816
1236	8	750	0.3721172258064515
1236	8	800	0.2752283924731182
1236	8	850	0.19984772580645158
1236	8	900	0.1696800591397849
1236	8	950	0.10497589247311818
1236	8	1e3	0.13490589247311813
1236	8	1050	0.08276822580645149
1236	8	1100	0.03235405913978492
