Subject	TrialId	bin	pupil_change
1208	1	-200	-0.0481795999999998
1208	1	-150	-0.020404766666666463
1208	1	-100	-0.015201266666666472
1208	1	-50	0.017620066666666895
1208	1	0	0.06616556666666688
1208	1	50	0.10115556666666688
1208	1	100	0.16884406666666685
1208	1	150	0.17298040000000023
1208	1	200	0.1916489000000002
1208	1	250	0.1711984000000002
1208	1	300	0.18637606666666687
1208	1	350	0.21183540000000015
1208	1	400	0.1860254000000002
1208	1	450	0.1988059000000002
1208	1	500	0.22616056666666692
1208	1	550	0.20552723333333348
1208	1	600	0.22417023333333352
1208	1	650	0.19819940000000025
1208	1	700	0.14131756666666676
1208	1	750	0.13361873333333354
1208	1	800	0.10653123333333347
1208	1	850	0.11197556666666686
1208	1	900	0.08884606666666683
1208	1	950	0.12409323333333348
1208	1	1e3	0.10275056666666682
1208	1	1050	0.08654899523809544
1208	1	1100	0.09537496666666678
1208	1	1150	0.12472813809523828
1208	3	-200	-0.025765437788018604
1208	3	-150	-0.025938080645161454
1208	3	-100	0.016271752688171937
1208	3	-50	0.013224586021505225
1208	3	0	0.026501419354838667
1208	3	50	4.7041935483852865e-4
1208	3	100	-0.008951580645161439
1208	3	150	-0.04421441397849479
1208	3	200	-0.021356580645161365
1208	3	250	0.016601919354838568
1208	3	300	-0.018959413978494766
1208	3	350	-0.06883324731182812
1208	3	400	-0.06900974731182807
1208	3	450	-0.039200747311828175
1208	3	500	-0.03194974731182806
1208	3	550	0.0021009193548386187
1208	3	600	0.0029874193548385572
1208	3	650	-0.028344747311828122
1208	3	700	-0.05569091397849468
1208	3	750	-0.09699041397849466
1208	3	800	-0.12746958064516145
1208	3	850	NA
1208	3	900	NA
1208	3	950	0.033798019354838615
1208	3	1e3	-0.06708874731182801
1208	3	1050	-0.14620391397849467
1208	3	1100	-0.11281458064516141
1208	3	1150	-0.044149580645161356
1208	4	-200	-0.044405228571428576
1208	4	-150	-0.014887799999999896
1208	4	-100	-0.007581599999999878
1208	4	-50	0.02325448571428579
1208	4	0	0.05505800000000001
1208	4	50	0.07349136666666656
1208	4	100	0.06272419999999997
1208	4	150	0.07184686666666666
1208	4	200	0.06478453333333345
1208	4	250	0.07069336666666677
1208	4	300	0.0729112
1208	4	350	0.05760336666666673
1208	4	400	0.06827786666666665
1208	4	450	0.08417736666666668
1208	4	500	0.11119020000000011
1208	4	550	0.15591870000000005
1208	4	600	0.17549970000000012
1208	4	650	0.24732136666666663
1208	4	700	0.26198986666666674
1208	4	750	0.24387053333333344
1208	4	800	0.23311420000000008
1208	4	850	0.2025472
1208	4	900	NA
1208	4	950	NA
1208	4	1e3	NA
1208	4	1050	NA
1208	4	1100	NA
1208	4	1150	NA
1208	5	-200	0.02717791705069101
1208	5	-150	0.02575494086021483
1208	5	-100	-9.418924731185255e-4
1208	5	-50	-0.013963225806451781
1208	5	0	-0.04255739247311848
1208	5	50	-0.07157172580645181
1208	5	100	-0.09830389247311848
1208	5	150	-0.11546239247311856
1208	5	200	-0.11641955913978526
1208	5	250	-0.13361022580645185
1208	5	300	-0.15064972580645186
1208	5	350	-0.1628270591397852
1208	5	400	-0.15653655913978523
1208	5	450	-0.13850372580645187
1208	5	500	-0.12008472580645184
1208	5	550	-0.06082789247311848
1208	5	600	-0.03420272580645197
1208	5	650	-0.001171559139785246
1208	5	700	-0.005280225806451859
1208	5	750	-0.01259462580645181
1208	5	800	NA
1208	5	850	NA
1208	5	900	NA
1208	5	950	NA
1208	5	1e3	NA
1208	5	1050	NA
1208	5	1100	NA
1208	5	1150	0.007476774193548197
1208	6	-200	-0.07552077880184312
1208	6	-150	-0.012946264516128902
1208	6	-100	-0.0023490645161288923
1208	6	-50	0.04552822119815682
1208	6	0	0.04812893548387106
1208	6	50	0.05604826881720437
1208	6	100	0.035305268817204416
1208	6	150	0.024898268817204434
1208	6	200	-0.002554064516128829
1208	6	250	-0.012916064516128945
1208	6	300	-0.02271335023041462
1208	6	350	-0.025882564516128914
1208	6	400	0.0016039354838712032
1208	6	450	0.012573435483870984
1208	6	500	0.0502944354838711
1208	6	550	0.08808226881720442
1208	6	600	0.19623160215053762
1208	6	650	NA
1208	6	700	NA
1208	6	750	0.002459935483871171
1208	6	800	0.020863602150537803
1208	6	850	0.04333060215053782
1208	6	900	0.07764543548387115
1208	6	950	0.07911410215053771
1208	6	1e3	0.12777643548387116
1208	6	1050	0.1092252688172044
1208	6	1100	0.10475926881720439
1208	6	1150	0.08597710215053778
1208	7	-200	-6.273901098900707e-4
1208	7	-150	7.407884615384663e-4
1208	7	-100	0.005481288461538503
1208	7	-50	8.01871794871826e-4
1208	7	0	-0.005061561538461401
1208	7	50	-0.013925128205128182
1208	7	100	-0.02115796153846154
1208	7	150	-0.03847181868131866
1208	7	200	-0.06512396153846141
1208	7	250	-0.07205179487179485
1208	7	300	-0.08193162820512818
1208	7	350	-0.08421029487179488
1208	7	400	-0.06930712820512815
1208	7	450	-0.02333336153846153
1208	7	500	0.033854181318681294
1208	7	550	0.06765470512820526
1208	7	600	0.06338053846153853
1208	7	650	0.06483270512820523
1208	7	700	0.04546003846153853
1208	7	750	NA
1208	7	800	NA
1208	7	850	NA
1208	7	900	NA
1208	7	950	NA
1208	7	1e3	NA
1208	7	1050	0.2608345384615386
1208	7	1100	0.0553038956043956
1208	7	1150	0.09122837179487187
1208	8	-200	-0.07753711764705873
1208	8	-150	NA
1208	8	-100	-0.03595745098039208
1208	8	-50	0.0991413823529413
1208	8	0	-0.055316950980392056
1208	8	50	-0.04077061764705866
1208	8	100	-0.04403228431372538
1208	8	150	-0.0362669509803919
1208	8	200	-0.06708328431372539
1208	8	250	-0.07554561764705865
1208	8	300	-0.11866128431372536
1208	8	350	-0.13676978431372536
1208	8	400	-0.135878450980392
1208	8	450	-0.13635195098039202
1208	8	500	-0.12038911764705862
1208	8	550	-0.09447111764705873
1208	8	600	-0.04929031764705867
1208	8	650	-0.03407061764705858
1208	8	700	0.008560882352941354
1208	8	750	-0.018581117647058647
1208	8	800	-0.02352511764705878
1208	8	850	-0.02040911764705866
1208	8	900	NA
1208	8	950	NA
1208	8	1e3	-0.0841227843137254
1208	8	1050	-0.07981211764705869
1208	8	1100	-0.11792428431372537
1208	8	1150	-0.07567361764705871
1208	9	-200	-0.0034726036866357746
1208	9	-150	1.0467741935693553e-5
1208	9	-100	0.01027680107526896
1208	9	-50	0.006373134408602284
1208	9	0	-0.012609032258064238
1208	9	50	-0.04923136559139777
1208	9	100	-0.07160753225806434
1208	9	150	-0.052696198924730986
1208	9	200	-0.07307503225806429
1208	9	250	-0.08553586559139766
1208	9	300	-0.1372228655913977
1208	9	350	-0.18598153225806432
1208	9	400	-0.17656703225806436
1208	9	450	-0.19238553225806446
1208	9	500	-0.16370653225806434
1208	9	550	-0.14612353225806438
1208	9	600	-0.13795686559139764
1208	9	650	-0.13702569892473093
1208	9	700	-0.1341385322580643
1208	9	750	-0.12245453225806435
1208	9	800	-0.11367136559139768
1208	9	850	-0.12138653225806428
1208	9	900	-0.1427945322580643
1208	9	950	-0.14413653225806433
1208	9	1e3	-0.15348836559139775
1208	9	1050	NA
1208	9	1100	-0.17477803225806454
1208	9	1150	-0.1454943655913976
1208	10	-200	0.00868823502304147
1208	10	-150	-0.013998026881720508
1208	10	-100	-0.0011918602150537232
1208	10	-50	-0.005470693548387103
1208	10	0	0.010524306451612953
1208	10	50	-0.04323036021505374
1208	10	100	-0.026813526881720378
1208	10	150	-0.022471693548387073
1208	10	200	-0.026153360215053656
1208	10	250	-0.03885669354838709
1208	10	300	-0.00880369354838706
1208	10	350	0.01736130645161286
1208	10	400	0.03162297311827955
1208	10	450	0.05324363978494621
1208	10	500	0.0587148064516129
1208	10	550	0.10537380645161283
1208	10	600	0.20655563978494626
1208	10	650	0.18303713978494626
1208	10	700	0.1854691397849463
1208	10	750	0.2088644731182796
1208	10	800	0.15443963978494626
1208	10	850	0.11503230645161293
1208	10	900	0.1257648064516128
1208	10	950	NA
1208	10	1e3	-0.056754693548387136
1208	10	1050	0.07454047311827956
1208	10	1100	-0.015397360215053743
1208	10	1150	-0.03650152688172037
1208	11	-200	0.015328004608295056
1208	11	-150	0.013004456989247348
1208	11	-100	-0.005941209677419401
1208	11	-50	-0.00851604301075263
1208	11	0	-0.01642987634408592
1208	11	50	0.006658956989247382
1208	11	100	0.011484623655913998
1208	11	150	0.02054445698924745
1208	11	200	0.005945456989247348
1208	11	250	-0.023432543010752704
1208	11	300	-0.05892204301075273
1208	11	350	-0.0882125430107527
1208	11	400	-0.08849187634408599
1208	11	450	-0.08362637634408603
1208	11	500	-0.055597043010752634
1208	11	550	-0.02329154301075261
1208	11	600	0.02263112365591402
1208	11	650	0.04052695698924732
1208	11	700	0.027467956989247238
1208	11	750	NA
1208	11	800	NA
1208	11	850	0.039474956989247335
1208	11	900	0.04356129032258075
1208	11	950	-0.019577876344085993
1208	11	1e3	-0.0689465430107526
1208	11	1050	-0.031984709677419246
1208	11	1100	-0.017003281105990746
1208	11	1150	-0.029611043010752642
1208	12	-200	-0.04618678801843336
1208	12	-150	-0.015024311827957085
1208	12	-100	0.004210188172042957
1208	12	-50	0.03179285483870949
1208	12	0	0.03290585483870956
1208	12	50	NA
1208	12	100	0.05206185483870951
1208	12	150	0.045811854838709566
1208	12	200	0.02404752150537622
1208	12	250	0.017842854838709583
1208	12	300	0.0025035215053761384
1208	12	350	-0.03512264516129041
1208	12	400	-0.031974311827957104
1208	12	450	-0.044729645161290486
1208	12	500	-0.07418431182795719
1208	12	550	-0.06755097849462384
1208	12	600	-0.02552514516129049
1208	12	650	0.028969688172042856
1208	12	700	0.04736668817204285
1208	12	750	0.040852354838709526
1208	12	800	NA
1208	12	850	NA
1208	12	900	0.044511854838709564
1208	12	950	0.06228985483870949
1208	12	1e3	-0.013493478494623753
1208	12	1050	-0.0052024784946237785
1208	12	1100	0.06758835483870951
1208	12	1150	NA
1208	13	-200	0.00521486175115214
1208	13	-150	0.0022707903225806327
1208	13	-100	0.009051956989247323
1208	13	-50	4.2612365591399026e-4
1208	13	0	-0.017832876344086035
1208	13	50	-0.03263137634408597
1208	13	100	-0.032566543010752604
1208	13	150	-0.060655376344085944
1208	13	200	-0.06521054301075258
1208	13	250	-0.06765920967741927
1208	13	300	-0.06809237634408594
1208	13	350	-0.024528376344086
1208	13	400	-0.010284876344085925
1208	13	450	0.04623395698924737
1208	13	500	0.11852912365591399
1208	13	550	0.18692749032258069
1208	13	600	0.24268100460829498
1208	13	650	0.23012079032258073
