Subject	TrialId	bin	pupil_change
1146	1	-200	0.021855253456221364
1146	1	-150	0.01487896774193572
1146	1	-100	-0.0014975322580642973
1146	1	-50	-0.007906698924731023
1146	1	0	-0.030972532258064362
1146	1	50	-0.029842532258064363
1146	1	100	-0.054302532258064286
1146	1	150	-0.06688419892473092
1146	1	200	-0.06779703225806426
1146	1	250	-0.06440319892473097
1146	1	300	-0.050324365591397635
1146	1	350	-0.010469698924730967
1146	1	400	-0.0010006989247309435
1146	1	450	0.05709513440860229
1146	1	500	0.11469763440860244
1146	1	550	0.1834216344086023
1146	1	600	0.277452801075269
1146	1	650	0.3359474677419357
1146	1	700	0.3780661344086023
1146	1	750	0.3663171344086024
1146	1	800	0.3345191344086024
1146	1	850	0.2811611344086024
1146	1	900	0.23606080107526908
1146	1	950	0.21847613440860228
1146	1	1e3	0.20718230107526892
1146	1	1050	0.1950774677419357
1146	1	1100	0.19477930107526906
1146	1	1150	0.19650246774193572
1146	2	-200	0.029492755760368552
1146	2	-150	0.011010779569892382
1146	2	-100	0.004684612903225638
1146	2	-50	-0.019120053763440985
1146	2	0	-0.030983553763441012
1146	2	50	-0.04547572043010765
1146	2	100	-0.06988355376344095
1146	2	150	-0.08306505376344105
1146	2	200	-0.09608938709677435
1146	2	250	-0.10392688709677429
1146	2	300	-0.10847055376344095
1146	2	350	-0.10933505376344092
1146	2	400	-0.09556705376344092
1146	2	450	-0.06549738709677433
1146	2	500	-0.019915220430107555
1146	2	550	-0.008213720430107596
1146	2	600	0.027422612903225712
1146	2	650	0.07833211290322573
1146	2	700	0.14412011290322568
1146	2	750	0.1751346129032257
1146	2	800	0.1799251129032257
1146	2	850	0.21835761290322564
1146	2	900	0.20183127956989236
1146	2	950	0.2176011129032258
1146	2	1e3	0.2078371129032258
1146	2	1050	0.2317967795698924
1146	2	1100	0.24815127956989236
1146	2	1150	0.2768347795698924
1146	3	-200	-0.027867843317972492
1146	3	-150	-0.047642629032258244
1146	3	-100	-0.00807512903225834
1146	3	-50	0.015380037634408502
1146	3	0	0.07285020430107503
1146	3	50	0.05601387096774187
1146	3	100	0.0592783709677418
1146	3	150	0.10789570430107516
1146	3	200	0.1501727043010752
1146	3	250	0.17672320430107522
1146	3	300	0.19570087096774183
1146	3	350	0.21836653763440853
1146	3	400	0.24296087096774177
1146	3	450	0.26552937096774176
1146	3	500	0.3097375376344085
1146	3	550	0.33121903763440846
1146	3	600	0.37102020430107513
1146	3	650	0.41279120430107513
1146	3	700	0.4267580376344085
1146	3	750	0.41104037096774176
1146	3	800	0.3644705376344084
1146	3	850	0.33232720430107515
1146	3	900	0.3146663709677418
1146	3	950	0.29061970430107514
1146	3	1e3	0.30990070430107525
1146	3	1050	0.30931953763440845
1146	3	1100	0.31564820430107515
1146	3	1150	0.2977447043010751
1146	4	-200	0.007846930875575975
1146	4	-150	0.010835478494623555
1146	4	-100	0.0024521451612902942
1146	4	-50	0.0019361451612902592
1146	4	0	-0.02437852150537645
1146	4	50	-0.021430854838709806
1146	4	100	-0.035397188172043105
1146	4	150	-0.03700402150537633
1146	4	200	-0.04229002150537645
1146	4	250	-0.05608585483870976
1146	4	300	-0.060001188172043106
1146	4	350	-0.061333854838709755
1146	4	400	-0.050608688172043115
1146	4	450	-0.0312716881720431
1146	4	500	0.024176978494623597
1146	4	550	0.08192964516129024
1146	4	600	0.14542397849462363
1146	4	650	0.1997384784946236
1146	4	700	0.22308114516129018
1146	4	750	0.2204031451612903
1146	4	800	0.20891997849462363
1146	4	850	0.15683314516129024
1146	4	900	0.13843714516129033
1146	4	950	0.13689447849462355
