Subject	condition	TrialId	bin	pupil_change
1020	goal + feedback	1	-200	-0.034001451612903466
1020	goal + feedback	1	-150	-0.020474284946236782
1020	goal + feedback	1	-100	-6.342849462367776e-4
1020	goal + feedback	1	-50	0.019198215053763217
1020	goal + feedback	1	0	0.04157871505376328
1020	goal + feedback	1	50	0.05310921505376317
1020	goal + feedback	1	100	0.07190854838709655
1020	goal + feedback	1	150	0.07595188172042988
1020	goal + feedback	1	200	0.09098004838709646
1020	goal + feedback	1	250	0.09443188172042986
1020	goal + feedback	1	300	0.1188068817204299
1020	goal + feedback	1	350	0.10934321505376321
1020	goal + feedback	1	400	0.08952171505376327
1020	goal + feedback	1	450	0.07640421505376323
1020	goal + feedback	1	500	0.053497381720429914
1020	goal + feedback	1	550	0.05986271505376325
1020	goal + feedback	1	600	0.07228521505376317
1020	goal + feedback	1	650	0.08936771505376322
1020	goal + feedback	1	700	0.10121738172042975
1020	goal + feedback	1	750	0.11478271505376318
1020	goal + feedback	1	800	0.1462508817204299
1020	goal + feedback	1	850	0.15601988172042983
1020	goal + feedback	1	900	0.15936071505376312
1020	goal + feedback	1	950	0.1861220483870966
1020	goal + feedback	1	1e3	0.20534204838709655
1020	goal + feedback	1	1050	0.23819388172042996
1020	goal + feedback	1	1100	0.25821504838709647
1020	goal + feedback	1	1150	0.27053038172042987
1020	goal + feedback	2	-200	0.02599940092165915
1020	goal + feedback	2	-150	0.00750459139784961
1020	goal + feedback	2	-100	-0.011094741935483729
1020	goal + feedback	2	-50	-0.011192741935483808
1020	goal + feedback	2	0	-0.015549741935483752
1020	goal + feedback	2	50	-0.007025575268817086
1020	goal + feedback	2	100	-0.01632390860215042
1020	goal + feedback	2	150	0.002713924731182926
1020	goal + feedback	2	200	0.004472424731182849
1020	goal + feedback	2	250	0.03193192473118297
1020	goal + feedback	2	300	0.058704758064516284
1020	goal + feedback	2	350	0.06242492473118292
1020	goal + feedback	2	400	0.10005109139784962
1020	goal + feedback	2	450	0.11776409139784949
