Subject	condition	TrialId	bin	pupil_change
1040	goal + feedback	5	-200	NA
1040	goal + feedback	5	-150	-0.11511399999999994
1040	goal + feedback	5	-100	NA
1040	goal + feedback	5	-50	NA
1040	goal + feedback	5	0	0.05755699999999997
1040	goal + feedback	5	50	0.05132033333333341
1040	goal + feedback	5	100	NA
1040	goal + feedback	5	150	0.06491849999999999
1040	goal + feedback	5	200	0.08987200000000004
1040	goal + feedback	5	250	0.08209850000000007
1040	goal + feedback	5	300	0.07285500000000004
1040	goal + feedback	5	350	0.14451400000000003
1040	goal + feedback	5	400	0.14680833333333343
1040	goal + feedback	5	450	0.16771599999999998
1040	goal + feedback	5	500	0.1613973333333334
1040	goal + feedback	5	550	0.1945218333333334
1040	goal + feedback	5	600	0.212183
1040	goal + feedback	5	650	0.19131800000000018
1040	goal + feedback	5	700	0.19404200000000005
1040	goal + feedback	5	750	0.20800000000000005
1040	goal + feedback	5	800	0.15982533333333349
1040	goal + feedback	5	850	0.14586450000000006
1040	goal + feedback	5	900	0.10522679999999998
1040	goal + feedback	5	950	0.11118600000000008
1040	goal + feedback	5	1e3	0.09901900000000004
1040	goal + feedback	5	1050	0.07110850000000002
1040	goal + feedback	5	1100	0.05359350000000007
1040	goal + feedback	5	1150	0.12502950000000013
1040	goal + feedback	7	-200	-0.07742151152073751
1040	goal + feedback	7	-150	-0.00771955913978517
1040	goal + feedback	7	-100	0.010282940860214898
1040	goal + feedback	7	-50	0.05447127419354825
1040	goal + feedback	7	0	0.0332904408602149
1040	goal + feedback	7	50	0.03883327419354813
1040	goal + feedback	7	100	0.058438774193548225
1040	goal + feedback	7	150	0.11825744086021484
1040	goal + feedback	7	200	0.09685910752688143
1040	goal + feedback	7	250	0.10756694086021483
1040	goal + feedback	7	300	0.1178631075268816
1040	goal + feedback	7	350	0.047951607526881546
1040	goal + feedback	7	400	0.040301607526881535
1040	goal + feedback	7	450	0.08240577419354822
1040	goal + feedback	7	500	0.0817726075268815
1040	goal + feedback	7	550	0.11606760752688146
1040	goal + feedback	7	600	0.13499377419354822
1040	goal + feedback	7	650	0.16435860752688156
1040	goal + feedback	7	700	0.15199010752688155
1040	goal + feedback	7	750	0.05103994086021476
