Subject	condition	TrialId	bin	pupil_change
1119	goal + feedback	1	-200	-0.014511857142857045
1119	goal + feedback	1	-150	-0.019000999999999973
1119	goal + feedback	1	-100	0.0189863333333334
1119	goal + feedback	1	-50	0.0018226666666667501
1119	goal + feedback	1	0	0.015122500000000075
1119	goal + feedback	1	50	0.005627833333333425
1119	goal + feedback	1	100	0.009459833333333334
1119	goal + feedback	1	150	0.004362666666666737
1119	goal + feedback	1	200	0.014027000000000086
1119	goal + feedback	1	250	0.015179833333333429
1119	goal + feedback	1	300	0.005026499999999971
1119	goal + feedback	1	350	0.0164551666666668
1119	goal + feedback	1	400	0.02876683333333337
1119	goal + feedback	1	450	0.05037750000000004
1119	goal + feedback	1	500	0.10459933333333334
1119	goal + feedback	1	550	0.12792849999999997
1119	goal + feedback	1	600	0.1708756666666668
1119	goal + feedback	1	650	0.18897200000000014
1119	goal + feedback	1	700	0.20657983333333343
1119	goal + feedback	1	750	0.22509450000000006
1119	goal + feedback	1	800	0.19678383333333346
1119	goal + feedback	1	850	0.17134950000000013
1119	goal + feedback	1	900	0.15397283333333336
1119	goal + feedback	1	950	0.14438033333333342
1119	goal + feedback	1	1e3	0.125324
1119	goal + feedback	1	1050	0.11785666666666679
1119	goal + feedback	1	1100	0.12121550000000007
1119	goal + feedback	1	1150	0.1342553333333334
1119	goal + feedback	2	-200	0.020235333333333383
1119	goal + feedback	2	-150	0.013215666666666662
1119	goal + feedback	2	-100	-0.0110663333333334
1119	goal + feedback	2	-50	0.0017429999999999761
1119	goal + feedback	2	0	-0.02412766666666677
1119	goal + feedback	2	50	-0.0321461666666667
1119	goal + feedback	2	100	-0.0372878333333333
1119	goal + feedback	2	150	-0.040590833333333354
1119	goal + feedback	2	200	-0.030478500000000002
1119	goal + feedback	2	250	-0.019894500000000075
1119	goal + feedback	2	300	0.0018816666666667075
1119	goal + feedback	2	350	0.03363299999999995
1119	goal + feedback	2	400	0.05396997619047613
1119	goal + feedback	2	450	0.08286443333333322
1119	goal + feedback	2	500	0.13020554761904762
1119	goal + feedback	2	550	0.15898966666666672
1119	goal + feedback	2	600	0.1891775
1119	goal + feedback	2	650	0.21621843333333324
1119	goal + feedback	2	700	0.24871297619047614
1119	goal + feedback	2	750	0.2562820333333334
1119	goal + feedback	2	800	0.23528640476190477
1119	goal + feedback	2	850	0.2073789999999999
1119	goal + feedback	2	900	0.20041416666666664
1119	goal + feedback	2	950	0.1876631666666667
1119	goal + feedback	2	1e3	0.1770178333333333
1119	goal + feedback	2	1050	0.17218999999999998
1119	goal + feedback	2	1100	0.15756583333333332
1119	goal + feedback	2	1150	0.14209399999999994
1119	goal + feedback	3	-200	0.013219764976958473
1119	goal + feedback	3	-150	0.0023786935483870084
1119	goal + feedback	3	-100	-0.006563973118279683
1119	goal + feedback	3	-50	-0.005501806451612874
1119	goal + feedback	3	0	-0.005735973118279632
1119	goal + feedback	3	50	0.00542552688172034
1119	goal + feedback	3	100	0.010499693548387054
1119	goal + feedback	3	150	0.016923193548387117
1119	goal + feedback	3	200	0.026233360215053663
1119	goal + feedback	3	250	0.03463786021505381
1119	goal + feedback	3	300	0.04687419354838703
1119	goal + feedback	3	350	0.06682819354838705
1119	goal + feedback	3	400	0.09757869354838704
1119	goal + feedback	3	450	0.12162002688172047
1119	goal + feedback	3	500	0.15158002688172037
1119	goal + feedback	3	550	0.18847702688172033
1119	goal + feedback	3	600	0.20212736021505373
1119	goal + feedback	3	650	0.22609769354838702
1119	goal + feedback	3	700	0.2122916935483871
1119	goal + feedback	3	750	0.16970486021505363
1119	goal + feedback	3	800	0.12521336021505372
1119	goal + feedback	3	850	0.0863775268817204
1119	goal + feedback	3	900	0.05758369354838696
1119	goal + feedback	3	950	0.04336769354838695
1119	goal + feedback	3	1e3	0.047514360215053765
1119	goal + feedback	3	1050	0.04600119354838713
1119	goal + feedback	3	1100	0.04571702688172041
1119	goal + feedback	3	1150	0.057473026881720436
1119	goal + feedback	4	-200	0.00145302764976948
1119	goal + feedback	4	-150	5.824086021504193e-4
1119	goal + feedback	4	-100	-0.007862758064516232
1119	goal + feedback	4	-50	0.004780408602150417
1119	goal + feedback	4	0	8.047419354837437e-4
1119	goal + feedback	4	50	4.267419354836803e-4
1119	goal + feedback	4	100	-0.015063591397849704
1119	goal + feedback	4	150	-0.014522091397849657
1119	goal + feedback	4	200	-0.02257809139784957
1119	goal + feedback	4	250	-0.028551424731182884
1119	goal + feedback	4	300	-0.03159092473118289
1119	goal + feedback	4	350	-0.017205758064516186
1119	goal + feedback	4	400	-0.01100525806451628
1119	goal + feedback	4	450	0.02462224193548379
1119	goal + feedback	4	500	0.04838590860215045
1119	goal + feedback	4	550	0.09810857526881704
1119	goal + feedback	4	600	0.14510157526881695
