Subject	condition	TrialId	bin	pupil_change
988	goal + feedback	1	-200	0.029247152073732456
988	goal + feedback	1	-150	0.010818247311827825
988	goal + feedback	1	-100	-0.00384908602150554
988	goal + feedback	1	-50	-0.018810086021505617
988	goal + feedback	1	0	-0.022280752688172163
988	goal + feedback	1	50	-0.026594919354838858
988	goal + feedback	1	100	-0.022715419354838895
988	goal + feedback	1	150	-0.015394419354838837
988	goal + feedback	1	200	-0.019400752688172245
988	goal + feedback	1	250	-0.010329419354838887
988	goal + feedback	1	300	-0.008138252688172217
988	goal + feedback	1	350	-0.013486919354838886
988	goal + feedback	1	400	0.017150080645160992
988	goal + feedback	1	450	0.037494913978494505
988	goal + feedback	1	500	0.08534458064516108
988	goal + feedback	1	550	0.13320774731182783
988	goal + feedback	1	600	0.1732790806451611
988	goal + feedback	1	650	0.2027995806451611
988	goal + feedback	1	700	0.19827558064516096
988	goal + feedback	1	750	0.16561524731182767
988	goal + feedback	1	800	0.1280272473118278
988	goal + feedback	1	850	0.10413191397849449
988	goal + feedback	1	900	0.09189958064516102
988	goal + feedback	1	950	0.0706037473118278
988	goal + feedback	1	1e3	0.06955024731182775
988	goal + feedback	1	1050	0.07221374731182777
988	goal + feedback	1	1100	0.08296708064516123
988	goal + feedback	1	1150	0.09568708064516114
988	goal + feedback	2	-200	-0.007580801843317886
988	goal + feedback	2	-150	0.004436150537634538
988	goal + feedback	2	-100	-0.0020328494623653715
988	goal + feedback	2	-50	7.073172043012091e-4
988	goal + feedback	2	0	0.00573365053763449
988	goal + feedback	2	50	7.509838709678363e-4
988	goal + feedback	2	100	0.007904817204301176
988	goal + feedback	2	150	0.004023650537634464
988	goal + feedback	2	200	0.02509948387096787
988	goal + feedback	2	250	0.0157053172043012
988	goal + feedback	2	300	0.015706150537634578
988	goal + feedback	2	350	0.01869831720430115
988	goal + feedback	2	400	0.028660483870967795
988	goal + feedback	2	450	0.05058581720430122
988	goal + feedback	2	500	0.08023265053763451
988	goal + feedback	2	550	0.10110915053763454
988	goal + feedback	2	600	0.1322398172043012
988	goal + feedback	2	650	0.14537348387096785
988	goal + feedback	2	700	0.1313438172043011
988	goal + feedback	2	750	0.11542231720430118
988	goal + feedback	2	800	0.08037098387096786
988	goal + feedback	2	850	0.04956131720430116
988	goal + feedback	2	900	0.02796531720430114
988	goal + feedback	2	950	-0.03425701612903217
988	goal + feedback	2	1e3	NA
988	goal + feedback	2	1050	NA
988	goal + feedback	2	1100	NA
988	goal + feedback	2	1150	-0.18781851612903216
988	goal + feedback	3	-200	-0.0259547465437787
988	goal + feedback	3	-150	-0.015836698924731163
988	goal + feedback	3	-100	0.005284301075268856
988	goal + feedback	3	-50	0.01714813440860219
988	goal + feedback	3	0	0.023684801075268897
988	goal + feedback	3	50	0.029606301075268886
988	goal + feedback	3	100	0.04159496774193553
988	goal + feedback	3	150	0.04724530107526884
988	goal + feedback	3	200	0.05081930107526881
988	goal + feedback	3	250	0.06098813440860229
988	goal + feedback	3	300	0.06446580107526893
988	goal + feedback	3	350	0.07118013440860227
988	goal + feedback	3	400	0.09148596774193558
988	goal + feedback	3	450	0.13528113440860232
988	goal + feedback	3	500	0.16525263440860227
988	goal + feedback	3	550	0.2099913010752689
988	goal + feedback	3	600	0.2709018010752689
988	goal + feedback	3	650	0.2999234677419356
988	goal + feedback	3	700	0.22239221774193552
988	goal + feedback	3	750	NA
988	goal + feedback	3	800	NA
988	goal + feedback	3	850	-0.3468060322580646
988	goal + feedback	3	900	0.2040331344086023
988	goal + feedback	3	950	0.37050946774193555
988	goal + feedback	3	1e3	0.21157196774193554
988	goal + feedback	3	1050	NA
988	goal + feedback	3	1100	NA
988	goal + feedback	3	1150	-0.08576536559139776
988	goal + feedback	4	-200	0.004391066666666665
988	goal + feedback	4	-150	0.006247566666666741
988	goal + feedback	4	-100	-0.0010304333333333027
988	goal + feedback	4	-50	-9.159333333332113e-4
988	goal + feedback	4	0	-0.008692266666666596
988	goal + feedback	4	50	-0.005067433333333149
988	goal + feedback	4	100	-0.004049099999999954
988	goal + feedback	4	150	-0.007626099999999895
988	goal + feedback	4	200	-0.007217099999999939
988	goal + feedback	4	250	-0.004625433333333169
988	goal + feedback	4	300	-0.008782766666666589
988	goal + feedback	4	350	-7.502666666666288e-4
988	goal + feedback	4	400	0.0031805666666667363
988	goal + feedback	4	450	0.030708566666666808
988	goal + feedback	4	500	0.04326806666666679
988	goal + feedback	4	550	0.07785656666666678
988	goal + feedback	4	600	0.11351940000000016
988	goal + feedback	4	650	0.13895106666666668
988	goal + feedback	4	700	0.1659717333333334
988	goal + feedback	4	750	0.1789602333333334
988	goal + feedback	4	800	0.1578174000000001
988	goal + feedback	4	850	0.1451484000000002
988	goal + feedback	4	900	0.11857240000000006
988	goal + feedback	4	950	0.10434473333333338
988	goal + feedback	4	1e3	0.09011723333333348
988	goal + feedback	4	1050	0.08057590000000014
988	goal + feedback	4	1100	0.07818640000000017
988	goal + feedback	4	1150	0.06427416190476196
988	goal + feedback	5	-200	-0.005542465437788214
988	goal + feedback	5	-150	0.0021778440860213224
988	goal + feedback	5	-100	0.005953010752688097
988	goal + feedback	5	-50	-8.608225806453854e-4
988	goal + feedback	5	0	-8.038225806453377e-4
988	goal + feedback	5	50	0.0023701774193547465
988	goal + feedback	5	100	0.013915844086021423
988	goal + feedback	5	150	0.02058767741935467
988	goal + feedback	5	200	0.02303651075268805
988	goal + feedback	5	250	0.03721734408602136
988	goal + feedback	5	300	0.043663344086021384
988	goal + feedback	5	350	0.052395677419354726
988	goal + feedback	5	400	0.05422034408602139
988	goal + feedback	5	450	0.07084917741935477
988	goal + feedback	5	500	0.08305334408602134
988	goal + feedback	5	550	0.0852536774193547
988	goal + feedback	5	600	0.09662934408602138
988	goal + feedback	5	650	0.11760484408602141
988	goal + feedback	5	700	0.133272010752688
988	goal + feedback	5	750	0.1308893440860214
988	goal + feedback	5	800	0.1543128440860214
988	goal + feedback	5	850	0.14490184408602133
988	goal + feedback	5	900	0.11930601075268814
988	goal + feedback	5	950	0.0920828440860213
988	goal + feedback	5	1e3	0.08939284408602144
988	goal + feedback	5	1050	-0.12668982258064543
988	goal + feedback	5	1100	NA
988	goal + feedback	5	1150	-0.1546443225806453
988	goal + feedback	6	-200	-0.005824041474654492
988	goal + feedback	6	-150	-2.017795698925351e-4
988	goal + feedback	6	-100	0.0013043870967741622
988	goal + feedback	6	-50	-0.003970779569892595
988	goal + feedback	6	0	0.009662887096774098
988	goal + feedback	6	50	0.014766220430107483
988	goal + feedback	6	100	0.03677688709677418
988	goal + feedback	6	150	0.05513055376344086
988	goal + feedback	6	200	0.08920238709677412
988	goal + feedback	6	250	0.1253815537634407
988	goal + feedback	6	300	0.13836055376344078
988	goal + feedback	6	350	0.15701188709677405
988	goal + feedback	6	400	0.18700322043010753
988	goal + feedback	6	450	0.2185895537634408
988	goal + feedback	6	500	0.24405488709677411
988	goal + feedback	6	550	0.2705607204301074
988	goal + feedback	6	600	0.27190905376344077
988	goal + feedback	6	650	0.25777622043010734
988	goal + feedback	6	700	0.20131638709677416
988	goal + feedback	6	750	0.16870655376344076
988	goal + feedback	6	800	0.12576905376344075
988	goal + feedback	6	850	0.10328022043010739
988	goal + feedback	6	900	0.08455038709677416
988	goal + feedback	6	950	0.06339538709677413
988	goal + feedback	6	1e3	0.0468260537634407
988	goal + feedback	6	1050	0.045632553763440775
988	goal + feedback	6	1100	0.03247172043010741
988	goal + feedback	6	1150	0.027601387096774028
988	goal + feedback	7	-200	-0.0163535668202763
988	goal + feedback	7	-150	-0.013272709677419225
988	goal + feedback	7	-100	-0.003071209677419177
988	goal + feedback	7	-50	0.012025290322580892
988	goal + feedback	7	0	0.023397790322580825
988	goal + feedback	7	50	0.031130956989247578
988	goal + feedback	7	100	0.03469445698924741
988	goal + feedback	7	150	0.03408045698924744
988	goal + feedback	7	200	0.02648129032258077
988	goal + feedback	7	250	0.002805956989247497
988	goal + feedback	7	300	-0.014017376344085916
988	goal + feedback	7	350	-0.03145837634408588
988	goal + feedback	7	400	-0.03656254301075249
988	goal + feedback	7	450	-0.04045970967741915
988	goal + feedback	7	500	-0.017443209677419153
988	goal + feedback	7	550	0.004117123655914101
988	goal + feedback	7	600	0.021068623655914182
988	goal + feedback	7	650	0.03266329032258075
988	goal + feedback	7	700	0.03625062365591414
988	goal + feedback	7	750	0.01435229032258086
988	goal + feedback	7	800	0.00640229032258081
988	goal + feedback	7	850	-0.1601463763440858
988	goal + feedback	7	900	NA
988	goal + feedback	7	950	NA
988	goal + feedback	7	1e3	NA
988	goal + feedback	7	1050	-0.13621270967741927
988	goal + feedback	7	1100	0.014902290322580836
988	goal + feedback	7	1150	-0.02325037634408596
988	goal + feedback	8	-200	0.05116601075268804
988	goal + feedback	8	-150	0.028192010752687995
988	goal + feedback	8	-100	0.010722844086021421
988	goal + feedback	8	-50	-0.026184489247311832
988	goal + feedback	8	0	-0.05476832258064533
988	goal + feedback	8	50	-0.07416848924731194
988	goal + feedback	8	100	-0.07435848924731199
988	goal + feedback	8	150	-0.0790146559139786
988	goal + feedback	8	200	-0.07607498924731189
988	goal + feedback	8	250	-0.0701386559139785
988	goal + feedback	8	300	-0.05087248924731188
988	goal + feedback	8	350	-0.032666155913978624
988	goal + feedback	8	400	0.006147677419354736
988	goal + feedback	8	450	0.048811844086021315
988	goal + feedback	8	500	0.09599317741935469
988	goal + feedback	8	550	0.15425301075268805
988	goal + feedback	8	600	0.17157334408602143
988	goal + feedback	8	650	0.18639447741935475
988	goal + feedback	8	700	0.15047524884792615
988	goal + feedback	8	750	0.10593517741935472
988	goal + feedback	8	800	0.06590384408602142
988	goal + feedback	8	850	0.04045184408602146
988	goal + feedback	8	900	0.02032351075268816
988	goal + feedback	8	950	-0.001102322580645317
988	goal + feedback	8	1e3	0.004111344086021355
988	goal + feedback	8	1050	-0.0025754892473119164
988	goal + feedback	8	1100	0.001004344086021458
988	goal + feedback	8	1150	2.33010752688149e-4
988	goal + feedback	9	-200	0.04620036559139762
988	goal + feedback	9	-150	0.04196053225806451
988	goal + feedback	9	-100	0.01750186559139773
988	goal + feedback	9	-50	-0.02940113440860226
988	goal + feedback	9	0	-0.06536711059907852
988	goal + feedback	9	50	-0.09067813440860228
988	goal + feedback	9	100	-0.11309663440860233
988	goal + feedback	9	150	-0.12308980107526894
988	goal + feedback	9	200	-0.1347106344086023
988	goal + feedback	9	250	-0.14918813440860226
988	goal + feedback	9	300	-0.165032801075269
988	goal + feedback	9	350	-0.1764929677419357
988	goal + feedback	9	400	-0.17309463440860226
988	goal + feedback	9	450	-0.162145301075269
988	goal + feedback	9	500	-0.13957530107526894
988	goal + feedback	9	550	-0.08888663440860227
988	goal + feedback	9	600	-0.04621780107526896
988	goal + feedback	9	650	6.638655913976018e-4
988	goal + feedback	9	700	0.044636032258064486
988	goal + feedback	9	750	0.04846853225806439
988	goal + feedback	9	800	0.03204786559139768
988	goal + feedback	9	850	0.0081713655913976755
988	goal + feedback	9	900	-0.013756467741935582
988	goal + feedback	9	950	-0.029120134408602356
988	goal + feedback	9	1e3	-0.03924696774193559
988	goal + feedback	9	1050	-0.046761801075268984
988	goal + feedback	9	1100	-0.049202301075268906
988	goal + feedback	9	1150	-0.05627663440860231
988	goal + feedback	10	-200	0.009179866359447088
988	goal + feedback	10	-150	0.0011330806451614144
988	goal + feedback	10	-100	-0.0025942526881720753
988	goal + feedback	10	-50	-0.0029224193548386492
988	goal + feedback	10	0	-0.006326252688171922
988	goal + feedback	10	50	-0.0212444193548386
988	goal + feedback	10	100	-0.039272419354838606
988	goal + feedback	10	150	-0.049494919354838705
988	goal + feedback	10	200	-0.05823541935483859
988	goal + feedback	10	250	-0.061951419354838645
988	goal + feedback	10	300	-0.06180958602150525
988	goal + feedback	10	350	-0.05150958602150535
988	goal + feedback	10	400	-0.03398741935483862
988	goal + feedback	10	450	0.013186913978494733
988	goal + feedback	10	500	0.043673080645161365
988	goal + feedback	10	550	0.08898374731182808
988	goal + feedback	10	600	0.12269741397849465
988	goal + feedback	10	650	0.10972891397849471
988	goal + feedback	10	700	0.08141774731182805
988	goal + feedback	10	750	0.04010324731182813
988	goal + feedback	10	800	-0.0032739193548385614
