Subject	condition	TrialId	bin	pupil_change
956	goal + feedback	1	-200	-0.14263843333333312
956	goal + feedback	1	-150	0.04139390000000017
956	goal + feedback	1	-100	-0.03897193333333323
956	goal + feedback	1	-50	-0.016268599999999855
956	goal + feedback	1	0	0.15648506666666684
956	goal + feedback	1	50	0.13578806666666687
956	goal + feedback	1	100	0.1673774000000002
956	goal + feedback	1	150	0.1996964000000002
956	goal + feedback	1	200	0.10209090000000025
956	goal + feedback	1	250	0.1452504000000002
956	goal + feedback	1	300	0.12225956666666682
956	goal + feedback	1	350	0.16512406666666682
956	goal + feedback	1	400	0.07071806666666691
956	goal + feedback	1	450	0.1307189000000001
956	goal + feedback	1	500	0.25873156666666675
956	goal + feedback	1	550	0.2820600666666669
956	goal + feedback	1	600	0.37525306666666686
956	goal + feedback	1	650	0.44106623333333356
956	goal + feedback	1	700	0.5322517333333335
956	goal + feedback	1	750	0.4980139000000003
956	goal + feedback	1	800	0.43032223333333347
956	goal + feedback	1	850	0.4383205666666669
956	goal + feedback	1	900	0.3724064000000002
956	goal + feedback	1	950	0.17966106666666692
956	goal + feedback	1	1e3	0.25905056666666687
956	goal + feedback	1	1050	0.3328429000000002
956	goal + feedback	1	1100	0.3676220666666669
956	goal + feedback	1	1150	0.439866923809524
956	goal + feedback	2	-200	0.060767824884792834
956	goal + feedback	2	-150	0.015915367741935516
956	goal + feedback	2	-100	0.019031967741935687
956	goal + feedback	2	-50	-0.02032203225806432
956	goal + feedback	2	0	-0.08604053225806434
956	goal + feedback	2	50	-0.09898803225806423
956	goal + feedback	2	100	-0.1565926989247309
956	goal + feedback	2	150	0.04494413440860234
956	goal + feedback	2	200	0.17018930107526895
956	goal + feedback	2	250	0.15115463440860247
956	goal + feedback	2	300	0.218950301075269
956	goal + feedback	2	350	0.23508280107526902
956	goal + feedback	2	400	0.2287784677419357
956	goal + feedback	2	450	0.24714246774193568
956	goal + feedback	2	500	0.25644646774193564
956	goal + feedback	2	550	0.28779656774193557
956	goal + feedback	2	600	0.3483059677419357
956	goal + feedback	2	650	0.36920446774193566
956	goal + feedback	2	700	0.3553766344086024
956	goal + feedback	2	750	0.28955996774193565
956	goal + feedback	2	800	0.2788854677419357
956	goal + feedback	2	850	0.25035663440860234
956	goal + feedback	2	900	0.24546213440860232
956	goal + feedback	2	950	0.179499301075269
956	goal + feedback	2	1e3	0.24710346774193562
956	goal + feedback	2	1050	0.2477766344086024
956	goal + feedback	2	1100	0.24887346774193575
956	goal + feedback	2	1150	0.23600513440860235
956	goal + feedback	3	-200	0.050052216589861906
956	goal + feedback	3	-150	0.03684497849462387
956	goal + feedback	3	-100	0.0592769784946238
956	goal + feedback	3	-50	-0.07859402150537613
956	goal + feedback	3	0	-0.07592218817204273
956	goal + feedback	3	50	0.026696478494623827
956	goal + feedback	3	100	-0.017115854838709588
956	goal + feedback	3	150	-0.03321985483870963
956	goal + feedback	3	200	0.012557145161290547
956	goal + feedback	3	250	-0.016009854838709463
956	goal + feedback	3	300	-0.009900688172042852
956	goal + feedback	3	350	-0.01987752150537614
956	goal + feedback	3	400	-0.05831852150537623
956	goal + feedback	3	450	-0.002997188172042827
956	goal + feedback	3	500	0.05226264516129042
956	goal + feedback	3	550	0.11693214516129043
956	goal + feedback	3	600	0.08839014516129044
956	goal + feedback	3	650	0.22075297849462383
956	goal + feedback	3	700	0.1725204784946238
956	goal + feedback	3	750	0.0832908118279571
956	goal + feedback	3	800	0.1181806451612905
956	goal + feedback	3	850	0.1351064784946238
956	goal + feedback	3	900	0.19930364516129048
956	goal + feedback	3	950	0.20335964516129046
956	goal + feedback	3	1e3	0.17037147849462383
956	goal + feedback	3	1050	0.18139664516129042
956	goal + feedback	3	1100	0.26344097849462383
956	goal + feedback	3	1150	0.0738808118279571
956	goal + feedback	4	-200	0.027031520737327255
956	goal + feedback	4	-150	-0.007046026881720365
956	goal + feedback	4	-100	-0.025787860215053787
956	goal + feedback	4	-50	-0.018275860215053823
956	goal + feedback	4	0	0.019572973118279584
956	goal + feedback	4	50	0.04878430645161291
956	goal + feedback	4	100	0.06082313978494621
956	goal + feedback	4	150	0.12467113978494626
956	goal + feedback	4	200	0.16572380645161297
956	goal + feedback	4	250	0.3252116397849462
956	goal + feedback	4	300	0.36981930645161293
956	goal + feedback	4	350	0.46249413978494625
956	goal + feedback	4	400	0.6401151397849463
956	goal + feedback	4	450	0.7087783064516129
956	goal + feedback	4	500	0.8543601397849462
956	goal + feedback	4	550	0.836415306451613
956	goal + feedback	4	600	0.943390806451613
956	goal + feedback	4	650	1.0234409731182796
956	goal + feedback	4	700	1.0095916397849463
956	goal + feedback	4	750	0.9327953064516129
956	goal + feedback	4	800	0.8832561397849462
956	goal + feedback	4	850	0.7882639731182796
956	goal + feedback	4	900	0.7758233064516129
956	goal + feedback	4	950	0.5873223064516129
956	goal + feedback	4	1e3	0.6339043064516129
956	goal + feedback	4	1050	0.6159516397849464
956	goal + feedback	4	1100	0.820012306451613
956	goal + feedback	4	1150	0.6855146397849463
956	goal + feedback	5	-200	0.09796823041474648
956	goal + feedback	5	-150	-0.03329898387096778
956	goal + feedback	5	-100	-0.08141081720430117
956	goal + feedback	5	-50	-0.007255817204301203
956	goal + feedback	5	0	0.007669349462365564
956	goal + feedback	5	50	0.016045349462365577
956	goal + feedback	5	100	-0.048240483870967875
956	goal + feedback	5	150	-0.01830348387096777
956	goal + feedback	5	200	-0.02203031720430119
956	goal + feedback	5	250	-0.09088765053763459
