Subject	condition	TrialId	pretrial_pupil	pretrial_rank
983	goal + no feedback	1	3.0357304672489085	132
983	goal + no feedback	2	2.674017401826484	65
983	goal + no feedback	3	2.854029058295964	117
983	goal + no feedback	4	2.823541064516129	109
983	goal + no feedback	5	2.8343753811659194	111
983	goal + no feedback	6	2.779050471962617	92
983	goal + no feedback	7	2.5419305023474177	36
983	goal + no feedback	8	2.7592976504854367	87
983	goal + no feedback	9	2.68410933640553	67
983	goal + no feedback	11	3.0587051747572818	134
983	goal + no feedback	12	2.9849002805429863	129
983	goal + no feedback	13	2.845658710280374	114
983	goal + no feedback	14	2.8219566301369863	108
983	goal + no feedback	15	3.0782843134328357	135
983	goal + no feedback	16	2.781144772093023	94
983	goal + no feedback	17	2.70279125	74
983	goal + no feedback	18	3.045374880184332	133
983	goal + no feedback	19	2.841361111111111	112
983	goal + no feedback	20	2.61388026344086	49
983	goal + no feedback	21	2.8873703567839195	121
983	goal + no feedback	22	2.7140902909090907	77
983	goal + no feedback	23	2.9247472510638297	125
983	goal + no feedback	24	2.68075209569378	66
983	goal + no feedback	25	2.6734307209302326	64
983	goal + no feedback	26	2.547964492682927	38
983	goal + no feedback	27	2.7906300905172414	100
983	goal + no feedback	28	2.5138348324873094	24
983	goal + no feedback	29	2.759507955	88
983	goal + no feedback	30	3.0874159950248754	136
983	goal + no feedback	31	2.5185894325581395	27
983	goal + no feedback	32	2.8122801355140186	106
983	goal + no feedback	33	2.583163423809524	45
983	goal + no feedback	34	2.689297045112782	68
983	goal + no feedback	35	2.4678808695652172	17
983	goal + no feedback	36	2.6493776355140186	57
983	goal + no feedback	37	2.7361960140186916	81
983	goal + no feedback	38	2.7508388095238097	84
983	goal + no feedback	39	2.4358670088105727	7
983	goal + no feedback	40	2.617744517241379	51
983	goal + no feedback	41	2.740025106598985	82
983	goal + no feedback	42	2.724753964467005	79
983	goal + no feedback	43	2.8539831287128714	116
983	goal + no feedback	44	2.8765610786516853	120
983	goal + no feedback	45	2.664370896713615	60
983	goal + no feedback	46	2.536374189189189	34
983	goal + no feedback	47	2.860812281553398	118
983	goal + no feedback	48	2.476148896551724	18
983	goal + no feedback	49	2.762066069767442	90
983	goal + no feedback	50	2.6070553666666667	48
983	goal + no feedback	51	2.4422365707317075	10
983	goal + no feedback	52	2.6441143253588515	55
983	goal + no feedback	53	2.4202511743589743	5
983	goal + no feedback	54	2.7544930704225354	85
983	goal + no feedback	55	2.667873947643979	62
983	goal + no feedback	56	2.5171412967032967	26
983	goal + no feedback	57	2.7664283794871793	91
983	goal + no feedback	58	2.984946081339713	130
983	goal + no feedback	59	2.7814885505050504	95
983	goal + no feedback	60	2.595202175257732	46
983	goal + no feedback	61	2.824086582914573	110
983	goal + no feedback	62	2.6656557558685448	61
983	goal + no feedback	63	2.4819109086294415	21
983	goal + no feedback	64	2.5624181988950276	42
983	goal + no feedback	65	2.5303079952606633	32
983	goal + no feedback	66	2.6614962914572864	59
983	goal + no feedback	67	2.759782656084656	89
983	goal + no feedback	68	2.581019516587678	44
983	goal + no feedback	69	2.339811102857143	1
983	goal + no feedback	70	2.703869546728972	75
983	goal + no feedback	71	2.533856573459716	33
983	goal + no feedback	72	2.3946175663265308	2
983	goal + no feedback	73	2.799731473170732	102
983	goal + no feedback	74	2.691778087962963	70
983	goal + no feedback	75	3.2177907045454543	138
983	goal + no feedback	76	2.4921466281407034	23
983	goal + no feedback	77	2.4640446559139786	15
983	goal + no feedback	78	2.4773370789473685	19
983	goal + no feedback	79	2.569181699074074	43
983	goal + no feedback	80	2.6405248037383178	53
983	goal + no feedback	81	2.460989693069307	14
983	goal + no feedback	82	2.6491283317307692	56
983	goal + no feedback	83	2.4658959742268043	16
983	goal + no feedback	84	2.8419635550239235	113
983	goal + no feedback	85	2.80502203	103
983	goal + no feedback	86	2.938033842931937	127
983	goal + no feedback	87	2.3960729945054946	3
983	goal + no feedback	88	2.8055822464454976	104
983	goal + no feedback	89	2.7860656780487805	97
983	goal + no feedback	90	2.488637381642512	22
983	goal + no feedback	91	2.746302847715736	83
983	goal + no feedback	92	2.4497606458333334	12
983	goal + no feedback	93	2.807936734597156	105
983	goal + no feedback	94	2.7573747454545456	86
983	goal + no feedback	95	2.428725360824742	6
983	goal + no feedback	96	3.0048441940298507	131
983	goal + no feedback	97	2.9040063145539907	123
983	goal + no feedback	98	2.814056867924528	107
983	goal + no feedback	99	2.6275636161616163	52
983	goal + no feedback	100	2.7807272105263157	93
983	goal + no feedback	101	2.788490816037736	98
983	goal + no feedback	102	2.5281001889400923	29
983	goal + no feedback	103	2.6416062870813395	54
983	goal + no feedback	104	2.51654823923445	25
983	goal + no feedback	105	2.671583878787879	63
983	goal + no feedback	106	2.6957389747474747	72
983	goal + no feedback	107	2.928439642241379	126
983	goal + no feedback	108	2.52459807	28
983	goal + no feedback	109	2.783968497797357	96
983	goal + no feedback	110	2.6166589812206573	50
983	goal + no feedback	111	2.5422522864864865	37
983	goal + no feedback	112	2.444063675257732	11
983	goal + no feedback	113	2.9203398274111674	124
983	goal + no feedback	114	2.6523124527363184	58
983	goal + no feedback	115	2.863147791044776	119
983	goal + no feedback	116	2.788520296875	99
983	goal + no feedback	117	2.896433518918919	122
983	goal + no feedback	118	2.690616216589862	69
983	goal + no feedback	119	2.562213084269663	41
983	goal + no feedback	120	2.5416453103448275	35
983	goal + no feedback	121	2.4375504342105265	8
983	goal + no feedback	122	2.7065601990950228	76
983	goal + no feedback	123	2.528328843902439	31
983	goal + no feedback	124	2.5487513696969697	39
983	goal + no feedback	125	2.97352436	128
983	goal + no feedback	126	2.4130920595238097	4
983	goal + no feedback	127	2.721120133663366	78
983	goal + no feedback	128	2.528221994117647	30
983	goal + no feedback	129	2.797590089552239	101
983	goal + no feedback	130	2.702708698564593	73
983	goal + no feedback	131	2.4774884640883976	20
983	goal + no feedback	132	2.5535956614583335	40
983	goal + no feedback	133	3.2350633545454546	139
983	goal + no feedback	134	2.69513	71
983	goal + no feedback	135	2.7249181594827587	80
983	goal + no feedback	136	3.1954393170731707	137
983	goal + no feedback	137	2.4581801780104713	13
983	goal + no feedback	138	2.846954907216495	115
983	goal + no feedback	139	2.4396125329949236	9
983	goal + no feedback	140	2.5954767415730338	47
