Subject	condition	TrialId	pretrial_pupil	pretrial_rank
1108	goal + feedback	1	2.6220535	137
1108	goal + feedback	2	2.46951046090535	116
1108	goal + feedback	3	2.4701098271604938	117
1108	goal + feedback	4	2.5029578099173553	127
1108	goal + feedback	5	2.478257241803279	118
1108	goal + feedback	6	2.410229	97
1108	goal + feedback	7	2.39533777092511	89
1108	goal + feedback	8	2.551199953271028	135
1108	goal + feedback	9	2.4810225545454547	119
1108	goal + feedback	10	2.4062261886792453	96
1108	goal + feedback	11	2.36929196069869	73
1108	goal + feedback	12	2.4051810535714284	93
1108	goal + feedback	13	2.4050116933333334	92
1108	goal + feedback	14	2.463303005319149	114
1108	goal + feedback	15	2.446172766666667	110
1108	goal + feedback	16	2.4858308243243243	121
1108	goal + feedback	17	2.3930405802469137	86
1108	goal + feedback	18	2.508716255434783	128
1108	goal + feedback	19	2.3917682072072073	84
1108	goal + feedback	20	2.277912522633745	18
1108	goal + feedback	21	2.3842053446601943	81
1108	goal + feedback	22	2.4058516256157634	95
1108	goal + feedback	23	2.393156153846154	87
1108	goal + feedback	24	2.4173071725888327	99
1108	goal + feedback	26	2.510791466367713	129
1108	goal + feedback	27	2.435852067264574	107
1108	goal + feedback	28	2.35278333744856	65
1108	goal + feedback	29	2.5208093296089387	131
1108	goal + feedback	30	2.531632024590164	132
1108	goal + feedback	31	2.4909896008230454	123
1108	goal + feedback	32	2.4663935603448275	115
1108	goal + feedback	33	2.196784489626556	6
1108	goal + feedback	34	2.34109585840708	57
1108	goal + feedback	35	2.3618133613861385	69
1108	goal + feedback	36	2.441063433035714	109
1108	goal + feedback	37	2.40561599009901	94
1108	goal + feedback	38	2.334096642156863	50
1108	goal + feedback	39	2.3725252263374488	75
1108	goal + feedback	40	2.378973691358025	76
1108	goal + feedback	41	2.353064475113122	66
1108	goal + feedback	42	2.3262592016460903	44
1108	goal + feedback	43	2.3823182540983607	79
1108	goal + feedback	44	2.290963176744186	25
1108	goal + feedback	45	2.3420568157894737	58
1108	goal + feedback	47	2.45853562	112
1108	goal + feedback	48	2.3697197333333335	74
1108	goal + feedback	49	2.124971456221198	1
1108	goal + feedback	50	2.3104682444444444	37
1108	goal + feedback	51	2.426020351851852	101
1108	goal + feedback	52	2.3612010315315315	68
1108	goal + feedback	53	2.2796561393034827	19
1108	goal + feedback	54	2.3470404910714286	61
1108	goal + feedback	55	2.322696179372197	42
1108	goal + feedback	56	2.322545318181818	41
1108	goal + feedback	57	2.4942180726256984	125
1108	goal + feedback	58	2.4844605207373274	120
1108	goal + feedback	59	2.231681461883408	7
1108	goal + feedback	60	2.240661597222222	8
1108	goal + feedback	61	2.195417832535885	5
1108	goal + feedback	62	2.332704604651163	48
1108	goal + feedback	63	2.302378305936073	31
1108	goal + feedback	64	2.366166605504587	70
1108	goal + feedback	65	2.3515983245614036	64
1108	goal + feedback	66	2.330319469387755	47
1108	goal + feedback	67	2.2949829999999998	27
1108	goal + feedback	68	2.1911710368852457	4
1108	goal + feedback	69	2.335969082644628	52
1108	goal + feedback	70	2.3477093278688526	62
1108	goal + feedback	71	2.418897803738318	100
1108	goal + feedback	72	2.3268130502283104	45
1108	goal + feedback	73	2.3409640865384613	56
1108	goal + feedback	74	2.2862505387755103	24
1108	goal + feedback	75	2.3676635779816513	72
1108	goal + feedback	76	2.3057687589285716	33
1108	goal + feedback	77	2.3165398258928573	38
1108	goal + feedback	78	2.4618492513368984	113
1108	goal + feedback	79	2.487203341346154	122
1108	goal + feedback	80	2.3295410357142856	46
1108	goal + feedback	81	2.3958082451923075	90
1108	goal + feedback	82	2.3242061306306305	43
1108	goal + feedback	83	2.4913344816513763	124
1108	goal + feedback	84	2.338396473214286	53
1108	goal + feedback	85	2.541242970414201	133
1108	goal + feedback	86	2.5145086515837103	130
1108	goal + feedback	87	2.351181008163265	63
1108	goal + feedback	88	2.447266586065574	111
1108	goal + feedback	89	2.3672099547511314	71
1108	goal + feedback	90	2.3065446098654707	34
1108	goal + feedback	91	2.395115466367713	88
1108	goal + feedback	92	2.346078730612245	60
1108	goal + feedback	93	2.3197595622119818	39
1108	goal + feedback	94	2.2463476031746032	9
1108	goal + feedback	95	2.320347680203046	40
1108	goal + feedback	96	2.3925826392405063	85
1108	goal + feedback	97	2.384689548780488	82
1108	goal + feedback	98	2.2925986666666667	26
